@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number,orcid
true,3,https://api.elsevier.com/content/author/author_id/56830058500,56830058500,Huo Y.,Huo,Yuankai,Y.,true,60010060,57,NA
true,4,https://api.elsevier.com/content/author/author_id/7201391829,7201391829,Newton A.,Newton,Allen,A.,true,60010138,57,NA
true,5,https://api.elsevier.com/content/author/author_id/57202756650,57202756650,Hansen C.,Hansen,Colin,C.,true,60010060,57,NA
true,6,https://api.elsevier.com/content/author/author_id/57194026100,57194026100,Nath V.,Nath,Vishwesh,V.,true,60010060,57,NA
true,7,https://api.elsevier.com/content/author/author_id/54080377200,54080377200,Shafer A.T.,Shafer,Andrea T.,A.T.,true,60017252,57,NA
true,8,https://api.elsevier.com/content/author/author_id/57206434731,57206434731,Williams O.,Williams,Owen,O.,true,60017252,57,NA
true,9,https://api.elsevier.com/content/author/author_id/7102831381,7102831381,Resnick S.M.,Resnick,Susan M.,S.M.,true,60017252,57,NA
true,10,https://api.elsevier.com/content/author/author_id/7202487014,7202487014,Rogers B.,Rogers,Baxter,B.,true,60010138,57,0000-0002-5666-2797
true,11,https://api.elsevier.com/content/author/author_id/7403369918,7403369918,Anderson A.W.,Anderson,Adam W.,A.W.,true,60010138,57,NA
true,12,https://api.elsevier.com/content/author/author_id/16679175200,16679175200,Landman B.A.,Landman,Bennett A.,B.A.,true,60010138,57,NA
true,1,https://api.elsevier.com/content/author/author_id/36910723900,36910723900,Liu Y.,Liu,Yong,Y.,true,60017252,58,0000-0003-1278-7114
true,2,https://api.elsevier.com/content/author/author_id/7402075126,7402075126,Cheng A.,Cheng,Aiwu,A.,true,60017252,58,NA
true,3,https://api.elsevier.com/content/author/author_id/57576347300,57576347300,Li Y.J.,Li,Yu Jiao,Y.J.,true,60005558,58,NA
true,4,https://api.elsevier.com/content/author/author_id/57225056826,57225056826,Yang Y.,Yang,Ying,Y.,true,60017252,58,NA
true,5,https://api.elsevier.com/content/author/author_id/57208084396,57208084396,Kishimoto Y.,Kishimoto,Yuki,Y.,true,60017252,58,NA
true,6,https://api.elsevier.com/content/author/author_id/57189629426,57189629426,Zhang S.,Zhang,Shi,S.,true,60017252,58,NA
true,7,https://api.elsevier.com/content/author/author_id/55584806881,55584806881,Wang Y.,Wang,Yue,Y.,true,60017252,58,NA
true,8,https://api.elsevier.com/content/author/author_id/7005190694,7005190694,Wan R.,Wan,Ruiqian,R.,true,60017252,58,NA
true,9,https://api.elsevier.com/content/author/author_id/57192255079,57192255079,Raefsky S.M.,Raefsky,Sophia M.,S.M.,true,60017252,58,NA
true,10,https://api.elsevier.com/content/author/author_id/55216728100,55216728100,Lu D.,Lu,Daoyuan,D.,true,60017252,58,NA
true,11,https://api.elsevier.com/content/author/author_id/57201841827,57201841827,Saito T.,Saito,Takashi,T.,true,60020829,58,0000-0002-9659-9251
true,12,https://api.elsevier.com/content/author/author_id/7006642732,7006642732,Saido T.,Saido,Takaomi,T.,true,60020829,58,0000-0003-1970-6903
true,13,https://api.elsevier.com/content/author/author_id/59045236500,59045236500,Zhu J.,Zhu,Jian,J.,true,110049667,58,NA
true,14,https://api.elsevier.com/content/author/author_id/58969666200,58969666200,Wu L.J.,Wu,Long Jun,L.J.,true,60005558,58,0000-0001-8019-3380
true,15,https://api.elsevier.com/content/author/author_id/36046169900,36046169900,Mattson M.P.,Mattson,Mark P.,M.P.,true,60017252,58,NA
true,1,https://api.elsevier.com/content/author/author_id/57191477120,57191477120,Franzmeier N.,Franzmeier,Nicolai,N.,true,60000291,59,NA
true,2,https://api.elsevier.com/content/author/author_id/57208252640,57208252640,Rubinski A.,Rubinski,Anna,A.,true,60000291,59,NA
true,3,https://api.elsevier.com/content/author/author_id/56239541500,56239541500,Neitzel J.,Neitzel,Julia,J.,true,60000291,59,NA
true,4,https://api.elsevier.com/content/author/author_id/6603640180,6603640180,Ewers M.,Ewers,Michael,M.,true,60000291,59,NA
true,5,https://api.elsevier.com/content/author/author_id/57203177938,57203177938,Weiner M.W.,Weiner,Michael W.,M.W.,true,60023691,59,NA
true,6,https://api.elsevier.com/content/author/author_id/35397403800,35397403800,Aisen P.,Aisen,Paul,P.,true,60030612,59,NA
true,7,https://api.elsevier.com/content/author/author_id/55465830000,55465830000,Petersen R.,Petersen,Ronald,R.,true,60005558,59,NA
true,8,https://api.elsevier.com/content/author/author_id/18033457700,18033457700,Jack C.R.,Jack,Clifford R.,C.R.,true,60005558,59,NA
true,9,https://api.elsevier.com/content/author/author_id/7006830290,7006830290,Jagust W.,Jagust,William,W.,true,60025038,59,NA
true,10,https://api.elsevier.com/content/author/author_id/57223622085,57223622085,Trojanowski J.Q.,Trojanowski,John Q.,J.Q.,true,60006297,59,NA
true,11,https://api.elsevier.com/content/author/author_id/35412870200,35412870200,Toga A.W.,Toga,Arthur W.,A.W.,true,60029311,59,NA
true,12,https://api.elsevier.com/content/author/author_id/7006825451,7006825451,Beckett L.,Beckett,Laurel,L.,true,60014439,59,NA
true,13,https://api.elsevier.com/content/author/author_id/57215342824,57215342824,Green R.C.,Green,Robert C.,R.C.,true,60016782,59,NA
true,14,https://api.elsevier.com/content/author/author_id/7006442842,7006442842,Saykin A.J.,Saykin,Andrew J.,A.J.,true,60021121,59,NA
true,15,https://api.elsevier.com/content/author/author_id/57221184061,57221184061,Morris J.,Morris,John,J.,true,60010261,59,NA
true,16,https://api.elsevier.com/content/author/author_id/57203176542,57203176542,Shaw L.M.,Shaw,Leslie M.,L.M.,true,60006297,59,NA
true,17,https://api.elsevier.com/content/author/author_id/24284638600,24284638600,Khachaturian Z.,Khachaturian,Zaven,Z.,true,60014439,59,NA
true,18,https://api.elsevier.com/content/author/author_id/56662800900,56662800900,Sorensen G.,Sorensen,Greg,G.,true,60028673,59,NA
true,19,https://api.elsevier.com/content/author/author_id/7202315657,7202315657,Kuller L.,Kuller,Lew,L.,true,60015543,59,NA
true,20,https://api.elsevier.com/content/author/author_id/35356906300,35356906300,Raichle M.,Raichle,Marcus,M.,true,60010261,59,NA
true,21,https://api.elsevier.com/content/author/author_id/36039523300,36039523300,Paul S.,Paul,Steven,S.,true,60007997,59,NA
true,22,https://api.elsevier.com/content/author/author_id/57218959828,57218959828,Davies P.,Davies,Peter,P.,true,60002388,59,NA
true,23,https://api.elsevier.com/content/author/author_id/7005360171,7005360171,Fillit H.,Fillit,Howard,H.,true,115293833,59,NA
true,24,https://api.elsevier.com/content/author/author_id/7102143150,7102143150,Hefti F.,Hefti,Franz,F.,true,109428101,59,NA
true,25,https://api.elsevier.com/content/author/author_id/35416882500,35416882500,Holtzman D.,Holtzman,David,D.,true,60010261,59,NA
true,26,https://api.elsevier.com/content/author/author_id/24551527300,24551527300,Mesulam M.M.,Mesulam,Marek M.,M.M.,true,60007363,59,NA
true,27,https://api.elsevier.com/content/author/author_id/7102431547,7102431547,Potter W.,Potter,William,W.,true,60003158,59,NA
true,28,https://api.elsevier.com/content/author/author_id/55860607800,55860607800,Snyder P.,Snyder,Peter,P.,true,60011460,59,NA
true,29,https://api.elsevier.com/content/author/author_id/56662676700,56662676700,Schwartz A.,Schwartz,Adam,A.,true,60025685,59,NA
true,30,https://api.elsevier.com/content/author/author_id/7005231121,7005231121,Montine T.,Montine,Tom,T.,true,60015481,59,NA
true,31,https://api.elsevier.com/content/author/author_id/35370601400,35370601400,Thomas R.G.,Thomas,Ronald G.,R.G.,true,60015481,59,NA
true,32,https://api.elsevier.com/content/author/author_id/16833592500,16833592500,Donohue M.,Donohue,Michael,M.,true,60015481,59,NA
true,33,https://api.elsevier.com/content/author/author_id/56727528100,56727528100,Walter S.,Walter,Sarah,S.,true,60015481,59,NA
true,34,https://api.elsevier.com/content/author/author_id/56663236600,56663236600,Gessert D.,Gessert,Devon,D.,true,60015481,59,NA
true,35,https://api.elsevier.com/content/author/author_id/56663197400,56663197400,Sather T.,Sather,Tamie,T.,true,60015481,59,NA
true,36,https://api.elsevier.com/content/author/author_id/56663207400,56663207400,Jiminez G.,Jiminez,Gus,G.,true,60015481,59,NA
true,37,https://api.elsevier.com/content/author/author_id/7202065066,7202065066,Harvey D.,Harvey,Danielle,D.,true,60014439,59,NA
true,38,https://api.elsevier.com/content/author/author_id/7202797227,7202797227,Bernstein M.,Bernstein,Matthew,M.,true,60005558,59,NA
true,39,https://api.elsevier.com/content/author/author_id/57217465353,57217465353,Thompson P.,Thompson,Paul,P.,true,60027550,59,NA
true,40,https://api.elsevier.com/content/author/author_id/7005417661,7005417661,Schuff N.,Schuff,Norbert,N.,true,60023691,59,NA
true,41,https://api.elsevier.com/content/author/author_id/6602178109,6602178109,Borowski B.,Borowski,Bret,B.,true,60005558,59,NA
true,42,https://api.elsevier.com/content/author/author_id/36899097500,36899097500,Gunter J.,Gunter,Jeff,J.,true,60005558,59,NA
true,43,https://api.elsevier.com/content/author/author_id/57226033215,57226033215,Senjem M.,Senjem,Matt,M.,true,60005558,59,NA
true,44,https://api.elsevier.com/content/author/author_id/8970407400,8970407400,Vemuri P.,Vemuri,Prashanthi,P.,true,60005558,59,NA
true,45,https://api.elsevier.com/content/author/author_id/58474909000,58474909000,Jones D.,Jones,David,D.,true,60005558,59,NA
true,46,https://api.elsevier.com/content/author/author_id/6506482731,6506482731,Kantarci K.,Kantarci,Kejal,K.,true,60005558,59,NA
true,47,https://api.elsevier.com/content/author/author_id/56968546900,56968546900,Ward C.,Ward,Chad,C.,true,60005558,59,NA
true,48,https://api.elsevier.com/content/author/author_id/23050318400,23050318400,Koeppe R.A.,Koeppe,Robert A.,R.A.,true,60025778,59,NA
true,49,https://api.elsevier.com/content/author/author_id/7103161569,7103161569,Foster N.,Foster,Norm,N.,true,60025488,59,NA
true,50,https://api.elsevier.com/content/author/author_id/7005957089,7005957089,Reiman E.M.,Reiman,Eric M.,E.M.,true,60102851,59,NA
true,51,https://api.elsevier.com/content/author/author_id/7410238086,7410238086,Chen K.,Chen,Kewei,K.,true,60102851,59,NA
true,52,https://api.elsevier.com/content/author/author_id/35395146300,35395146300,Mathis C.,Mathis,Chet,C.,true,60015543,59,NA
true,53,https://api.elsevier.com/content/author/author_id/7101777243,7101777243,Landau S.,Landau,Susan,S.,true,60025038,59,NA
true,54,https://api.elsevier.com/content/author/author_id/7101746068,7101746068,Cairns N.J.,Cairns,Nigel J.,N.J.,true,60010261,59,NA
true,55,https://api.elsevier.com/content/author/author_id/56589072900,56589072900,Householder E.,Householder,Erin,E.,true,60010261,59,NA
true,56,https://api.elsevier.com/content/author/author_id/14829780200,14829780200,Taylor-Reinwald L.,Taylor-Reinwald,Lisa,L.,true,60010261,59,NA
true,57,https://api.elsevier.com/content/author/author_id/35350846200,35350846200,Lee V.,Lee,Virginia,V.,true,60006297,59,NA
true,58,https://api.elsevier.com/content/author/author_id/6602867959,6602867959,Korecka M.,Korecka,Magdalena,M.,true,60006297,59,NA
true,59,https://api.elsevier.com/content/author/author_id/21833835200,21833835200,Figurski M.,Figurski,Michal,M.,true,60006297,59,NA
true,60,https://api.elsevier.com/content/author/author_id/24330868300,24330868300,Crawford K.,Crawford,Karen,K.,true,60029311,59,NA
true,61,https://api.elsevier.com/content/author/author_id/6701835861,6701835861,Neu S.,Neu,Scott,S.,true,60029311,59,NA
true,62,https://api.elsevier.com/content/author/author_id/57201663802,57201663802,Foroud T.M.,Foroud,Tatiana M.,T.M.,true,60021121,59,NA
true,63,https://api.elsevier.com/content/author/author_id/7005869841,7005869841,Potkin S.G.,Potkin,Steven G.,S.G.,true,60007278,59,NA
true,64,https://api.elsevier.com/content/author/author_id/35390032700,35390032700,Shen L.,Shen,Li,L.,true,60021121,59,NA
true,65,https://api.elsevier.com/content/author/author_id/57218790266,57218790266,Faber K.,Faber,Kelley,K.,true,60021121,59,NA
true,66,https://api.elsevier.com/content/author/author_id/54385326900,54385326900,Kim S.,Kim,Sungeun,S.,true,60021121,59,NA
true,67,https://api.elsevier.com/content/author/author_id/6603774035,6603774035,Nho K.,Nho,Kwangsik,K.,true,60021121,59,NA
true,68,https://api.elsevier.com/content/author/author_id/7101612300,7101612300,Thal L.,Thal,Leon,L.,true,60030612,59,NA
true,69,https://api.elsevier.com/content/author/author_id/7004304899,7004304899,Buckholtz N.,Buckholtz,Neil,N.,true,60017252,59,NA
true,70,https://api.elsevier.com/content/author/author_id/7403276705,7403276705,Albert M.,Albert,Marylyn,M.,true,60005248,59,NA
true,71,https://api.elsevier.com/content/author/author_id/57325314300,57325314300,Frank R.,Frank,Richard,R.,true,115293544,59,NA
true,72,https://api.elsevier.com/content/author/author_id/57203196293,57203196293,Hsiao J.,Hsiao,John,J.,true,60017252,59,NA
true,73,https://api.elsevier.com/content/author/author_id/35351332100,35351332100,Kaye J.,Kaye,Jeffrey,J.,true,60016733,59,NA
true,74,https://api.elsevier.com/content/author/author_id/7401547893,7401547893,Quinn J.,Quinn,Joseph,J.,true,60016733,59,NA
true,75,https://api.elsevier.com/content/author/author_id/56202675100,56202675100,Lind B.,Lind,Betty,B.,true,60016733,59,NA
true,76,https://api.elsevier.com/content/author/author_id/56250666500,56250666500,Carter R.,Carter,Raina,R.,true,60016733,59,NA
true,77,https://api.elsevier.com/content/author/author_id/56663158000,56663158000,Dolen S.,Dolen,Sara,S.,true,60016733,59,NA
true,78,https://api.elsevier.com/content/author/author_id/7202548365,7202548365,Schneider L.S.,Schneider,Lon S.,L.S.,true,60029311,59,NA
true,79,https://api.elsevier.com/content/author/author_id/6508237713,6508237713,Pawluczyk S.,Pawluczyk,Sonia,S.,true,60029311,59,NA
true,80,https://api.elsevier.com/content/author/author_id/56663286000,56663286000,Beccera M.,Beccera,Mauricio,M.,true,60029311,59,NA
true,81,https://api.elsevier.com/content/author/author_id/56663051300,56663051300,Teodoro L.,Teodoro,Liberty,L.,true,60029311,59,NA
true,82,https://api.elsevier.com/content/author/author_id/6506233452,6506233452,Spann B.M.,Spann,Bryan M.,B.M.,true,60029311,59,NA
true,83,https://api.elsevier.com/content/author/author_id/7201421327,7201421327,Brewer J.,Brewer,James,J.,true,60030612,59,NA
true,84,https://api.elsevier.com/content/author/author_id/56663229900,56663229900,Vanderswag H.,Vanderswag,Helen,H.,true,60030612,59,NA
true,85,https://api.elsevier.com/content/author/author_id/35603003000,35603003000,Fleisher A.,Fleisher,Adam,A.,true,60030612,59,NA
true,86,https://api.elsevier.com/content/author/author_id/6506265348,6506265348,Heidebrink J.L.,Heidebrink,Judith L.,J.L.,true,60025778,59,NA
true,87,https://api.elsevier.com/content/author/author_id/56662753400,56662753400,Lord J.L.,Lord,Joanne L.,J.L.,true,60025778,59,NA
true,88,https://api.elsevier.com/content/author/author_id/56662732200,56662732200,Mason S.S.,Mason,Sara S.,S.S.,true,60005558,59,NA
true,89,https://api.elsevier.com/content/author/author_id/56662837900,56662837900,Albers C.S.,Albers,Colleen S.,C.S.,true,60005558,59,NA
true,90,https://api.elsevier.com/content/author/author_id/7004497868,7004497868,Knopman D.,Knopman,David,D.,true,60005558,59,NA
true,91,https://api.elsevier.com/content/author/author_id/57197257602,57197257602,Johnson K.,Johnson,Kris,K.,true,60005558,59,NA
true,92,https://api.elsevier.com/content/author/author_id/7005632833,7005632833,Doody R.S.,Doody,Rachelle S.,R.S.,true,60002441,59,NA
true,93,https://api.elsevier.com/content/author/author_id/57192945996,57192945996,Villanueva-Meyer J.,Villanueva-Meyer,Javier,J.,true,60002441,59,NA
true,94,https://api.elsevier.com/content/author/author_id/7202634402,7202634402,Chowdhury M.,Chowdhury,Munir,M.,true,60002441,59,NA
true,95,https://api.elsevier.com/content/author/author_id/22951602900,22951602900,Rountree S.,Rountree,Susan,S.,true,60002441,59,NA
true,96,https://api.elsevier.com/content/author/author_id/56662839200,56662839200,Dang M.,Dang,Mimi,M.,true,60002441,59,NA
true,97,https://api.elsevier.com/content/author/author_id/56827177300,56827177300,Stern Y.,Stern,Yaakov,Y.,true,60002441,59,NA
true,98,https://api.elsevier.com/content/author/author_id/56954714300,56954714300,Honig L.S.,Honig,Lawrence S.,L.S.,true,60002441,59,NA
true,99,https://api.elsevier.com/content/author/author_id/35467321900,35467321900,Bell K.L.,Bell,Karen L.,K.L.,true,60002441,59,NA
true,100,https://api.elsevier.com/content/author/author_id/6701431169,6701431169,Ances B.,Ances,Beau,B.,true,60010261,59,NA
true,1,https://api.elsevier.com/content/author/author_id/23062571000,23062571000,Wingo A.P.,Wingo,Aliza P.,A.P.,true,60105810,60,NA
true,2,https://api.elsevier.com/content/author/author_id/15070299500,15070299500,Dammer E.B.,Dammer,Eric B.,E.B.,true,60002339,60,0000-0003-2947-7606
true,3,https://api.elsevier.com/content/author/author_id/56542868200,56542868200,Breen M.S.,Breen,Michael S.,M.S.,true,60012981,60,NA
true,4,https://api.elsevier.com/content/author/author_id/22951218400,22951218400,Logsdon B.A.,Logsdon,Benjamin A.,B.A.,true,60111926,60,0000-0002-0572-2569
true,5,https://api.elsevier.com/content/author/author_id/8759320300,8759320300,Duong D.M.,Duong,Duc M.,D.M.,true,60002339,60,NA
true,6,https://api.elsevier.com/content/author/author_id/55819056600,55819056600,Troncosco J.C.,Troncosco,Juan C.,J.C.,true,60001117,60,NA
true,7,https://api.elsevier.com/content/author/author_id/6507073742,6507073742,Thambisetty M.,Thambisetty,Madhav,M.,true,60017252,60,NA
true,8,https://api.elsevier.com/content/author/author_id/7005917418,7005917418,Beach T.G.,Beach,Thomas G.,T.G.,true,60025086,60,NA
true,9,https://api.elsevier.com/content/author/author_id/14830884400,14830884400,Serrano G.E.,Serrano,Geidy E.,G.E.,true,60025086,60,NA
true,10,https://api.elsevier.com/content/author/author_id/7005957089,7005957089,Reiman E.M.,Reiman,Eric M.,E.M.,true,60015864,60,NA
true,11,https://api.elsevier.com/content/author/author_id/7005994312,7005994312,Caselli R.J.,Caselli,Richard J.,R.J.,true,60026952,60,NA
true,12,https://api.elsevier.com/content/author/author_id/56834296100,56834296100,Lah J.J.,Lah,James J.,J.J.,true,60002339,60,NA
true,13,https://api.elsevier.com/content/author/author_id/8280598000,8280598000,Seyfried N.T.,Seyfried,Nicholas T.,N.T.,true,60002339,60,0000-0002-4507-624X
true,14,https://api.elsevier.com/content/author/author_id/7101644033,7101644033,Levey A.I.,Levey,Allan I.,A.I.,true,60002339,60,NA
true,15,https://api.elsevier.com/content/author/author_id/57197753830,57197753830,Wingo T.S.,Wingo,Thomas S.,T.S.,true,60002339,60,0000-0002-7679-6282
true,1,https://api.elsevier.com/content/author/author_id/11241517000,11241517000,Sgobio C.,Sgobio,Carmelo,C.,true,60017252,61,NA
true,2,https://api.elsevier.com/content/author/author_id/55292703100,55292703100,Sun L.,Sun,Lixin,L.,true,60017252,61,NA
true,3,https://api.elsevier.com/content/author/author_id/59592189500,59592189500,Ding J.,Ding,Jinhui,J.,true,60017252,61,0000-0002-4691-4524
true,4,https://api.elsevier.com/content/author/author_id/7003424711,7003424711,Herms J.,Herms,Jochen,J.,true,60103674,61,NA
true,5,https://api.elsevier.com/content/author/author_id/7005814822,7005814822,Lovinger D.M.,Lovinger,David M.,D.M.,true,60016730,61,NA
true,6,https://api.elsevier.com/content/author/author_id/57193165879,57193165879,Cai H.,Cai,Huaibin,H.,true,60017252,61,0000-0002-8596-6108
true,1,https://api.elsevier.com/content/author/author_id/35238255600,35238255600,Pan J.,Pan,Jing,J.,true,60024452,62,NA
true,2,https://api.elsevier.com/content/author/author_id/55752741200,55752741200,Yu J.,Yu,Jia,J.,true,60016424,62,NA
true,3,https://api.elsevier.com/content/author/author_id/55292703100,55292703100,Sun L.,Sun,Lixin,L.,true,60017252,62,NA
true,4,https://api.elsevier.com/content/author/author_id/7401934728,7401934728,Xie C.,Xie,Chengsong,C.,true,60017252,62,NA
true,5,https://api.elsevier.com/content/author/author_id/7404269858,7404269858,Chang L.,Chang,Lisa,L.,true,60017252,62,NA
true,6,https://api.elsevier.com/content/author/author_id/56422706200,56422706200,Wu J.,Wu,Junbing,J.,true,60017252,62,NA
true,7,https://api.elsevier.com/content/author/author_id/55646178000,55646178000,Hawes S.,Hawes,Sarah,S.,true,60017252,62,NA
true,8,https://api.elsevier.com/content/author/author_id/55364954000,55364954000,Saez–Atienzar S.,Saez–Atienzar,Sara,S.,true,60017252,62,NA
true,9,https://api.elsevier.com/content/author/author_id/35411004500,35411004500,Zheng W.,Zheng,Wang,W.,true,60017252,62,NA
true,10,https://api.elsevier.com/content/author/author_id/57207488700,57207488700,Kung J.,Kung,Justin,J.,true,60017252,62,NA
true,11,https://api.elsevier.com/content/author/author_id/59592189500,59592189500,Ding J.,Ding,Jinhui,J.,true,60017252,62,0000-0002-4691-4524
true,12,https://api.elsevier.com/content/author/author_id/7004266745,7004266745,Le W.,Le,Weidong,W.,true,60005229,62,NA
true,13,https://api.elsevier.com/content/author/author_id/12780135400,12780135400,Chen S.,Chen,Shengdi,S.,true,60024452,62,NA
true,14,https://api.elsevier.com/content/author/author_id/57193165879,57193165879,Cai H.,Cai,Huaibin,H.,true,60017252,62,0000-0002-8596-6108
true,1,https://api.elsevier.com/content/author/author_id/20734667100,20734667100,Lu J.,Lu,Jinghua,J.,true,60017336,63,NA
true,2,https://api.elsevier.com/content/author/author_id/6603367564,6603367564,Van Laethem F.,Van Laethem,François,F.,true,60013409,63,NA
true,3,https://api.elsevier.com/content/author/author_id/55848208100,55848208100,Bhattacharya A.,Bhattacharya,Abhisek,A.,true,60013409,63,NA
true,4,https://api.elsevier.com/content/author/author_id/16506299300,16506299300,Craveiro M.,Craveiro,Marco,M.,true,60013409,63,0000-0002-7405-4621
true,5,https://api.elsevier.com/content/author/author_id/8791310500,8791310500,Saba I.,Saba,Ingrid,I.,true,60013409,63,NA
true,6,https://api.elsevier.com/content/author/author_id/57207280228,57207280228,Chu J.,Chu,Jonathan,J.,true,60017336,63,NA
true,7,https://api.elsevier.com/content/author/author_id/57207280208,57207280208,Love N.C.,Love,Nicholas C.,N.C.,true,60013409,63,NA
true,8,https://api.elsevier.com/content/author/author_id/57414023800,57414023800,Tikhonova A.,Tikhonova,Anastasia,A.,true,60013409,63,NA
true,9,https://api.elsevier.com/content/author/author_id/6701526558,6701526558,Radaev S.,Radaev,Sergei,S.,true,60017336,63,NA
true,10,https://api.elsevier.com/content/author/author_id/57214289639,57214289639,Sun X.,Sun,Xiaoping,X.,true,60017252,63,NA
true,11,https://api.elsevier.com/content/author/author_id/57193954566,57193954566,Ko A.,Ko,Annette,A.,true,60017252,63,NA
true,12,https://api.elsevier.com/content/author/author_id/57195611163,57195611163,Arnon T.,Arnon,Tomer,T.,true,60017563,63,NA
true,13,https://api.elsevier.com/content/author/author_id/55369913000,55369913000,Shifrut E.,Shifrut,Eric,E.,true,60017563,63,NA
true,14,https://api.elsevier.com/content/author/author_id/57203075240,57203075240,Friedman N.,Friedman,Nir,N.,true,60017563,63,0000-0002-1078-3921
true,15,https://api.elsevier.com/content/author/author_id/57074943700,57074943700,Weng N.P.,Weng,Nan Ping,N.P.,true,60017252,63,NA
true,16,https://api.elsevier.com/content/author/author_id/7202643546,7202643546,Singer A.,Singer,Alfred,A.,true,60013409,63,NA
true,17,https://api.elsevier.com/content/author/author_id/7202976171,7202976171,Sun P.D.,Sun,Peter D.,P.D.,true,60017336,63,NA
true,1,https://api.elsevier.com/content/author/author_id/55749795500,55749795500,Bilgel M.,Bilgel,Murat,M.,true,60017252,64,NA
true,2,https://api.elsevier.com/content/author/author_id/9133301100,9133301100,Jedynak B.M.,Jedynak,Bruno M.,B.M.,true,60023908,64,NA
true,1,https://api.elsevier.com/content/author/author_id/55819516300,55819516300,Varatharajah Y.,Varatharajah,Yogatheesan,Y.,true,60158506,65,NA
true,2,https://api.elsevier.com/content/author/author_id/20436734600,20436734600,Ramanan V.K.,Ramanan,Vijay K.,V.K.,true,60005558,65,NA
true,3,https://api.elsevier.com/content/author/author_id/35597694000,35597694000,Iyer R.,Iyer,Ravishankar,R.,true,60158506,65,NA
true,4,https://api.elsevier.com/content/author/author_id/8970407400,8970407400,Vemuri P.,Vemuri,Prashanthi,P.,true,60005558,65,NA
true,5,https://api.elsevier.com/content/author/author_id/57203177938,57203177938,Weiner M.W.,Weiner,Michael W.,M.W.,true,60023691,65,NA
true,6,https://api.elsevier.com/content/author/author_id/35397403800,35397403800,Aisen P.,Aisen,Paul,P.,true,60029311,65,NA
true,7,https://api.elsevier.com/content/author/author_id/55465830000,55465830000,Petersen R.,Petersen,Ronald,R.,true,60005558,65,NA
true,8,https://api.elsevier.com/content/author/author_id/18033457700,18033457700,Jack C.R.,Jack,Clifford R.,C.R.,true,60005558,65,NA
true,9,https://api.elsevier.com/content/author/author_id/7006442842,7006442842,Saykin A.J.,Saykin,Andrew J.,A.J.,true,60021121,65,NA
true,10,https://api.elsevier.com/content/author/author_id/7006830290,7006830290,Jagust W.,Jagust,William,W.,true,60025038,65,NA
true,11,https://api.elsevier.com/content/author/author_id/56663241700,56663241700,Trojanowki J.Q.,Trojanowki,John Q.,J.Q.,true,60006297,65,NA
true,12,https://api.elsevier.com/content/author/author_id/35412870200,35412870200,Toga A.W.,Toga,Arthur W.,A.W.,true,60029311,65,NA
true,13,https://api.elsevier.com/content/author/author_id/7006825451,7006825451,Beckett L.,Beckett,Laurel,L.,true,60014439,65,NA
true,14,https://api.elsevier.com/content/author/author_id/57215342824,57215342824,Green R.C.,Green,Robert C.,R.C.,true,60002746,65,NA
true,15,https://api.elsevier.com/content/author/author_id/57221184061,57221184061,Morris J.,Morris,John,J.,true,60010261,65,NA
true,16,https://api.elsevier.com/content/author/author_id/57203176542,57203176542,Shaw L.M.,Shaw,Leslie M.,L.M.,true,60006297,65,NA
true,17,https://api.elsevier.com/content/author/author_id/24284638600,24284638600,Khachaturian Z.,Khachaturian,Zaven,Z.,true,122184363,65,NA
true,18,https://api.elsevier.com/content/author/author_id/56662800900,56662800900,Sorensen G.,Sorensen,Greg,G.,true,60028673,65,NA
true,19,https://api.elsevier.com/content/author/author_id/35472816700,35472816700,Carrillo M.,Carrillo,Maria,M.,true,124002401,65,NA
true,20,https://api.elsevier.com/content/author/author_id/7202315657,7202315657,Kuller L.,Kuller,Lew,L.,true,60015543,65,NA
true,21,https://api.elsevier.com/content/author/author_id/35356906300,35356906300,Raichle M.,Raichle,Marc,M.,true,60010261,65,NA
true,22,https://api.elsevier.com/content/author/author_id/36039523300,36039523300,Paul S.,Paul,Steven,S.,true,60007776,65,NA
true,23,https://api.elsevier.com/content/author/author_id/57218959828,57218959828,Davies P.,Davies,Peter,P.,true,60002388,65,NA
true,24,https://api.elsevier.com/content/author/author_id/7005360171,7005360171,Fillit H.,Fillit,Howard,H.,true,115293833,65,NA
true,25,https://api.elsevier.com/content/author/author_id/7102143150,7102143150,Hefti F.,Hefti,Franz,F.,true,109428101,65,NA
true,26,https://api.elsevier.com/content/author/author_id/35416882500,35416882500,Holtzman D.,Holtzman,David,D.,true,60010261,65,NA
true,27,https://api.elsevier.com/content/author/author_id/24551527300,24551527300,Mesulam M.M.,Mesulam,M. Marcel,M.M.,true,60007363,65,NA
true,28,https://api.elsevier.com/content/author/author_id/57210720464,57210720464,Potter W.,Potter,William,W.,true,60003158,65,NA
true,29,https://api.elsevier.com/content/author/author_id/55860607800,55860607800,Snyder P.,Snyder,Peter,P.,true,60011460,65,NA
true,30,https://api.elsevier.com/content/author/author_id/56662676700,56662676700,Schwartz A.,Schwartz,Adam,A.,true,60025685,65,NA
true,31,https://api.elsevier.com/content/author/author_id/7005231121,7005231121,Montine T.,Montine,Tom,T.,true,60015481,65,NA
true,32,https://api.elsevier.com/content/author/author_id/35370601400,35370601400,Thomas R.G.,Thomas,Ronald G.,R.G.,true,60030612,65,NA
