@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number,orcid
true,76,https://api.elsevier.com/content/author/author_id/7201421327,7201421327,Brewer J.,Brewer,James,J.,true,60030612,19,NA
true,77,https://api.elsevier.com/content/author/author_id/56663229900,56663229900,Vanderswag H.,Vanderswag,Helen,H.,true,60030612,19,NA
true,78,https://api.elsevier.com/content/author/author_id/35603003000,35603003000,Fleisher A.,Fleisher,Adam,A.,true,60102851,19,NA
true,79,https://api.elsevier.com/content/author/author_id/6506265348,6506265348,Heidebrink J.L.,Heidebrink,Judith L.,J.L.,true,60025778,19,NA
true,80,https://api.elsevier.com/content/author/author_id/56662753400,56662753400,Lord J.L.,Lord,Joanne L.,J.L.,true,60025778,19,NA
true,81,https://api.elsevier.com/content/author/author_id/59795592900,59795592900,Petersen R.,Petersen,Ronald,R.,true,60005558,19,NA
true,82,https://api.elsevier.com/content/author/author_id/56662732200,56662732200,Mason S.S.,Mason,Sara S.,S.S.,true,60005558,19,NA
true,83,https://api.elsevier.com/content/author/author_id/56662837900,56662837900,Albers C.S.,Albers,Colleen S.,C.S.,true,60005558,19,NA
true,84,https://api.elsevier.com/content/author/author_id/7004497868,7004497868,Knopman D.,Knopman,David,D.,true,60005558,19,NA
true,85,https://api.elsevier.com/content/author/author_id/57197257602,57197257602,Johnson K.,Johnson,Kris,K.,true,60005558,19,NA
true,86,https://api.elsevier.com/content/author/author_id/7005632833,7005632833,Doody R.S.,Doody,Rachelle S.,R.S.,true,60002441,19,NA
true,87,https://api.elsevier.com/content/author/author_id/57203876303,57203876303,Meyer J.V.,Meyer,Javier Villanueva,J.V.,true,60002441,19,NA
true,88,https://api.elsevier.com/content/author/author_id/7202634402,7202634402,Chowdhury M.,Chowdhury,Munir,M.,true,60002441,19,NA
true,89,https://api.elsevier.com/content/author/author_id/22951602900,22951602900,Rountree S.,Rountree,Susan,S.,true,60002441,19,NA
true,90,https://api.elsevier.com/content/author/author_id/56662839200,56662839200,Dang M.,Dang,Mimi,M.,true,60002441,19,NA
true,91,https://api.elsevier.com/content/author/author_id/56827177300,56827177300,Stern Y.,Stern,Yaakov,Y.,true,60027565,19,NA
true,92,https://api.elsevier.com/content/author/author_id/56954714300,56954714300,Honig L.S.,Honig,Lawrence S.,L.S.,true,60027565,19,NA
true,93,https://api.elsevier.com/content/author/author_id/35467321900,35467321900,Bell K.L.,Bell,Karen L.,K.L.,true,60027565,19,NA
true,94,https://api.elsevier.com/content/author/author_id/6701431169,6701431169,Ances B.,Ances,Beau,B.,true,60010261,19,NA
true,95,https://api.elsevier.com/content/author/author_id/13907476000,13907476000,Carroll M.,Carroll,Maria,M.,true,60010261,19,NA
true,96,https://api.elsevier.com/content/author/author_id/56353763000,56353763000,Leon S.,Leon,Sue,S.,true,60010261,19,NA
true,49,https://api.elsevier.com/content/author/author_id/56589072900,56589072900,Householder E.,Householder,Erin,E.,true,60010261,19,NA
true,98,https://api.elsevier.com/content/author/author_id/7006297455,7006297455,Mintun M.A.,Mintun,Mark A.,M.A.,true,60010261,19,NA
true,99,https://api.elsevier.com/content/author/author_id/56662681800,56662681800,Schneider S.,Schneider,Stacy,S.,true,60010261,19,NA
true,100,https://api.elsevier.com/content/author/author_id/57214127771,57214127771,OliverNG A.,OliverNG,Angela,A.,true,60027086,19,NA
true,1,https://api.elsevier.com/content/author/author_id/22835706900,22835706900,Ntalla I.,Ntalla,Ioanna,I.,true,60021435,20,NA
true,2,https://api.elsevier.com/content/author/author_id/48762133100,48762133100,Weng L.C.,Weng,Lu Chen,L.C.,true,60029929,20,0000-0003-1475-4930
true,3,https://api.elsevier.com/content/author/author_id/57204863349,57204863349,Cartwright J.H.,Cartwright,James H.,J.H.,true,60021435,20,NA
true,4,https://api.elsevier.com/content/author/author_id/55353054500,55353054500,Hall A.W.,Hall,Amelia Weber,A.W.,true,60029929,20,0000-0002-7915-0313
true,5,https://api.elsevier.com/content/author/author_id/55440301700,55440301700,Sveinbjornsson G.,Sveinbjornsson,Gardar,G.,true,60071123,20,NA
true,6,https://api.elsevier.com/content/author/author_id/56016545100,56016545100,Tucker N.R.,Tucker,Nathan R.,N.R.,true,60029929,20,0000-0002-5071-4218
true,7,https://api.elsevier.com/content/author/author_id/57204453907,57204453907,Choi S.H.,Choi,Seung Hoan,S.H.,true,60001001,20,NA
true,8,https://api.elsevier.com/content/author/author_id/57194529914,57194529914,Chaffin M.D.,Chaffin,Mark D.,M.D.,true,60001001,20,0000-0002-1234-5562
true,9,https://api.elsevier.com/content/author/author_id/57191440168,57191440168,Roselli C.,Roselli,Carolina,C.,true,60001001,20,0000-0001-5267-6756
true,10,https://api.elsevier.com/content/author/author_id/57217638046,57217638046,Barnes M.R.,Barnes,Michael R.,M.R.,true,60021435,20,0000-0001-9097-7381
true,11,https://api.elsevier.com/content/author/author_id/56595087800,56595087800,Mifsud B.,Mifsud,Borbala,B.,true,60021435,20,0000-0003-3429-3094
true,12,https://api.elsevier.com/content/author/author_id/55386322500,55386322500,Warren H.R.,Warren,Helen R.,H.R.,true,60021435,20,NA
true,13,https://api.elsevier.com/content/author/author_id/35369845200,35369845200,Hayward C.,Hayward,Caroline,C.,true,60012914,20,0000-0002-9405-9550
true,14,https://api.elsevier.com/content/author/author_id/56728225500,56728225500,Marten J.,Marten,Jonathan,J.,true,60012914,20,NA
true,15,https://api.elsevier.com/content/author/author_id/57204001155,57204001155,Cranley J.J.,Cranley,James J.,J.J.,true,60021435,20,NA
true,16,https://api.elsevier.com/content/author/author_id/57215301532,57215301532,Concas M.P.,Concas,Maria Pina,M.P.,true,60031798,20,0000-0003-3598-2537
true,17,https://api.elsevier.com/content/author/author_id/22634397400,22634397400,Gasparini P.,Gasparini,Paolo,P.,true,60031798,20,NA
true,18,https://api.elsevier.com/content/author/author_id/57207923360,57207923360,Boutin T.,Boutin,Thibaud,T.,true,60012914,20,0000-0003-4754-1675
true,19,https://api.elsevier.com/content/author/author_id/8421508800,8421508800,Kolcic I.,Kolcic,Ivana,I.,true,60087206,20,0000-0001-7918-6052
true,20,https://api.elsevier.com/content/author/author_id/8232027400,8232027400,Polasek O.,Polasek,Ozren,O.,true,60087206,20,NA
true,21,https://api.elsevier.com/content/author/author_id/57215382425,57215382425,Rudan I.,Rudan,Igor,I.,true,60110825,20,0000-0001-6993-6884
true,22,https://api.elsevier.com/content/author/author_id/57212108658,57212108658,Araujo N.M.,Araujo,Nathalia M.,N.M.,true,60030074,20,NA
true,23,https://api.elsevier.com/content/author/author_id/7003633117,7003633117,Lima-Costa M.F.,Lima-Costa,Maria Fernanda,M.F.,true,60026004,20,NA
true,24,https://api.elsevier.com/content/author/author_id/7201676223,7201676223,Ribeiro A.L.P.,Ribeiro,Antonio Luiz P.,A.L.P.,true,60030074,20,NA
true,25,https://api.elsevier.com/content/author/author_id/57195348612,57195348612,Souza R.P.,Souza,Renan P.,R.P.,true,60030074,20,0000-0002-9479-4432
true,26,https://api.elsevier.com/content/author/author_id/6602570139,6602570139,Tarazona-Santos E.,Tarazona-Santos,Eduardo,E.,true,60030074,20,NA
true,27,https://api.elsevier.com/content/author/author_id/6507606185,6507606185,Giedraitis V.,Giedraitis,Vilmantas,V.,true,60003858,20,0000-0003-3423-2021
true,28,https://api.elsevier.com/content/author/author_id/6506552509,6506552509,Ingelsson E.,Ingelsson,Erik,E.,true,60032838,20,0000-0003-2256-6972
true,29,https://api.elsevier.com/content/author/author_id/57216302527,57216302527,Mahajan A.,Mahajan,Anubha,A.,true,60099539,20,0000-0001-5585-3420
true,30,https://api.elsevier.com/content/author/author_id/59465638300,59465638300,Morris A.P.,Morris,Andrew P.,A.P.,true,60099539,20,0000-0002-6805-6014
true,31,https://api.elsevier.com/content/author/author_id/57204091824,57204091824,Del Greco M F.,Del Greco M,Fabiola,F.,true,60113338,20,NA
true,32,https://api.elsevier.com/content/author/author_id/23008235300,23008235300,Foco L.,Foco,Luisa,L.,true,60113338,20,NA
true,33,https://api.elsevier.com/content/author/author_id/18233616400,18233616400,Gögele M.,Gögele,Martin,M.,true,60113338,20,NA
true,34,https://api.elsevier.com/content/author/author_id/7006388546,7006388546,Hicks A.A.,Hicks,Andrew A.,A.A.,true,60113338,20,0000-0001-6320-0411
true,35,https://api.elsevier.com/content/author/author_id/57189320882,57189320882,Cook J.P.,Cook,James P.,J.P.,true,60020661,20,NA
true,36,https://api.elsevier.com/content/author/author_id/26643471200,26643471200,Lind L.,Lind,Lars,L.,true,60015216,20,NA
true,37,https://api.elsevier.com/content/author/author_id/57218362371,57218362371,Lindgren C.M.,Lindgren,Cecilia M.,C.M.,true,60008936,20,NA
true,38,https://api.elsevier.com/content/author/author_id/56702246400,56702246400,Sundström J.,Sundström,Johan,J.,true,60003858,20,0000-0003-2247-8454
true,39,https://api.elsevier.com/content/author/author_id/57199851850,57199851850,Nelson C.P.,Nelson,Christopher P.,C.P.,true,60033125,20,0000-0001-8025-2897
true,40,https://api.elsevier.com/content/author/author_id/45461419900,45461419900,Riaz M.B.,Riaz,Muhammad B.,M.B.,true,60033125,20,0000-0002-5512-1745
true,41,https://api.elsevier.com/content/author/author_id/7004345054,7004345054,Samani N.J.,Samani,Nilesh J.,N.J.,true,60033125,20,NA
true,42,https://api.elsevier.com/content/author/author_id/7005062509,7005062509,Sinagra G.,Sinagra,Gianfranco,G.,true,60001138,20,0000-0003-2700-8478
true,43,https://api.elsevier.com/content/author/author_id/57215080944,57215080944,Ulivi S.,Ulivi,Sheila,S.,true,60031798,20,NA
true,44,https://api.elsevier.com/content/author/author_id/57222955288,57222955288,Kähönen M.,Kähönen,Mika,M.,true,60008760,20,NA
true,45,https://api.elsevier.com/content/author/author_id/57204621363,57204621363,Mishra P.P.,Mishra,Pashupati P.,P.P.,true,60115372,20,0000-0001-5177-3431
true,46,https://api.elsevier.com/content/author/author_id/57194222481,57194222481,Mononen N.,Mononen,Nina,N.,true,60115372,20,NA
true,47,https://api.elsevier.com/content/author/author_id/6603413494,6603413494,Nikus K.,Nikus,Kjell,K.,true,60008760,20,NA
true,48,https://api.elsevier.com/content/author/author_id/7102853527,7102853527,Caulfield M.J.,Caulfield,Mark J.,M.J.,true,60021435,20,0000-0001-9295-3594
true,49,https://api.elsevier.com/content/author/author_id/57203682077,57203682077,Dominiczak A.,Dominiczak,Anna,A.,true,60001490,20,0000-0003-4913-3608
true,50,https://api.elsevier.com/content/author/author_id/7005770659,7005770659,Padmanabhan S.,Padmanabhan,Sandosh,S.,true,60001490,20,NA
true,51,https://api.elsevier.com/content/author/author_id/57212902922,57212902922,Montasser M.E.,Montasser,May E.,M.E.,true,60012957,20,NA
true,52,https://api.elsevier.com/content/author/author_id/57192190590,57192190590,O’Connell J.R.,O’Connell,Jeff R.,J.R.,true,60012957,20,NA
true,53,https://api.elsevier.com/content/author/author_id/57204787688,57204787688,Ryan K.,Ryan,Kathleen,K.,true,60012957,20,NA
true,54,https://api.elsevier.com/content/author/author_id/57202560735,57202560735,Shuldiner A.R.,Shuldiner,Alan R.,A.R.,true,60012957,20,NA
true,55,https://api.elsevier.com/content/author/author_id/55696435900,55696435900,Aeschbacher S.,Aeschbacher,Stefanie,S.,true,60028287,20,NA
true,56,https://api.elsevier.com/content/author/author_id/57200902042,57200902042,Conen D.,Conen,David,D.,true,60028287,20,NA
true,57,https://api.elsevier.com/content/author/author_id/7003604510,7003604510,Risch L.,Risch,Lorenz,L.,true,60010987,20,0000-0003-2692-6699
true,58,https://api.elsevier.com/content/author/author_id/57190685196,57190685196,Thériault S.,Thériault,Sébastien,S.,true,60085943,20,NA
true,59,https://api.elsevier.com/content/author/author_id/6603582807,6603582807,Hutri-Kähönen N.,Hutri-Kähönen,Nina,N.,true,60008760,20,NA
true,60,https://api.elsevier.com/content/author/author_id/58584595800,58584595800,Lehtimäki T.,Lehtimäki,Terho,T.,true,60115372,20,NA
true,61,https://api.elsevier.com/content/author/author_id/57200872624,57200872624,Lyytikäinen L.P.,Lyytikäinen,Leo Pekka,L.P.,true,60115372,20,NA
true,62,https://api.elsevier.com/content/author/author_id/7004828916,7004828916,Raitakari O.T.,Raitakari,Olli T.,O.T.,true,60025765,20,NA
true,63,https://api.elsevier.com/content/author/author_id/57196062972,57196062972,Barnes C.L.K.,Barnes,Catriona L.K.,C.L.K.,true,60110825,20,NA
true,64,https://api.elsevier.com/content/author/author_id/57540525300,57540525300,Campbell H.,Campbell,Harry,H.,true,60110825,20,NA
true,65,https://api.elsevier.com/content/author/author_id/57216109700,57216109700,Joshi P.K.,Joshi,Peter K.,P.K.,true,60110825,20,0000-0002-6361-5059
true,66,https://api.elsevier.com/content/author/author_id/56920724500,56920724500,Wilson J.F.,Wilson,James F.,J.F.,true,60012914,20,0000-0001-5751-9178
true,67,https://api.elsevier.com/content/author/author_id/57207904478,57207904478,Isaacs A.,Isaacs,Aaron,A.,true,60070744,20,0000-0001-5037-4834
true,68,https://api.elsevier.com/content/author/author_id/7005293297,7005293297,Kors J.A.,Kors,Jan A.,J.A.,true,60032114,20,NA
true,69,https://api.elsevier.com/content/author/author_id/36037246700,36037246700,van Duijn C.M.,van Duijn,Cornelia M.,C.M.,true,60032114,20,0000-0002-2374-9204
true,70,https://api.elsevier.com/content/author/author_id/7403659318,7403659318,Huang P.L.,Huang,Paul L.,P.L.,true,60029929,20,NA
true,71,https://api.elsevier.com/content/author/author_id/7003353432,7003353432,Gudnason V.,Gudnason,Vilmundur,V.,true,60071127,20,0000-0001-5696-0084
true,72,https://api.elsevier.com/content/author/author_id/57220774479,57220774479,Harris T.B.,Harris,Tamara B.,T.B.,true,60006577,20,NA
true,73,https://api.elsevier.com/content/author/author_id/7006392362,7006392362,Launer L.J.,Launer,Lenore J.,L.J.,true,60006577,20,NA
true,74,https://api.elsevier.com/content/author/author_id/56424163100,56424163100,Smith A.V.,Smith,Albert V.,A.V.,true,60071127,20,0000-0003-1942-5845
true,75,https://api.elsevier.com/content/author/author_id/57223660442,57223660442,Bottinger E.P.,Bottinger,Erwin P.,E.P.,true,60012981,20,NA
true,76,https://api.elsevier.com/content/author/author_id/57216775598,57216775598,Loos R.J.F.,Loos,Ruth J.F.,R.J.F.,true,60012981,20,0000-0002-8532-5087
true,77,https://api.elsevier.com/content/author/author_id/36237038500,36237038500,Nadkarni G.N.,Nadkarni,Girish N.,G.N.,true,60012981,20,NA
true,78,https://api.elsevier.com/content/author/author_id/35830546400,35830546400,Preuss M.H.,Preuss,Michael H.,M.H.,true,60012981,20,0000-0001-5266-8465
true,79,https://api.elsevier.com/content/author/author_id/7103145600,7103145600,Correa A.,Correa,Adolfo,A.,true,60013794,20,0000-0002-9501-600X
true,80,https://api.elsevier.com/content/author/author_id/43361550700,43361550700,Mei H.,Mei,Hao,H.,true,60004109,20,NA
true,81,https://api.elsevier.com/content/author/author_id/59783046100,59783046100,Wilson J.,Wilson,James,J.,true,60013794,20,NA
true,82,https://api.elsevier.com/content/author/author_id/57215631099,57215631099,Meitinger T.,Meitinger,Thomas,T.,true,60106629,20,NA
true,83,https://api.elsevier.com/content/author/author_id/57202315232,57202315232,Müller-Nurasyid M.,Müller-Nurasyid,Martina,M.,true,60106629,20,0000-0003-3793-5910
true,84,https://api.elsevier.com/content/author/author_id/7402105900,7402105900,Peters A.,Peters,Annette,A.,true,60106629,20,NA
true,85,https://api.elsevier.com/content/author/author_id/57197777520,57197777520,Waldenberger M.,Waldenberger,Melanie,M.,true,60106629,20,0000-0003-0583-5093
true,86,https://api.elsevier.com/content/author/author_id/15926160500,15926160500,Mangino M.,Mangino,Massimo,M.,true,60011520,20,0000-0002-2167-7470
true,87,https://api.elsevier.com/content/author/author_id/35351391300,35351391300,Spector T.D.,Spector,Timothy D.,T.D.,true,60011520,20,NA
true,88,https://api.elsevier.com/content/author/author_id/8858826600,8858826600,Rienstra M.,Rienstra,Michiel,M.,true,60006027,20,0000-0002-2581-070X
true,89,https://api.elsevier.com/content/author/author_id/57201005711,57201005711,van de Vegte Y.J.,van de Vegte,Yordi J.,Y.J.,true,60006027,20,NA
true,90,https://api.elsevier.com/content/author/author_id/6602378288,6602378288,van der Harst P.,van der Harst,Pim,P.,true,60006027,20,0000-0002-2713-686X
true,91,https://api.elsevier.com/content/author/author_id/57193816845,57193816845,Verweij N.,Verweij,Niek,N.,true,60006027,20,0000-0002-4303-7685
true,92,https://api.elsevier.com/content/author/author_id/6701523625,6701523625,Kääb S.,Kääb,Stefan,S.,true,60106629,20,NA
true,93,https://api.elsevier.com/content/author/author_id/55775032000,55775032000,Schramm K.,Schramm,Katharina,K.,true,60106629,20,NA
true,94,https://api.elsevier.com/content/author/author_id/15846776000,15846776000,Sinner M.F.,Sinner,Moritz F.,M.F.,true,60106629,20,NA
true,95,https://api.elsevier.com/content/author/author_id/57021167300,57021167300,Strauch K.,Strauch,Konstantin,K.,true,60024007,20,NA
true,96,https://api.elsevier.com/content/author/author_id/56457879700,56457879700,Cutler M.J.,Cutler,Michael J.,M.J.,true,60101963,20,NA
true,97,https://api.elsevier.com/content/author/author_id/6701550662,6701550662,Fatkin D.,Fatkin,Diane,D.,true,60028061,20,0000-0002-9010-9856
true,98,https://api.elsevier.com/content/author/author_id/7006871194,7006871194,London B.,London,Barry,B.,true,60009788,20,NA
true,99,https://api.elsevier.com/content/author/author_id/36028204400,36028204400,Olesen M.,Olesen,Morten,M.,true,60006564,20,NA
true,100,https://api.elsevier.com/content/author/author_id/7102884634,7102884634,Roden D.M.,Roden,Dan M.,D.M.,true,60006475,20,NA
true,1,https://api.elsevier.com/content/author/author_id/57216356306,57216356306,Gil-Lievana E.,Gil-Lievana,Elvi,E.,true,60069652,21,NA
true,2,https://api.elsevier.com/content/author/author_id/56000922200,56000922200,Balderas I.,Balderas,Israela,I.,true,60069652,21,NA
true,3,https://api.elsevier.com/content/author/author_id/36105498800,36105498800,Moreno-Castilla P.,Moreno-Castilla,Perla,P.,true,60069652,21,NA
true,4,https://api.elsevier.com/content/author/author_id/57192418611,57192418611,Luis-Islas J.,Luis-Islas,Jorge,J.,true,60019176,21,NA
true,5,https://api.elsevier.com/content/author/author_id/7004836577,7004836577,McDevitt R.A.,McDevitt,Ross A.,R.A.,true,60017252,21,NA
true,6,https://api.elsevier.com/content/author/author_id/56002657200,56002657200,Tecuapetla F.,Tecuapetla,Fatuel,F.,true,60069652,21,0000-0002-9191-6553
true,7,https://api.elsevier.com/content/author/author_id/56000773700,56000773700,Gutierrez R.,Gutierrez,Ranier,R.,true,60019176,21,0000-0002-9688-0289
true,8,https://api.elsevier.com/content/author/author_id/7004656567,7004656567,Bonci A.,Bonci,Antonello,A.,true,123940387,21,NA
true,9,https://api.elsevier.com/content/author/author_id/7005501416,7005501416,Bermúdez-Rattoni F.,Bermúdez-Rattoni,Federico,F.,true,60069652,21,NA
true,1,https://api.elsevier.com/content/author/author_id/55229938300,55229938300,Johnson P.J.,Johnson,Philippa J.,P.J.,true,60021620,22,NA
true,2,https://api.elsevier.com/content/author/author_id/7004551626,7004551626,Luh W.M.,Luh,Wen Ming,W.M.,true,60017252,22,NA
true,3,https://api.elsevier.com/content/author/author_id/57215831461,57215831461,Rivard B.C.,Rivard,Benjamin C.,B.C.,true,60021620,22,NA
true,4,https://api.elsevier.com/content/author/author_id/57192302893,57192302893,Graham K.L.,Graham,Kathleen L.,K.L.,true,60121699,22,NA
true,5,https://api.elsevier.com/content/author/author_id/55702520952,55702520952,White A.,White,Andrew,A.,true,60121699,22,NA
true,6,https://api.elsevier.com/content/author/author_id/57215830520,57215830520,Fitz-Maurice M.,Fitz-Maurice,Marnie,M.,true,60021620,22,NA
true,7,https://api.elsevier.com/content/author/author_id/7006235187,7006235187,Loftus J.P.,Loftus,John P.,J.P.,true,60021620,22,NA
true,8,https://api.elsevier.com/content/author/author_id/57194106203,57194106203,Barry E.F.,Barry,Erica F.,E.F.,true,60021620,22,NA
true,1,https://api.elsevier.com/content/author/author_id/35279394700,35279394700,Area-Gomez E.,Area-Gomez,Estela,E.,true,60030162,23,NA
true,2,https://api.elsevier.com/content/author/author_id/36061276800,36061276800,Larrea D.,Larrea,Delfina,D.,true,60030162,23,NA
true,3,https://api.elsevier.com/content/author/author_id/14010777300,14010777300,Pera M.,Pera,Marta,M.,true,60030162,23,NA
true,4,https://api.elsevier.com/content/author/author_id/57196035121,57196035121,Agrawal R.R.,Agrawal,Rishi R.,R.R.,true,60030162,23,NA
true,5,https://api.elsevier.com/content/author/author_id/6603865136,6603865136,Guilfoyle D.N.,Guilfoyle,David N.,D.N.,true,60006463,23,NA
true,6,https://api.elsevier.com/content/author/author_id/23098394400,23098394400,Pirhaji L.,Pirhaji,Leila,L.,true,60140949,23,NA
true,7,https://api.elsevier.com/content/author/author_id/57215653377,57215653377,Shannon K.,Shannon,Kathleen,K.,true,60006463,23,NA
true,8,https://api.elsevier.com/content/author/author_id/57192133933,57192133933,Arain H.A.,Arain,Hirra A.,H.A.,true,60030162,23,NA
true,9,https://api.elsevier.com/content/author/author_id/57197735561,57197735561,Ashok A.,Ashok,Archana,A.,true,60030162,23,NA
true,10,https://api.elsevier.com/content/author/author_id/55495639600,55495639600,Chen Q.,Chen,Qiuying,Q.,true,60007997,23,NA
true,11,https://api.elsevier.com/content/author/author_id/35361563700,35361563700,Dillman A.A.,Dillman,Allissa A.,A.A.,true,60017252,23,NA
true,12,https://api.elsevier.com/content/author/author_id/23967665700,23967665700,Figueroa H.Y.,Figueroa,Helen Y.,H.Y.,true,60030162,23,NA
true,13,https://api.elsevier.com/content/author/author_id/7006533543,7006533543,Cookson M.R.,Cookson,Mark R.,M.R.,true,60017252,23,0000-0002-1058-3831
true,14,https://api.elsevier.com/content/author/author_id/57203050338,57203050338,Gross S.S.,Gross,Steven S.,S.S.,true,60007997,23,NA
true,15,https://api.elsevier.com/content/author/author_id/57216324775,57216324775,Fraenkel E.,Fraenkel,Ernest,E.,true,60140949,23,0000-0001-9249-8181
true,16,https://api.elsevier.com/content/author/author_id/35393105600,35393105600,Duff K.E.,Duff,Karen E.,K.E.,true,60030162,23,NA
true,17,https://api.elsevier.com/content/author/author_id/8760525900,8760525900,Nuriel T.,Nuriel,Tal,T.,true,60030162,23,0000-0002-5252-8048
true,1,https://api.elsevier.com/content/author/author_id/56491026400,56491026400,Guelfi S.,Guelfi,Sebastian,S.,true,60115564,24,NA
true,2,https://api.elsevier.com/content/author/author_id/57203033393,57203033393,D’Sa K.,D’Sa,Karishma,K.,true,60115564,24,NA
true,3,https://api.elsevier.com/content/author/author_id/6603778116,6603778116,Botía J.A.,Botía,Juan A.,J.A.,true,60115564,24,NA
true,4,https://api.elsevier.com/content/author/author_id/57222262768,57222262768,Vandrovcova J.,Vandrovcova,Jana,J.,true,60115564,24,NA
true,5,https://api.elsevier.com/content/author/author_id/57203040205,57203040205,Reynolds R.H.,Reynolds,Regina H.,R.H.,true,60115564,24,0000-0001-6470-7919
true,6,https://api.elsevier.com/content/author/author_id/57206457146,57206457146,Zhang D.,Zhang,David,D.,true,60115564,24,NA
true,7,https://api.elsevier.com/content/author/author_id/57204744550,57204744550,Trabzuni D.,Trabzuni,Daniah,D.,true,60115564,24,0000-0003-4826-9570
true,8,https://api.elsevier.com/content/author/author_id/36766997500,36766997500,Collado-Torres L.,Collado-Torres,Leonardo,L.,true,110049667,24,0000-0003-2140-308X
true,9,https://api.elsevier.com/content/author/author_id/57215528985,57215528985,Thomason A.,Thomason,Andrew,A.,true,60010964,24,0000-0001-8240-1614
true,10,https://api.elsevier.com/content/author/author_id/57215529536,57215529536,Quijada Leyton P.,Quijada Leyton,Pedro,P.,true,60010964,24,NA
true,11,https://api.elsevier.com/content/author/author_id/57210560511,57210560511,Gagliano Taliun S.A.,Gagliano Taliun,Sarah A.,S.A.,true,60025778,24,0000-0003-1306-1868
true,12,https://api.elsevier.com/content/author/author_id/55630773200,55630773200,Nalls M.A.,Nalls,Mike A.,M.A.,true,60017252,24,NA
true,13,https://api.elsevier.com/content/author/author_id/24438206900,24438206900,Noyce A.J.,Noyce,Alastair J.,A.J.,true,60115564,24,NA
true,14,https://api.elsevier.com/content/author/author_id/56785353800,56785353800,Nicolas A.,Nicolas,Aude,A.,true,60017252,24,NA
true,15,https://api.elsevier.com/content/author/author_id/7006533543,7006533543,Cookson M.R.,Cookson,Mark R.,M.R.,true,60017252,24,NA
true,16,https://api.elsevier.com/content/author/author_id/56586205000,56586205000,Bandres-Ciga S.,Bandres-Ciga,Sara,S.,true,60017252,24,NA
true,17,https://api.elsevier.com/content/author/author_id/16028171700,16028171700,Gibbs J.R.,Gibbs,J. Raphael,J.R.,true,60017252,24,NA
true,18,https://api.elsevier.com/content/author/author_id/7201790697,7201790697,Hernandez D.G.,Hernandez,Dena G.,D.G.,true,60017252,24,NA
true,19,https://api.elsevier.com/content/author/author_id/7006092717,7006092717,Singleton A.B.,Singleton,Andrew B.,A.B.,true,60017252,24,NA
true,20,https://api.elsevier.com/content/author/author_id/40561536800,40561536800,Reed X.,Reed,Xylena,X.,true,60017252,24,NA
true,21,https://api.elsevier.com/content/author/author_id/7005060418,7005060418,Leonard H.,Leonard,Hampton,H.,true,60017252,24,NA
true,22,https://api.elsevier.com/content/author/author_id/54881254200,54881254200,Blauwendraat C.,Blauwendraat,Cornelis,C.,true,60017252,24,NA
true,23,https://api.elsevier.com/content/author/author_id/55536647700,55536647700,Faghri F.,Faghri,Faraz,F.,true,60000130,24,NA
true,24,https://api.elsevier.com/content/author/author_id/57220530727,57220530727,Bras J.,Bras,Jose,J.,true,60011520,24,NA
true,25,https://api.elsevier.com/content/author/author_id/57200994996,57200994996,Guerreiro R.,Guerreiro,Rita,R.,true,60022148,24,NA
true,26,https://api.elsevier.com/content/author/author_id/36189161300,36189161300,Tucci A.,Tucci,Arianna,A.,true,60022148,24,NA
true,27,https://api.elsevier.com/content/author/author_id/57194722724,57194722724,Kia D.A.,Kia,Demis A.,D.A.,true,60022148,24,NA
true,28,https://api.elsevier.com/content/author/author_id/7003363686,7003363686,Houlden H.,Houlden,Henry,H.,true,60022148,24,NA
true,29,https://api.elsevier.com/content/author/author_id/57203606367,57203606367,Plun-Favreau H.,Plun-Favreau,Helene,H.,true,60022148,24,NA
true,30,https://api.elsevier.com/content/author/author_id/36437536800,36437536800,Mok K.Y.,Mok,Kin Y.,K.Y.,true,60022148,24,NA
true,31,https://api.elsevier.com/content/author/author_id/7202960784,7202960784,Wood N.W.,Wood,Nicholas W.,N.W.,true,60022148,24,NA
true,32,https://api.elsevier.com/content/author/author_id/57205131565,57205131565,Lovering R.,Lovering,Ruth,R.,true,60022148,24,NA
true,33,https://api.elsevier.com/content/author/author_id/57207702321,57207702321,R’Bibo L.,R’Bibo,Lea,L.,true,60022148,24,NA
true,34,https://api.elsevier.com/content/author/author_id/13007960600,13007960600,Rizig M.,Rizig,Mie,M.,true,60022148,24,NA
true,35,https://api.elsevier.com/content/author/author_id/57188682705,57188682705,Chelban V.,Chelban,Viorica,V.,true,60022148,24,NA
true,36,https://api.elsevier.com/content/author/author_id/57195326972,57195326972,Tan M.,Tan,Manuela,M.,true,60113364,24,NA
true,37,https://api.elsevier.com/content/author/author_id/7401534782,7401534782,Morris H.R.,Morris,Huw R.,H.R.,true,60022148,24,NA
true,38,https://api.elsevier.com/content/author/author_id/56493153900,56493153900,Middlehurst B.,Middlehurst,Ben,B.,true,60020661,24,NA
true,39,https://api.elsevier.com/content/author/author_id/7401547936,7401547936,Quinn J.,Quinn,John,J.,true,60020661,24,NA
true,40,https://api.elsevier.com/content/author/author_id/57200918410,57200918410,Billingsley K.,Billingsley,Kimberley,K.,true,60020661,24,NA
