@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,orcid,entry_number
true,56,https://api.elsevier.com/content/author/author_id/7102281350,7102281350,Kruger R.,Kruger,Rejko,R.,NA,NA,NA,214
true,57,https://api.elsevier.com/content/author/author_id/55760936700,55760936700,Landoulsi Z.,Landoulsi,Zied,Z.,NA,NA,NA,214
true,58,https://api.elsevier.com/content/author/author_id/35345177300,35345177300,May P.,May,Patrick,P.,NA,NA,NA,214
true,59,https://api.elsevier.com/content/author/author_id/57205230728,57205230728,Pavelka L.,Pavelka,Lukas,L.,NA,NA,NA,214
true,60,https://api.elsevier.com/content/author/author_id/7006266167,7006266167,Bloem B.R.,Bloem,Bastiaan R.,B.R.,NA,NA,NA,214
true,61,https://api.elsevier.com/content/author/author_id/59454509300,59454509300,van de Warrenburg B.P.C.,van de Warrenburg,Bart P.C.,B.P.C.,NA,NA,NA,214
true,62,https://api.elsevier.com/content/author/author_id/7004207163,7004207163,Aasly J.,Aasly,Jan,J.,NA,NA,NA,214
true,63,https://api.elsevier.com/content/author/author_id/40661706500,40661706500,Pihlstrøm L.,Pihlstrøm,Lasse,L.,NA,NA,NA,214
true,64,https://api.elsevier.com/content/author/author_id/56485505900,56485505900,Toft M.,Toft,Mathias,M.,NA,NA,NA,214
true,65,https://api.elsevier.com/content/author/author_id/59080922300,59080922300,Ferreira J.J.,Ferreira,Joaquim J.,J.J.,NA,NA,NA,214
true,66,https://api.elsevier.com/content/author/author_id/16636262200,16636262200,Guedes L.C.,Guedes,Leonor Correia,L.C.,NA,NA,NA,214
true,67,https://api.elsevier.com/content/author/author_id/6505884916,6505884916,Bardien S.,Bardien,Soraya,S.,NA,NA,NA,214
true,68,https://api.elsevier.com/content/author/author_id/7402019807,7402019807,Carr J.,Carr,Jonathan,J.,NA,NA,NA,214
true,69,https://api.elsevier.com/content/author/author_id/56882955600,56882955600,Chung S.J.,Chung,Sun Ju,S.J.,NA,NA,NA,214
true,70,https://api.elsevier.com/content/author/author_id/57225051704,57225051704,Kim Y.J.,Kim,Yun Joong,Y.J.,NA,NA,NA,214
true,71,https://api.elsevier.com/content/author/author_id/57192395806,57192395806,Diez-Fairen M.,Diez-Fairen,Monica,M.,NA,NA,NA,214
true,72,https://api.elsevier.com/content/author/author_id/6603683564,6603683564,Ezquerra M.,Ezquerra,Mario,M.,NA,NA,NA,214
true,73,https://api.elsevier.com/content/author/author_id/57193218596,57193218596,Pastor P.,Pastor,Pau,P.,NA,NA,NA,214
true,74,https://api.elsevier.com/content/author/author_id/35392145900,35392145900,Tolosa E.,Tolosa,Eduardo,E.,NA,NA,NA,214
true,75,https://api.elsevier.com/content/author/author_id/57219249100,57219249100,Belin A.C.,Belin,Andrea C.,A.C.,NA,NA,NA,214
true,76,https://api.elsevier.com/content/author/author_id/7202300001,7202300001,Pedersen N.L.,Pedersen,Nancy L.,N.L.,NA,NA,NA,214
true,77,https://api.elsevier.com/content/author/author_id/6603197325,6603197325,Puschmann A.,Puschmann,Andreas,A.,NA,NA,NA,214
true,78,https://api.elsevier.com/content/author/author_id/25422685400,25422685400,Ran C.,Ran,Caroline,C.,NA,NA,NA,214
true,79,https://api.elsevier.com/content/author/author_id/57210389839,57210389839,Rödström E.Y.,Rödström,Emil Y.,E.Y.,NA,NA,NA,214
true,80,https://api.elsevier.com/content/author/author_id/6507258944,6507258944,Wirdefeldt K.,Wirdefeldt,Karin,K.,NA,NA,NA,214
true,81,https://api.elsevier.com/content/author/author_id/7401438536,7401438536,Clarke C.E.,Clarke,Carl E.,C.E.,NA,NA,NA,214
true,82,https://api.elsevier.com/content/author/author_id/57188987558,57188987558,Morrison K.E.,Morrison,Karen E.,K.E.,NA,NA,NA,214
true,83,https://api.elsevier.com/content/author/author_id/57195326972,57195326972,Tan M.,Tan,Manuela,M.,NA,NA,NA,214
true,84,https://api.elsevier.com/content/author/author_id/48662167700,48662167700,Edsall C.,Edsall,Connor,C.,NA,NA,NA,214
true,85,https://api.elsevier.com/content/author/author_id/35380197600,35380197600,Farrer M.J.,Farrer,Matt J.,M.J.,NA,NA,NA,214
true,86,https://api.elsevier.com/content/author/author_id/6603131861,6603131861,Krainc D.,Krainc,Dimitri,D.,NA,NA,NA,214
true,91,https://api.elsevier.com/content/author/author_id/7006092717,7006092717,Singleton A.,Singleton,Andrew,A.,true,60017252,NA,214
true,88,https://api.elsevier.com/content/author/author_id/36058485200,36058485200,Burbulla L.F.,Burbulla,Lena F.,L.F.,NA,NA,NA,214
true,89,https://api.elsevier.com/content/author/author_id/7201790697,7201790697,Hernandez D.G.,Hernandez,Dena G.,D.G.,NA,NA,NA,214
true,90,https://api.elsevier.com/content/author/author_id/55630773200,55630773200,Nalls M.,Nalls,Mike,M.,true,60006577,NA,214
true,91,https://api.elsevier.com/content/author/author_id/7006092717,7006092717,Singleton A.,Singleton,Andrew,A.,true,60017252,NA,214
true,92,https://api.elsevier.com/content/author/author_id/57212932702,57212932702,Gasser T.,Gasser,Thomas,T.,true,60103674,NA,214
true,93,https://api.elsevier.com/content/author/author_id/56586205000,56586205000,Bandres-Ciga S.,Bandres-Ciga,Sara,S.,true,60017252,0000-0003-0056-1361,214
true,1,https://api.elsevier.com/content/author/author_id/57221354556,57221354556,Mazza M.C.,Mazza,Melissa Conti,M.C.,true,60017252,NA,215
true,2,https://api.elsevier.com/content/author/author_id/23393781000,23393781000,Shuck S.C.,Shuck,Sarah C.,S.C.,true,60007474,NA,215
true,3,https://api.elsevier.com/content/author/author_id/7501726688,7501726688,Lin J.,Lin,Jiusheng,J.,true,60026306,NA,215
true,4,https://api.elsevier.com/content/author/author_id/57197595619,57197595619,Moxley M.A.,Moxley,Michael A.,M.A.,true,60020453,NA,215
true,5,https://api.elsevier.com/content/author/author_id/55911831000,55911831000,Termini J.,Termini,John,J.,true,60007474,NA,215
true,6,https://api.elsevier.com/content/author/author_id/7006533543,7006533543,Cookson M.R.,Cookson,Mark R.,M.R.,true,60017252,0000-0002-1058-3831,215
true,7,https://api.elsevier.com/content/author/author_id/55482055100,55482055100,Wilson M.A.,Wilson,Mark A.,M.A.,true,60026306,0000-0001-6317-900X,215
true,1,https://api.elsevier.com/content/author/author_id/44860946200,44860946200,Datta A.,Datta,Arindam,A.,true,60017252,NA,216
true,2,https://api.elsevier.com/content/author/author_id/7004866195,7004866195,Brosh R.M.,Brosh,Robert M.,R.M.,true,60017252,NA,216
true,1,https://api.elsevier.com/content/author/author_id/24073158800,24073158800,Beydoun H.A.,Beydoun,Hind A.,H.A.,true,112606272,0000-0002-9704-328X,217
true,2,https://api.elsevier.com/content/author/author_id/6508358421,6508358421,Saquib N.,Saquib,Nazmus,N.,true,60277871,NA,217
true,3,https://api.elsevier.com/content/author/author_id/57216999130,57216999130,Wallace R.B.,Wallace,Robert B.,R.B.,true,60009788,NA,217
true,4,https://api.elsevier.com/content/author/author_id/57266838900,57266838900,Chen J.C.,Chen,Jiu Chiuan,J.C.,true,60015183,NA,217
true,5,https://api.elsevier.com/content/author/author_id/6602661588,6602661588,Coday M.,Coday,Mace,M.,true,60002194,NA,217
true,6,https://api.elsevier.com/content/author/author_id/7103273754,7103273754,Naughton M.J.,Naughton,Michelle J.,M.J.,true,60032497,NA,217
true,7,https://api.elsevier.com/content/author/author_id/55911583000,55911583000,Beydoun M.A.,Beydoun,May A.,M.A.,true,60017252,0000-0002-1050-4523,217
true,8,https://api.elsevier.com/content/author/author_id/53871979000,53871979000,Shadyab A.H.,Shadyab,Aladdin H.,A.H.,true,60030612,NA,217
true,9,https://api.elsevier.com/content/author/author_id/57211703435,57211703435,Zonderman A.B.,Zonderman,Alan B.,A.B.,true,60017252,NA,217
true,10,https://api.elsevier.com/content/author/author_id/7102919050,7102919050,Brunner R.L.,Brunner,Robert L.,R.L.,true,60006873,NA,217
true,1,https://api.elsevier.com/content/author/author_id/57200967662,57200967662,Klepp T.D.,Klepp,T. D.,T.D.,true,60016730,NA,218
true,2,https://api.elsevier.com/content/author/author_id/57193202385,57193202385,Sloan M.E.,Sloan,M. E.,M.E.,true,60016730,NA,218
true,3,https://api.elsevier.com/content/author/author_id/56312161500,56312161500,Soundararajan S.,Soundararajan,Soundarya,S.,true,60016730,0000-0003-0383-8389,218
true,4,https://api.elsevier.com/content/author/author_id/7004362668,7004362668,Ramsden C.E.,Ramsden,C. E.,C.E.,true,60017252,NA,218
true,5,https://api.elsevier.com/content/author/author_id/24066594000,24066594000,Cinar R.,Cinar,R.,R.,true,60016730,NA,218
true,6,https://api.elsevier.com/content/author/author_id/6602357043,6602357043,Schwandt M.L.,Schwandt,M. L.,M.L.,true,60016730,NA,218
true,7,https://api.elsevier.com/content/author/author_id/56079549800,56079549800,Diazgranados N.,Diazgranados,N.,N.,true,60016730,NA,218
true,8,https://api.elsevier.com/content/author/author_id/35241015500,35241015500,Vatsalya V.,Vatsalya,V.,V.,true,60016730,NA,218
true,9,https://api.elsevier.com/content/author/author_id/6603026081,6603026081,Ramchandani V.A.,Ramchandani,V. A.,V.A.,true,60016730,NA,218
true,1,https://api.elsevier.com/content/author/author_id/57267926700,57267926700,Zhang Y.,Zhang,Yang,Y.,true,60008706,NA,219
true,2,https://api.elsevier.com/content/author/author_id/16737018800,16737018800,Ye Y.,Ye,Yicong,Y.,true,60008706,NA,219
true,3,https://api.elsevier.com/content/author/author_id/55561088100,55561088100,Tang X.,Tang,Xiaoqiang,X.,true,60122029,NA,219
true,4,https://api.elsevier.com/content/author/author_id/56649403100,56649403100,Wang H.,Wang,Hui,H.,true,60008706,NA,219
true,5,https://api.elsevier.com/content/author/author_id/57211009334,57211009334,Tanaka T.,Tanaka,Toshiko,T.,true,60017252,NA,219
true,6,https://api.elsevier.com/content/author/author_id/36972257500,36972257500,Tian R.,Tian,Ran,R.,true,60008706,NA,219
true,7,https://api.elsevier.com/content/author/author_id/57200164613,57200164613,Yang X.,Yang,Xufei,X.,true,60008706,NA,219
true,8,https://api.elsevier.com/content/author/author_id/57210023676,57210023676,Wang L.,Wang,Lun,L.,true,60008706,NA,219
true,9,https://api.elsevier.com/content/author/author_id/57216650946,57216650946,Xiao Y.,Xiao,Ying,Y.,true,60008706,NA,219
true,10,https://api.elsevier.com/content/author/author_id/57208513615,57208513615,Hu X.,Hu,Xiaomin,X.,true,60008706,NA,219
true,11,https://api.elsevier.com/content/author/author_id/35214775700,35214775700,Jin Y.,Jin,Ye,Y.,true,60008706,NA,219
true,12,https://api.elsevier.com/content/author/author_id/55957649700,55957649700,Pang H.,Pang,Haiyu,H.,true,60008706,NA,219
true,13,https://api.elsevier.com/content/author/author_id/57202032845,57202032845,Du T.,Du,Tian,T.,true,60008706,NA,219
true,14,https://api.elsevier.com/content/author/author_id/57208512012,57208512012,Liu H.,Liu,Honghong,H.,true,60008706,NA,219
true,15,https://api.elsevier.com/content/author/author_id/56518559100,56518559100,Sun L.,Sun,Lihong,L.,true,60073466,NA,219
true,16,https://api.elsevier.com/content/author/author_id/57738835600,57738835600,Xiao S.,Xiao,Shuo,S.,true,60032927,NA,219
true,17,https://api.elsevier.com/content/author/author_id/57210153762,57210153762,Dong R.,Dong,Ruijia,R.,true,60008706,NA,219
true,18,https://api.elsevier.com/content/author/author_id/57215726620,57215726620,Ferrucci L.,Ferrucci,Luigi,L.,true,60017252,NA,219
true,19,https://api.elsevier.com/content/author/author_id/25622654800,25622654800,Tian Z.,Tian,Zhuang,Z.,true,60008706,NA,219
true,20,https://api.elsevier.com/content/author/author_id/57204934979,57204934979,Zhang S.,Zhang,Shuyang,S.,true,60008706,NA,219
true,1,https://api.elsevier.com/content/author/author_id/6603154269,6603154269,Mody L.,Mody,Lona,L.,true,60105937,NA,220
true,2,https://api.elsevier.com/content/author/author_id/7201760186,7201760186,Gill T.M.,Gill,Thomas M.,T.M.,true,60017994,0000-0002-6450-0368,220
true,3,https://api.elsevier.com/content/author/author_id/7801646593,7801646593,Zieman S.J.,Zieman,Susan J.,S.J.,true,60006577,NA,220
true,1,https://api.elsevier.com/content/author/author_id/22233289800,22233289800,Dias J.P.,Dias,Jenny Pena,J.P.,true,60001117,0000-0002-8171-0543,221
true,2,https://api.elsevier.com/content/author/author_id/9747894700,9747894700,Carlson O.,Carlson,Olga,O.,true,60017252,NA,221
true,3,https://api.elsevier.com/content/author/author_id/7201621810,7201621810,Schweitzer M.,Schweitzer,Michael,M.,true,60001117,NA,221
true,4,https://api.elsevier.com/content/author/author_id/8368295700,8368295700,Shardell M.,Shardell,Michelle,M.,true,60012957,NA,221
true,5,https://api.elsevier.com/content/author/author_id/57209403965,57209403965,Clark J.M.,Clark,Jeanne M.,J.M.,true,60001117,NA,221
true,6,https://api.elsevier.com/content/author/author_id/7404319468,7404319468,Brown T.T.,Brown,Todd T.,T.T.,true,60001117,NA,221
true,7,https://api.elsevier.com/content/author/author_id/7202144917,7202144917,Egan J.M.,Egan,Josephine M.,J.M.,true,60017252,NA,221
true,8,https://api.elsevier.com/content/author/author_id/56402123800,56402123800,Lee C.J.,Lee,Clare J.,C.J.,true,60001117,NA,221
true,1,https://api.elsevier.com/content/author/author_id/57197733617,57197733617,Kluss J.H.,Kluss,Jillian H.,J.H.,true,60017252,NA,222
true,2,https://api.elsevier.com/content/author/author_id/54882449200,54882449200,Bonet-Ponce L.,Bonet-Ponce,Luis,L.,true,60017252,NA,222
true,3,https://api.elsevier.com/content/author/author_id/14045338700,14045338700,Lewis P.A.,Lewis,Patrick A.,P.A.,true,60012197,NA,222
true,4,https://api.elsevier.com/content/author/author_id/7006533543,7006533543,Cookson M.R.,Cookson,Mark R.,M.R.,true,60017252,NA,222
true,1,https://api.elsevier.com/content/author/author_id/57204455303,57204455303,Cai Y.,Cai,Yurun,Y.,true,60006183,0000-0001-8264-8158,223
true,2,https://api.elsevier.com/content/author/author_id/56412408800,56412408800,Tian Q.,Tian,Qu,Q.,true,60017252,NA,223
true,3,https://api.elsevier.com/content/author/author_id/35104749500,35104749500,Gross A.L.,Gross,Alden L.,A.L.,true,60006183,NA,223
true,4,https://api.elsevier.com/content/author/author_id/57226569339,57226569339,Wang H.,Wang,Hang,H.,true,60001117,NA,223
true,5,https://api.elsevier.com/content/author/author_id/57201651787,57201651787,Jian-Yu E.,Jian-Yu,E.,E.,true,60006183,0000-0002-6175-6974,223
true,6,https://api.elsevier.com/content/author/author_id/24553925600,24553925600,Agrawal Y.,Agrawal,Yuri,Y.,true,60001117,NA,223
true,7,https://api.elsevier.com/content/author/author_id/7004348315,7004348315,Simonsick E.M.,Simonsick,Eleanor M.,E.M.,true,60017252,NA,223
true,8,https://api.elsevier.com/content/author/author_id/57215726620,57215726620,Ferrucci L.,Ferrucci,Luigi,L.,true,60017252,0000-0002-6273-1613,223
true,9,https://api.elsevier.com/content/author/author_id/35749105400,35749105400,Schrack J.A.,Schrack,Jennifer A.,J.A.,true,60006183,0000-0001-9244-9267,223
true,1,https://api.elsevier.com/content/author/author_id/57224672451,57224672451,Chen A.A.,Chen,Andrew A.,A.A.,true,60006297,0000-0002-5027-6422,224
true,2,https://api.elsevier.com/content/author/author_id/57212311833,57212311833,Srinivasan D.,Srinivasan,Dhivya,D.,true,60006297,NA,224
true,3,https://api.elsevier.com/content/author/author_id/57212316719,57212316719,Pomponio R.,Pomponio,Raymond,R.,true,60104705,0000-0003-0434-4751,224
true,4,https://api.elsevier.com/content/author/author_id/55687203900,55687203900,Fan Y.,Fan,Yong,Y.,true,60006297,NA,224
true,5,https://api.elsevier.com/content/author/author_id/6602351693,6602351693,Nasrallah I.M.,Nasrallah,Ilya M.,I.M.,true,60006297,0000-0003-2346-7562,224
true,6,https://api.elsevier.com/content/author/author_id/7102831381,7102831381,Resnick S.M.,Resnick,Susan M.,S.M.,true,60017252,NA,224
true,7,https://api.elsevier.com/content/author/author_id/6602362913,6602362913,Beason-Held L.L.,Beason-Held,Lori L.,L.L.,true,60017252,NA,224
true,8,https://api.elsevier.com/content/author/author_id/7005310126,7005310126,Davatzikos C.,Davatzikos,Christos,C.,true,60006297,0000-0002-1025-8561,224
true,9,https://api.elsevier.com/content/author/author_id/18537988600,18537988600,Satterthwaite T.D.,Satterthwaite,Theodore D.,T.D.,true,60006297,0000-0001-7072-9399,224
true,10,https://api.elsevier.com/content/author/author_id/15047396100,15047396100,Bassett D.S.,Bassett,Dani S.,D.S.,true,60102562,0000-0002-6183-4493,224
true,11,https://api.elsevier.com/content/author/author_id/39262570100,39262570100,Shinohara R.T.,Shinohara,Russell T.,R.T.,true,60006297,NA,224
true,12,https://api.elsevier.com/content/author/author_id/55980755700,55980755700,Shou H.,Shou,Haochang,H.,true,60006297,0000-0002-3043-047X,224
true,1,https://api.elsevier.com/content/author/author_id/56412408800,56412408800,Tian Q.,Tian,Qu,Q.,true,60017252,0000-0003-2706-1439,225
true,2,https://api.elsevier.com/content/author/author_id/35749105400,35749105400,Schrack J.A.,Schrack,Jennifer A.,J.A.,true,60005248,0000-0001-9244-9267,225
true,3,https://api.elsevier.com/content/author/author_id/16679175200,16679175200,Landman B.A.,Landman,Bennett A.,B.A.,true,60010060,NA,225
true,4,https://api.elsevier.com/content/author/author_id/7102831381,7102831381,Resnick S.M.,Resnick,Susan M.,S.M.,true,60017252,NA,225
true,5,https://api.elsevier.com/content/author/author_id/55239601400,55239601400,Ferrucci L.,Ferrucci,Luigi,L.,true,60017252,NA,225
true,1,https://api.elsevier.com/content/author/author_id/57225079660,57225079660,Shen B.,Shen,Botong,B.,true,60017252,NA,226
true,2,https://api.elsevier.com/content/author/author_id/7201790697,7201790697,Hernandez D.G.,Hernandez,Dena G.,D.G.,true,60017252,NA,226
true,3,https://api.elsevier.com/content/author/author_id/55915494300,55915494300,Chitrala K.N.,Chitrala,Kumaraswamy Naidu,K.N.,true,60013936,NA,226
true,4,https://api.elsevier.com/content/author/author_id/6602728837,6602728837,Fanelli-Kuczmarski M.T.,Fanelli-Kuczmarski,Marie T.,M.T.,true,60017252,0000-0001-6903-3386,226
true,5,https://api.elsevier.com/content/author/author_id/57212038293,57212038293,Hooten N.N.,Hooten,Nicole Noren,N.N.,true,60017252,0000-0002-1683-3838,226
true,6,https://api.elsevier.com/content/author/author_id/57200590347,57200590347,Pacheco N.L.,Pacheco,Natasha L.,N.L.,true,60017252,0000-0002-9617-8887,226
true,7,https://api.elsevier.com/content/author/author_id/7801571115,7801571115,Mode N.A.,Mode,Nicolle A.,N.A.,true,60017252,0000-0002-8193-0554,226
true,8,https://api.elsevier.com/content/author/author_id/57211703435,57211703435,Zonderman A.B.,Zonderman,Alan B.,A.B.,true,60017252,0000-0002-6523-4778,226
true,9,https://api.elsevier.com/content/author/author_id/57841259500,57841259500,Ezike N.,Ezike,Ngozi,N.,true,60017252,NA,226
true,10,https://api.elsevier.com/content/author/author_id/7404538531,7404538531,Evans M.K.,Evans,Michele K.,M.K.,true,60017252,0000-0002-8546-2831,226
true,1,https://api.elsevier.com/content/author/author_id/57216529184,57216529184,López-Bellón S.,López-Bellón,Sara,S.,true,60003138,0000-0003-1978-3730,227
true,2,https://api.elsevier.com/content/author/author_id/57194044801,57194044801,Rodríguez-López S.,Rodríguez-López,Sandra,S.,true,60003138,0000-0002-5088-6458,227
true,3,https://api.elsevier.com/content/author/author_id/7003277534,7003277534,González-Reyes J.A.,González-Reyes,José A.,J.A.,true,60003138,0000-0003-1918-5490,227
true,4,https://api.elsevier.com/content/author/author_id/6701729490,6701729490,Burón M.I.,Burón,M. Isabel,M.I.,true,60003138,0000-0003-2923-2684,227
true,5,https://api.elsevier.com/content/author/author_id/6602763291,6602763291,de Cabo R.,de Cabo,Rafael,R.,true,60017252,0000-0002-3354-2442,227
true,6,https://api.elsevier.com/content/author/author_id/34573906500,34573906500,Villalba J.M.,Villalba,José M.,J.M.,true,60003138,0000-0001-8554-3802,227
true,1,https://api.elsevier.com/content/author/author_id/57223222135,57223222135,Yuan Y.,Yuan,Yaqun,Y.,true,60097414,NA,228
true,2,https://api.elsevier.com/content/author/author_id/37023406800,37023406800,Li C.,Li,Chenxi,C.,true,60097414,NA,228
true,3,https://api.elsevier.com/content/author/author_id/7401699255,7401699255,Luo Z.,Luo,Zhehui,Z.,true,60097414,NA,228
true,4,https://api.elsevier.com/content/author/author_id/7004348315,7004348315,Simonsick E.M.,Simonsick,Eleanor M.,E.M.,true,60017252,NA,228
true,5,https://api.elsevier.com/content/author/author_id/35761309500,35761309500,Shiroma E.J.,Shiroma,Eric J.,E.J.,true,60017252,0000-0003-4920-2642,228
true,6,https://api.elsevier.com/content/author/author_id/35331605500,35331605500,Chen H.,Chen,Honglei,H.,true,60097414,NA,228
true,1,https://api.elsevier.com/content/author/author_id/55927788300,55927788300,Liu Q.,Liu,Qi,Q.,true,60010237,0000-0002-4053-4213,229
true,2,https://api.elsevier.com/content/author/author_id/55303080700,55303080700,Schwartz J.B.,Schwartz,Janice B.,J.B.,true,60023691,0000-0002-5171-7824,229
true,3,https://api.elsevier.com/content/author/author_id/6602415188,6602415188,Slattum P.W.,Slattum,Patricia W.,P.W.,true,60002476,0000-0003-1858-5089,229
true,4,https://api.elsevier.com/content/author/author_id/57196033309,57196033309,Lau S.W.J.,Lau,S. W.Johnny,S.W.J.,true,60010237,NA,229
true,5,https://api.elsevier.com/content/author/author_id/57204922734,57204922734,Guinn D.,Guinn,Daphne,D.,true,60010237,NA,229
true,6,https://api.elsevier.com/content/author/author_id/8882432200,8882432200,Madabushi R.,Madabushi,Rajanikanth,R.,true,60010237,NA,229
true,7,https://api.elsevier.com/content/author/author_id/54790574900,54790574900,Burckart G.,Burckart,Gilbert,G.,true,60010237,0000-0003-2005-9301,229
true,8,https://api.elsevier.com/content/author/author_id/36045760600,36045760600,Califf R.,Califf,Robert,R.,true,60116922,0000-0003-0231-3724,229
true,9,https://api.elsevier.com/content/author/author_id/55273817900,55273817900,Cerreta F.,Cerreta,Francesca,F.,true,60112036,0000-0001-9316-7800,229
true,10,https://api.elsevier.com/content/author/author_id/57201348489,57201348489,Cho C.,Cho,Carolyn,C.,true,60007995,NA,229
true,11,https://api.elsevier.com/content/author/author_id/7404184095,7404184095,Cook J.,Cook,Jack,J.,true,60030796,0000-0001-8710-5697,229
true,12,https://api.elsevier.com/content/author/author_id/57815415300,57815415300,Gamerman J.,Gamerman,Jamie,J.,true,60010237,NA,229
true,13,https://api.elsevier.com/content/author/author_id/57815415400,57815415400,Goldsmith P.,Goldsmith,Paul,P.,true,128394490,NA,229
true,14,https://api.elsevier.com/content/author/author_id/7003619834,7003619834,van der Graaf P.H.,van der Graaf,Piet H.,P.H.,true,60111602,0000-0003-1314-3484,229
true,15,https://api.elsevier.com/content/author/author_id/57628008500,57628008500,Gurwitz J.H.,Gurwitz,Jerry H.,J.H.,true,60000986,0000-0003-1630-8213,229
true,16,https://api.elsevier.com/content/author/author_id/7003821547,7003821547,Haertter S.,Haertter,Sebastian,S.,true,60011807,NA,229
true,17,https://api.elsevier.com/content/author/author_id/6507153340,6507153340,Hilmer S.,Hilmer,Sarah,S.,true,60006974,0000-0002-5970-1501,229
true,18,https://api.elsevier.com/content/author/author_id/55565998800,55565998800,Huang S.M.,Huang,Shiew Mei,S.M.,true,60010237,0000-0003-1354-1394,229
true,19,https://api.elsevier.com/content/author/author_id/7202179255,7202179255,Inouye S.K.,Inouye,Sharon K.,S.K.,true,60002746,0000-0002-3663-2937,229
true,20,https://api.elsevier.com/content/author/author_id/24831094600,24831094600,Kanapuru B.,Kanapuru,Bindu,B.,true,60010237,NA,229
true,21,https://api.elsevier.com/content/author/author_id/7006669713,7006669713,Pirmohamed M.,Pirmohamed,Munir,M.,true,60020661,0000-0002-7534-7266,229
true,22,https://api.elsevier.com/content/author/author_id/58584088200,58584088200,Posner P.,Posner,Phil,P.,true,128394509,NA,229
true,23,https://api.elsevier.com/content/author/author_id/16751550200,16751550200,Radziszewska B.,Radziszewska,Barbara,B.,true,60017252,NA,229
true,24,https://api.elsevier.com/content/author/author_id/9237708800,9237708800,Keipp Talbot H.,Keipp Talbot,H.,H.,true,60006475,NA,229
true,25,https://api.elsevier.com/content/author/author_id/21637326100,21637326100,Temple R.,Temple,Robert,R.,true,60010237,NA,229
true,1,https://api.elsevier.com/content/author/author_id/56412408800,56412408800,Tian Q.,Tian,Qu,Q.,true,60017252,0000-0003-2706-1439,230
true,2,https://api.elsevier.com/content/author/author_id/57415030400,57415030400,Mitchell B.A.,Mitchell,Brendan A.,B.A.,true,60017252,NA,230
true,3,https://api.elsevier.com/content/author/author_id/57211714838,57211714838,Zampino M.,Zampino,Marta,M.,true,60017252,NA,230
true,4,https://api.elsevier.com/content/author/author_id/55239601400,55239601400,Ferrucci L.,Ferrucci,Luigi,L.,true,60017252,NA,230
true,1,https://api.elsevier.com/content/author/author_id/7004135663,7004135663,Sommers J.A.,Sommers,Joshua A.,J.A.,true,60017252,NA,231
true,2,https://api.elsevier.com/content/author/author_id/57202037109,57202037109,Estep K.N.,Estep,Katrina N.,K.N.,true,60003711,NA,231
true,3,https://api.elsevier.com/content/author/author_id/9237097700,9237097700,Maul R.W.,Maul,Robert W.,R.W.,true,60017252,NA,231
true,4,https://api.elsevier.com/content/author/author_id/7004866195,7004866195,Brosh R.M.,Brosh,Robert M.,R.M.,true,60017252,NA,231
true,1,https://api.elsevier.com/content/author/author_id/57208106126,57208106126,Lennon J.C.,Lennon,Jack C.,J.C.,true,101157079,NA,232
true,2,https://api.elsevier.com/content/author/author_id/55937543900,55937543900,Aita S.L.,Aita,Stephen L.,S.L.,true,60007267,NA,232
true,3,https://api.elsevier.com/content/author/author_id/57258117500,57258117500,Bene V.A.D.,Bene,Victor A.Del,V.A.D.,true,60029230,NA,232
true,4,https://api.elsevier.com/content/author/author_id/57218674304,57218674304,Rhoads T.,Rhoads,Tasha,T.,true,60023655,NA,232
true,5,https://api.elsevier.com/content/author/author_id/57200686142,57200686142,Resch Z.J.,Resch,Zachary J.,Z.J.,true,60023655,NA,232
true,6,https://api.elsevier.com/content/author/author_id/57208525648,57208525648,Eloi J.M.,Eloi,Janelle M.,J.M.,true,60007267,NA,232
true,7,https://api.elsevier.com/content/author/author_id/57193687079,57193687079,Walker K.A.,Walker,Keenan A.,K.A.,true,60017252,NA,232
true,1,https://api.elsevier.com/content/author/author_id/57199710792,57199710792,Pajewski N.M.,Pajewski,Nicholas M.,N.M.,true,60031437,NA,233
true,2,https://api.elsevier.com/content/author/author_id/57090390300,57090390300,Elahi F.M.,Elahi,Fanny M.,F.M.,true,60023691,NA,233
true,3,https://api.elsevier.com/content/author/author_id/26647132100,26647132100,Tamura M.K.,Tamura,Manjula Kurella,M.K.,true,60032838,NA,233
true,4,https://api.elsevier.com/content/author/author_id/7004737785,7004737785,Hinman J.D.,Hinman,Jason D.,J.D.,true,60005247,NA,233
true,5,https://api.elsevier.com/content/author/author_id/6602351693,6602351693,Nasrallah I.M.,Nasrallah,Ilya M.,I.M.,true,60023009,NA,233
true,6,https://api.elsevier.com/content/author/author_id/6506208584,6506208584,Ix J.H.,Ix,Joachim H.,J.H.,true,60030612,NA,233
true,7,https://api.elsevier.com/content/author/author_id/57210505573,57210505573,Miller L.M.,Miller,Lindsay M.,L.M.,true,60030612,NA,233
true,8,https://api.elsevier.com/content/author/author_id/7006392362,7006392362,Launer L.J.,Launer,Lenore J.,L.J.,true,60017252,NA,233
true,9,https://api.elsevier.com/content/author/author_id/57215882420,57215882420,Wright C.B.,Wright,Clinton B.,C.B.,true,60013780,NA,233
true,10,https://api.elsevier.com/content/author/author_id/7004026205,7004026205,Supiano M.A.,Supiano,Mark A.,M.A.,true,60024978,NA,233
true,11,https://api.elsevier.com/content/author/author_id/7202948359,7202948359,Lerner A.J.,Lerner,Alan J.,A.J.,true,60006404,NA,233
