@_fa,@seq,author-url,authid,orcid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,12,https://api.elsevier.com/content/author/author_id/55414269300,55414269300,NA,Lu Y.,Lu,Yue,Y.,true,60015023,54
true,13,https://api.elsevier.com/content/author/author_id/13205280500,13205280500,0000-0003-2809-0901,Sen P.,Sen,Payel,P.,true,60017252,54
true,14,https://api.elsevier.com/content/author/author_id/7005296721,7005296721,0000-0003-4014-9750,Bartholomew B.,Bartholomew,Blaine,B.,true,60015023,54
true,1,https://api.elsevier.com/content/author/author_id/57226351906,57226351906,0000-0002-5812-1898,Alvarez Jerez P.,Alvarez Jerez,Pilar,P.,true,60017252,55
true,2,https://api.elsevier.com/content/author/author_id/57218506782,57218506782,NA,Alcantud J.L.,Alcantud,Jose Luis,J.L.,true,60027844,55
true,3,https://api.elsevier.com/content/author/author_id/57267368000,57267368000,0000-0001-7880-1199,de los Reyes-Ramírez L.,de los Reyes-Ramírez,Lucia,L.,true,60032942,55
true,4,https://api.elsevier.com/content/author/author_id/57217167360,57217167360,NA,Moore A.,Moore,Anni,A.,true,60017252,55
true,5,https://api.elsevier.com/content/author/author_id/57195245241,57195245241,NA,Ruz C.,Ruz,Clara,C.,true,60027844,55
true,6,https://api.elsevier.com/content/author/author_id/57218506858,57218506858,0000-0002-7524-7441,Vives Montero F.,Vives Montero,Francisco,F.,true,60027844,55
true,7,https://api.elsevier.com/content/author/author_id/25931790300,25931790300,0000-0003-3629-4883,Rodriguez-Losada N.,Rodriguez-Losada,Noela,N.,true,60026885,55
true,8,https://api.elsevier.com/content/author/author_id/57220034537,57220034537,NA,Saini P.,Saini,Prabhjyot,P.,true,60030616,55
true,9,https://api.elsevier.com/content/author/author_id/24437422000,24437422000,0000-0003-0332-234X,Gan-Or Z.,Gan-Or,Ziv,Z.,true,60030616,55
true,10,https://api.elsevier.com/content/author/author_id/57902356600,57902356600,NA,Alvarado C.X.,Alvarado,Chelsea X.,C.X.,true,60017252,55
true,11,https://api.elsevier.com/content/author/author_id/57211347742,57211347742,0000-0002-7978-1051,Makarious M.B.,Makarious,Mary B.,M.B.,true,60017252,55
true,12,https://api.elsevier.com/content/author/author_id/57200918410,57200918410,0000-0002-8003-4029,Billingsley K.J.,Billingsley,Kimberley J.,K.J.,true,60017252,55
true,13,https://api.elsevier.com/content/author/author_id/54881254200,54881254200,0000-0001-9358-8111,Blauwendraat C.,Blauwendraat,Cornelis,C.,true,60017252,55
true,14,https://api.elsevier.com/content/author/author_id/24438206900,24438206900,0000-0003-3027-5497,Noyce A.J.,Noyce,Alastair J.,A.J.,true,60019953,55
true,15,https://api.elsevier.com/content/author/author_id/7006092717,7006092717,NA,Singleton A.B.,Singleton,Andrew B.,A.B.,true,60017252,55
true,16,https://api.elsevier.com/content/author/author_id/7101718249,7101718249,NA,Duran R.,Duran,Raquel,R.,true,60027844,55
true,17,https://api.elsevier.com/content/author/author_id/56586205000,56586205000,NA,Bandres-Ciga S.,Bandres-Ciga,Sara,S.,true,60017252,55
true,1,https://api.elsevier.com/content/author/author_id/56113427100,56113427100,NA,Kurlawala Z.,Kurlawala,Zimple,Z.,true,60019017,56
true,2,https://api.elsevier.com/content/author/author_id/57204783118,57204783118,NA,McMillan J.D.,McMillan,Joseph D.,J.D.,true,60007740,56
true,3,https://api.elsevier.com/content/author/author_id/58443628000,58443628000,NA,Singhal R.A.,Singhal,Richa A.,R.A.,true,60020633,56
true,4,https://api.elsevier.com/content/author/author_id/35737672900,35737672900,NA,Morehouse J.,Morehouse,Johnny,J.,true,60020633,56
true,5,https://api.elsevier.com/content/author/author_id/7403247663,7403247663,NA,Burke D.A.,Burke,Darlene A.,D.A.,true,60020633,56
true,6,https://api.elsevier.com/content/author/author_id/57217746103,57217746103,NA,Sears S.M.,Sears,Sophia M.,S.M.,true,60019017,56
true,7,https://api.elsevier.com/content/author/author_id/36106897100,36106897100,NA,Duregon E.,Duregon,Eleonora,E.,true,60017252,56
true,8,https://api.elsevier.com/content/author/author_id/6506569260,6506569260,NA,Beverly L.J.,Beverly,Levi J.,L.J.,true,60019017,56
true,9,https://api.elsevier.com/content/author/author_id/7801524244,7801524244,NA,Siskind L.J.,Siskind,Leah J.,L.J.,true,60019017,56
true,10,https://api.elsevier.com/content/author/author_id/57189826649,57189826649,NA,Friedland R.P.,Friedland,Robert P.,R.P.,true,60019017,56
true,1,https://api.elsevier.com/content/author/author_id/59525929200,59525929200,NA,Yoon E.,Yoon,Esther,E.,true,60013780,57
true,2,https://api.elsevier.com/content/author/author_id/57204598191,57204598191,NA,Ahmed S.,Ahmed,Sarah,S.,true,60013780,57
true,3,https://api.elsevier.com/content/author/author_id/58172601500,58172601500,NA,Li R.,Li,Ryan,R.,true,60013780,57
true,4,https://api.elsevier.com/content/author/author_id/56586205000,56586205000,NA,Bandres-Ciga S.,Bandres-Ciga,Sara,S.,true,60017252,57
true,5,https://api.elsevier.com/content/author/author_id/54881254200,54881254200,NA,Blauwendraat C.,Blauwendraat,Cornelis,C.,true,60017252,57
true,6,https://api.elsevier.com/content/author/author_id/8637111500,8637111500,NA,Dustin I.,Dustin,Irene,I.,true,60013780,57
true,7,https://api.elsevier.com/content/author/author_id/57219521472,57219521472,NA,Scholz S.,Scholz,Sonja,S.,true,60013780,57
true,8,https://api.elsevier.com/content/author/author_id/55552602400,55552602400,NA,Hallett M.,Hallett,Mark,M.,true,60013780,57
true,9,https://api.elsevier.com/content/author/author_id/57209102761,57209102761,0000-0002-2663-6766,Ehrlich D.,Ehrlich,Debra,D.,true,60013780,57
true,1,https://api.elsevier.com/content/author/author_id/24576778000,24576778000,NA,Kembro J.M.,Kembro,J. M.,J.M.,true,60000658,58
true,2,https://api.elsevier.com/content/author/author_id/6507070125,6507070125,NA,Flesia A.G.,Flesia,A. G.,A.G.,true,60281854,58
true,3,https://api.elsevier.com/content/author/author_id/26533268500,26533268500,NA,Nieto P.S.,Nieto,P. S.,P.S.,true,60281852,58
true,4,https://api.elsevier.com/content/author/author_id/57200195183,57200195183,NA,Caliva J.M.,Caliva,J. M.,J.M.,true,60000658,58
true,5,https://api.elsevier.com/content/author/author_id/35213572900,35213572900,NA,Lloyd D.,Lloyd,D.,D.,true,60023998,58
true,6,https://api.elsevier.com/content/author/author_id/7004722465,7004722465,NA,Cortassa S.,Cortassa,S.,S.,true,60017252,58
true,7,https://api.elsevier.com/content/author/author_id/7003963839,7003963839,NA,Aon M.A.,Aon,M. A.,M.A.,true,60017252,58
true,1,https://api.elsevier.com/content/author/author_id/54894468900,54894468900,0000-0001-9730-1851,Gomez-Bañuelos E.,Gomez-Bañuelos,Eduardo,E.,true,60001117,59
true,2,https://api.elsevier.com/content/author/author_id/55696392700,55696392700,0000-0003-0910-145X,Yu Y.,Yu,Yikai,Y.,true,60001193,59
true,3,https://api.elsevier.com/content/author/author_id/57211689831,57211689831,NA,Li J.,Li,Jessica,J.,true,60001117,59
true,4,https://api.elsevier.com/content/author/author_id/55539634800,55539634800,NA,Cashman K.S.,Cashman,Kevin S.,K.S.,true,60002339,59
true,5,https://api.elsevier.com/content/author/author_id/57226188022,57226188022,NA,Paz M.,Paz,Merlin,M.,true,60001117,59
true,6,https://api.elsevier.com/content/author/author_id/57210810869,57210810869,NA,Trejo-Zambrano M.I.,Trejo-Zambrano,Maria Isabel,M.I.,true,60001117,59
true,7,https://api.elsevier.com/content/author/author_id/57204277112,57204277112,NA,Bugrovsky R.,Bugrovsky,Regina,R.,true,60002339,59
true,8,https://api.elsevier.com/content/author/author_id/37012866100,37012866100,NA,Wang Y.,Wang,Youliang,Y.,true,60002339,59
true,9,https://api.elsevier.com/content/author/author_id/57190029105,57190029105,NA,Chida A.S.,Chida,Asiya Seema,A.S.,true,60002339,59
true,10,https://api.elsevier.com/content/author/author_id/6507830315,6507830315,0000-0001-7977-4698,Sherman-Baust C.A.,Sherman-Baust,Cheryl A.,C.A.,true,60017252,59
true,11,https://api.elsevier.com/content/author/author_id/57226191954,57226191954,NA,Ferris D.P.,Ferris,Dylan P.,D.P.,true,60001117,59
true,12,https://api.elsevier.com/content/author/author_id/57197043418,57197043418,0000-0001-5003-3503,Goldman D.W.,Goldman,Daniel W.,D.W.,true,60001117,59
true,13,https://api.elsevier.com/content/author/author_id/24467342700,24467342700,0000-0003-1119-0279,Darrah E.,Darrah,Erika,E.,true,60001117,59
true,14,https://api.elsevier.com/content/author/author_id/15830375100,15830375100,0000-0003-1441-5373,Petri M.,Petri,Michelle,M.,true,60001117,59
true,15,https://api.elsevier.com/content/author/author_id/7006277822,7006277822,0000-0003-4182-587X,Sanz I.,Sanz,Iñaki,I.,true,60002339,59
true,16,https://api.elsevier.com/content/author/author_id/7005816423,7005816423,0000-0003-3415-0704,Andrade F.,Andrade,Felipe,F.,true,60001117,59
true,1,https://api.elsevier.com/content/author/author_id/7005060418,7005060418,0000-0003-2390-8110,Leonard H.L.,Leonard,Hampton L.,H.L.,true,60017252,60
true,2,https://api.elsevier.com/content/author/author_id/57771374100,57771374100,NA,Murtadha R.,Murtadha,Ruqaya,R.,true,60017252,60
true,3,https://api.elsevier.com/content/author/author_id/57336412400,57336412400,NA,Martinez-Carrasco A.,Martinez-Carrasco,Alejandro,A.,true,60019953,60
true,4,https://api.elsevier.com/content/author/author_id/58143325100,58143325100,NA,Jama A.,Jama,Alina,A.,true,60019953,60
true,5,https://api.elsevier.com/content/author/author_id/57209540538,57209540538,NA,Müller-Nedebock A.C.,Müller-Nedebock,Amica Corda,A.C.,true,60002522,60
true,6,https://api.elsevier.com/content/author/author_id/57190882245,57190882245,NA,Gil-Martinez A.L.,Gil-Martinez,Ana Luisa,A.L.,true,60022148,60
true,7,https://api.elsevier.com/content/author/author_id/57218670942,57218670942,0000-0002-1711-7155,Illarionova A.,Illarionova,Anastasia,A.,true,60103674,60
true,8,https://api.elsevier.com/content/author/author_id/57217167360,57217167360,0000-0003-1953-6449,Moore A.,Moore,Anni,A.,true,60017252,60
true,9,https://api.elsevier.com/content/author/author_id/55981474000,55981474000,0000-0003-2679-9503,Bustos B.I.,Bustos,Bernabe I.,B.I.,true,60013227,60
true,10,https://api.elsevier.com/content/author/author_id/57191631251,57191631251,NA,Jadhav B.,Jadhav,Bharati,B.,true,60016957,60
true,11,https://api.elsevier.com/content/author/author_id/57296462800,57296462800,0000-0002-5908-6983,Huxford B.,Huxford,Brook,B.,true,60021435,60
true,12,https://api.elsevier.com/content/author/author_id/57221348137,57221348137,0000-0003-4957-1712,Storm C.,Storm,Catherine,C.,true,60019953,60
true,13,https://api.elsevier.com/content/author/author_id/57771172400,57771172400,0000-0001-8418-6241,Towns C.,Towns,Clodagh,C.,true,60019953,60
true,14,https://api.elsevier.com/content/author/author_id/57205586605,57205586605,NA,Vitale D.,Vitale,Dan,D.,true,60017252,60
true,15,https://api.elsevier.com/content/author/author_id/57224809975,57224809975,NA,Chetty D.,Chetty,Devina,D.,true,60019953,60
true,16,https://api.elsevier.com/content/author/author_id/57216629964,57216629964,0000-0003-3525-4564,Yu E.,Yu,Eric,E.,true,60029502,60
true,17,https://api.elsevier.com/content/author/author_id/57212687598,57212687598,NA,Grenn F.P.,Grenn,Francis P.,F.P.,true,60017252,60
true,18,https://api.elsevier.com/content/author/author_id/57771374200,57771374200,NA,Salazar G.,Salazar,Gabriela,G.,true,128283095,60
true,19,https://api.elsevier.com/content/author/author_id/57771123900,57771123900,NA,Rateau G.,Rateau,Geoffrey,G.,true,60015622,60
true,20,https://api.elsevier.com/content/author/author_id/57088058900,57088058900,NA,Iwaki H.,Iwaki,Hirotaka,H.,true,60017252,60
true,21,https://api.elsevier.com/content/author/author_id/57210344317,57210344317,0000-0003-4646-8218,Elsayed I.,Elsayed,Inas,I.,true,60071745,60
true,22,https://api.elsevier.com/content/author/author_id/57223292460,57223292460,NA,Foote I.F.,Foote,Isabelle Francesca,I.F.,true,60016957,60
true,23,https://api.elsevier.com/content/author/author_id/57237087200,57237087200,NA,Jansen van Rensburg Z.,Jansen van Rensburg,Zuné,Z.,true,60019953,60
true,24,https://api.elsevier.com/content/author/author_id/57234508800,57234508800,NA,Kim J.J.,Kim,Jonggeol Jeff,J.J.,true,60017252,60
true,25,https://api.elsevier.com/content/author/author_id/57204143921,57204143921,NA,Yuan J.,Yuan,Jie,J.,true,60002746,60
true,26,https://api.elsevier.com/content/author/author_id/57222341563,57222341563,0000-0002-3441-2455,Lake J.,Lake,Julie,J.,true,60017252,60
true,27,https://api.elsevier.com/content/author/author_id/57201475162,57201475162,0000-0003-4832-922X,Brolin K.,Brolin,Kajsa,K.,true,60018674,60
true,28,https://api.elsevier.com/content/author/author_id/57189700742,57189700742,0000-0003-3407-5716,Senkevich K.,Senkevich,Konstantin,K.,true,60029502,60
true,29,https://api.elsevier.com/content/author/author_id/57477680500,57477680500,NA,Wu L.,Wu,Lesley,L.,true,60019953,60
true,30,https://api.elsevier.com/content/author/author_id/57195326972,57195326972,0000-0001-5835-669X,Tan M.M.X.,Tan,Manuela M.X.,M.M.X.,true,60019953,60
true,31,https://api.elsevier.com/content/author/author_id/57202160282,57202160282,NA,Periñán M.T.,Periñán,María Teresa,M.T.,true,60033267,60
true,32,https://api.elsevier.com/content/author/author_id/57211347742,57211347742,0000-0002-7978-1051,Makarious M.B.,Makarious,Mary B.,M.B.,true,60017252,60
true,33,https://api.elsevier.com/content/author/author_id/57771124100,57771124100,NA,Ta M.,Ta,Michael,M.,true,60017252,60
true,34,https://api.elsevier.com/content/author/author_id/57557167500,57557167500,0000-0002-9058-0920,Pillay N.S.,Pillay,Nikita Simone,N.S.,true,60031569,60
true,35,https://api.elsevier.com/content/author/author_id/57771323000,57771323000,0000-0002-5607-8363,Betancor O.L.,Betancor,Oswaldo Lorenzo,O.L.,true,60031866,60
true,36,https://api.elsevier.com/content/author/author_id/57223242483,57223242483,NA,Reyes-Pérez P.R.,Reyes-Pérez,Paula R.,P.R.,true,60032442,60
true,37,https://api.elsevier.com/content/author/author_id/57226351906,57226351906,NA,Alvarez Jerez P.,Alvarez Jerez,Pilar,P.,true,60017252,60
true,38,https://api.elsevier.com/content/author/author_id/57220034537,57220034537,NA,Saini P.,Saini,Prabhjyot,P.,true,60021435,60
true,39,https://api.elsevier.com/content/author/author_id/36717349900,36717349900,NA,al-Ouran R.,al-Ouran,Rami,R.,true,60002441,60
true,40,https://api.elsevier.com/content/author/author_id/57771219200,57771219200,NA,Sivakumar R.,Sivakumar,Ramiya,R.,true,60029311,60
true,41,https://api.elsevier.com/content/author/author_id/55218539800,55218539800,0000-0001-8117-742X,Real R.,Real,Raquel,R.,true,60019953,60
true,42,https://api.elsevier.com/content/author/author_id/57203040205,57203040205,0000-0001-6470-7919,Reynolds R.H.,Reynolds,Regina H.,R.H.,true,60028973,60
true,43,https://api.elsevier.com/content/author/author_id/57771172500,57771172500,NA,Hu R.,Hu,Ruifneg,R.,true,60002746,60
true,44,https://api.elsevier.com/content/author/author_id/55864675900,55864675900,NA,Abrahams S.,Abrahams,Shameemah,S.,true,60019953,60
true,45,https://api.elsevier.com/content/author/author_id/57480167900,57480167900,NA,Rao S.C.,Rao,Shilpa C.,S.C.,true,60021160,60
true,46,https://api.elsevier.com/content/author/author_id/57222051381,57222051381,NA,Antar T.,Antar,Tarek,T.,true,60017252,60
true,47,https://api.elsevier.com/content/author/author_id/56378489600,56378489600,NA,Leal T.P.,Leal,Thiago Peixoto,T.P.,true,60021160,60
true,48,https://api.elsevier.com/content/author/author_id/57219187440,57219187440,NA,Iankova V.,Iankova,Vassilena,V.,true,60000291,60
true,49,https://api.elsevier.com/content/author/author_id/57203904984,57203904984,0000-0003-0607-3190,Scotton W.J.,Scotton,William J.,W.J.,true,60028973,60
true,50,https://api.elsevier.com/content/author/author_id/57221542011,57221542011,NA,Song Y.,Song,Yeajin,Y.,true,60017252,60
true,51,https://api.elsevier.com/content/author/author_id/7006092717,7006092717,0000-0001-5606-700X,Singleton A.,Singleton,Andrew,A.,true,60017252,60
true,52,https://api.elsevier.com/content/author/author_id/55630773200,55630773200,NA,Nalls M.A.,Nalls,Mike A.,M.A.,true,60017252,60
true,53,https://api.elsevier.com/content/author/author_id/57771124200,57771124200,0000-0002-9087-4486,Dey S.,Dey,Sumit,S.,true,60016957,60
true,54,https://api.elsevier.com/content/author/author_id/56586205000,56586205000,NA,Bandres-Ciga S.,Bandres-Ciga,Sara,S.,true,60017252,60
true,55,https://api.elsevier.com/content/author/author_id/54881254200,54881254200,0000-0001-9358-8111,Blauwendraat C.,Blauwendraat,Cornelis,C.,true,60017252,60
true,56,https://api.elsevier.com/content/author/author_id/24438206900,24438206900,0000-0003-3027-5497,Noyce A.J.,Noyce,Alastair J.,A.J.,true,60016957,60
true,1,https://api.elsevier.com/content/author/author_id/57212038293,57212038293,0000-0002-1683-3838,Noren Hooten N.,Noren Hooten,Nicole,N.,true,60017252,61
true,2,https://api.elsevier.com/content/author/author_id/7801571115,7801571115,NA,Mode N.A.,Mode,Nicolle A.,N.A.,true,60017252,61
true,3,https://api.elsevier.com/content/author/author_id/55213698300,55213698300,NA,Kowalik E.,Kowalik,Edward,E.,true,123236826,61
true,4,https://api.elsevier.com/content/author/author_id/57731191700,57731191700,NA,Omoniyi V.,Omoniyi,Victor,V.,true,60017252,61
true,5,https://api.elsevier.com/content/author/author_id/57211703435,57211703435,NA,Zonderman A.B.,Zonderman,Alan B.,A.B.,true,60017252,61
true,6,https://api.elsevier.com/content/author/author_id/57841259500,57841259500,NA,Ezike N.,Ezike,Ngozi,N.,true,60017252,61
true,7,https://api.elsevier.com/content/author/author_id/7004847719,7004847719,NA,DiNubile M.J.,DiNubile,Mark J.,M.J.,true,123236826,61
true,8,https://api.elsevier.com/content/author/author_id/57210987655,57210987655,NA,Levinson S.L.,Levinson,Susan L.,S.L.,true,123236826,61
true,9,https://api.elsevier.com/content/author/author_id/7404538531,7404538531,0000-0002-8546-2831,Evans M.K.,Evans,Michele K.,M.K.,true,60017252,61
true,1,https://api.elsevier.com/content/author/author_id/55752741200,55752741200,0000-0002-1294-4856,Yu J.,Yu,Jia,J.,true,106447649,62
true,2,https://api.elsevier.com/content/author/author_id/57214149616,57214149616,NA,Yang X.,Yang,Xuan,X.,true,106447649,62
true,3,https://api.elsevier.com/content/author/author_id/57804547100,57804547100,NA,Zheng J.,Zheng,Jiayin,J.,true,106447649,62
true,4,https://api.elsevier.com/content/author/author_id/11241517000,11241517000,NA,Sgobio C.,Sgobio,Carmelo,C.,true,60017252,62
true,5,https://api.elsevier.com/content/author/author_id/55292703100,55292703100,NA,Sun L.,Sun,Lixin,L.,true,60017252,62
true,6,https://api.elsevier.com/content/author/author_id/57193165879,57193165879,0000-0002-8596-6108,Cai H.,Cai,Huaibin,H.,true,60017252,62
true,1,https://api.elsevier.com/content/author/author_id/7005662786,7005662786,0000-0003-1118-9403,Merchant K.M.,Merchant,Kalpana M.,K.M.,true,60013227,63
true,2,https://api.elsevier.com/content/author/author_id/6602944443,6602944443,0000-0002-2347-1644,Simuni T.,Simuni,Tanya,T.,true,60013227,63
true,3,https://api.elsevier.com/content/author/author_id/57210132106,57210132106,0000-0002-2361-6604,Fedler J.,Fedler,Janel,J.,true,60024324,63
true,4,https://api.elsevier.com/content/author/author_id/56534064000,56534064000,NA,Caspell-Garcia C.,Caspell-Garcia,Chelsea,C.,true,60024324,63
true,5,https://api.elsevier.com/content/author/author_id/36812490000,36812490000,NA,Brumm M.,Brumm,Michael,M.,true,60024324,63
true,6,https://api.elsevier.com/content/author/author_id/57218791470,57218791470,0000-0003-4040-1717,Nudelman K.N.H.,Nudelman,Kelly N.H.,K.N.H.,true,60021947,63
true,7,https://api.elsevier.com/content/author/author_id/58126792500,58126792500,NA,Tengstrandt E.,Tengstrandt,Elizabeth,E.,true,128164547,63
true,8,https://api.elsevier.com/content/author/author_id/7102108584,7102108584,NA,Hsieh F.,Hsieh,Frank,F.,true,128164547,63
true,9,https://api.elsevier.com/content/author/author_id/23088255000,23088255000,NA,Alcalay R.N.,Alcalay,Roy N.,R.N.,true,60030162,63
true,10,https://api.elsevier.com/content/author/author_id/7102070962,7102070962,NA,Coffey C.,Coffey,Christopher,C.,true,60024324,63
true,11,https://api.elsevier.com/content/author/author_id/14051646500,14051646500,NA,Chahine L.,Chahine,Lana,L.,true,60015543,63
true,12,https://api.elsevier.com/content/author/author_id/57201663802,57201663802,0000-0002-5549-2212,Foroud T.,Foroud,Tatiana,T.,true,60024609,63
true,13,https://api.elsevier.com/content/author/author_id/7006092717,7006092717,0000-0001-5606-700X,Singleton A.,Singleton,Andrew,A.,true,60017252,63
true,14,https://api.elsevier.com/content/author/author_id/57217569742,57217569742,NA,Weintraub D.,Weintraub,Daniel,D.,true,60006297,63
true,15,https://api.elsevier.com/content/author/author_id/56786175300,56786175300,NA,Hutten S.,Hutten,Samantha,S.,true,60113050,63
true,16,https://api.elsevier.com/content/author/author_id/6701787548,6701787548,NA,Sherer T.,Sherer,Todd,T.,true,60113050,63
true,17,https://api.elsevier.com/content/author/author_id/12243453800,12243453800,NA,Mollenhauer B.,Mollenhauer,Brit,B.,true,60021110,63
true,18,https://api.elsevier.com/content/author/author_id/57205866737,57205866737,NA,Siderowf A.,Siderowf,Andrew,A.,true,60006297,63
true,19,https://api.elsevier.com/content/author/author_id/57208075611,57208075611,0000-0002-3775-5082,Tanner C.,Tanner,Caroline,C.,true,60023691,63
true,20,https://api.elsevier.com/content/author/author_id/7102813513,7102813513,NA,Marek K.,Marek,Ken,K.,true,60023924,63
true,1,https://api.elsevier.com/content/author/author_id/26025698400,26025698400,NA,Kaiser S.,Kaiser,Sergio,S.,true,60009968,64
true,2,https://api.elsevier.com/content/author/author_id/57665516400,57665516400,0000-0001-7252-643X,Zhang L.,Zhang,Luqing,L.,true,60006840,64
true,3,https://api.elsevier.com/content/author/author_id/12243453800,12243453800,NA,Mollenhauer B.,Mollenhauer,Brit,B.,true,60021110,64
true,4,https://api.elsevier.com/content/author/author_id/58588943100,58588943100,NA,Jacob J.,Jacob,Jaison,J.,true,60006840,64
true,5,https://api.elsevier.com/content/author/author_id/6603494725,6603494725,NA,Longerich S.,Longerich,Simonne,S.,true,128074399,64
true,6,https://api.elsevier.com/content/author/author_id/55337551900,55337551900,0000-0002-6364-8707,Del-Aguila J.,Del-Aguila,Jorge,J.,true,128074399,64
true,7,https://api.elsevier.com/content/author/author_id/7103384244,7103384244,NA,Marcus J.,Marcus,Jacob,J.,true,128074399,64
true,8,https://api.elsevier.com/content/author/author_id/57195418074,57195418074,NA,Raghavan N.,Raghavan,Neha,N.,true,128074399,64
true,9,https://api.elsevier.com/content/author/author_id/7403158885,7403158885,NA,Stone D.,Stone,David,D.,NA,NA,64
true,10,https://api.elsevier.com/content/author/author_id/57664874600,57664874600,NA,Fagboyegun O.,Fagboyegun,Olumide,O.,NA,NA,64
true,11,https://api.elsevier.com/content/author/author_id/57200742211,57200742211,NA,Galasko D.,Galasko,Douglas,D.,true,60029311,64
true,12,https://api.elsevier.com/content/author/author_id/56383740300,56383740300,NA,Dakna M.,Dakna,Mohammed,M.,true,60021110,64
true,13,https://api.elsevier.com/content/author/author_id/6505867146,6505867146,NA,Bilican B.,Bilican,Bilada,B.,true,60006840,64
true,14,https://api.elsevier.com/content/author/author_id/56205189800,56205189800,NA,Dovlatyan M.,Dovlatyan,Mary,M.,true,60006840,64
true,15,https://api.elsevier.com/content/author/author_id/26022555100,26022555100,NA,Kostikova A.,Kostikova,Anna,A.,true,60009968,64
true,16,https://api.elsevier.com/content/author/author_id/57687015000,57687015000,NA,Li J.,Li,Jingyao,J.,true,60006840,64
true,17,https://api.elsevier.com/content/author/author_id/24448667400,24448667400,0000-0002-0433-3035,Peterson B.,Peterson,Brant,B.,true,60006840,64
true,18,https://api.elsevier.com/content/author/author_id/6603597840,6603597840,NA,Rotte M.,Rotte,Michael,M.,true,60009968,64
true,19,https://api.elsevier.com/content/author/author_id/57665834900,57665834900,NA,Sanz V.,Sanz,Vinicius,V.,true,60006840,64
true,20,https://api.elsevier.com/content/author/author_id/57201663802,57201663802,0000-0002-5549-2212,Foroud T.,Foroud,Tatiana,T.,true,60021947,64
true,21,https://api.elsevier.com/content/author/author_id/56786175300,56786175300,NA,Hutten S.J.,Hutten,Samantha J.,S.J.,true,60113050,64
true,22,https://api.elsevier.com/content/author/author_id/28567714900,28567714900,NA,Frasier M.,Frasier,Mark,M.,true,60113050,64
true,23,https://api.elsevier.com/content/author/author_id/57088058900,57088058900,NA,Iwaki H.,Iwaki,Hirotaka,H.,true,60017252,64
true,24,https://api.elsevier.com/content/author/author_id/7006092717,7006092717,0000-0001-5606-700X,Singleton A.,Singleton,Andrew,A.,true,60017252,64
true,25,https://api.elsevier.com/content/author/author_id/7102813513,7102813513,NA,Marek K.,Marek,Ken,K.,true,60023924,64
true,26,https://api.elsevier.com/content/author/author_id/24330868300,24330868300,NA,Crawford K.,Crawford,Karen,K.,true,60029311,64
true,27,https://api.elsevier.com/content/author/author_id/55612614000,55612614000,NA,Elwood F.,Elwood,Fiona,F.,true,60006840,64
true,28,https://api.elsevier.com/content/author/author_id/36483156300,36483156300,0000-0001-7133-0152,Messa M.,Messa,Mirko,M.,true,60006840,64
true,29,https://api.elsevier.com/content/author/author_id/57838417700,57838417700,0000-0003-2886-5391,Serrano-Fernandez P.,Serrano-Fernandez,Pablo,P.,true,60009968,64
true,1,https://api.elsevier.com/content/author/author_id/57203744258,57203744258,0000-0001-7130-3445,Gomes P.A.,Gomes,Patrícia A.,P.A.,true,60094395,65
true,2,https://api.elsevier.com/content/author/author_id/6506003967,6506003967,0000-0001-8521-8276,Bodo C.,Bodo,Cristian,C.,true,60113882,65
true,3,https://api.elsevier.com/content/author/author_id/55355816400,55355816400,0000-0003-2503-965X,Nogueras-Ortiz C.,Nogueras-Ortiz,Carlos,C.,true,60017252,65
true,4,https://api.elsevier.com/content/author/author_id/6603315908,6603315908,0000-0001-9952-0636,Samiotaki M.,Samiotaki,Martina,M.,true,60081562,65
true,5,https://api.elsevier.com/content/author/author_id/57223898968,57223898968,NA,Chen M.,Chen,Minghao,M.,true,60000401,65
true,6,https://api.elsevier.com/content/author/author_id/54961007000,54961007000,0000-0001-9470-644X,Soares-Cunha C.,Soares-Cunha,Carina,C.,true,60094395,65
true,7,https://api.elsevier.com/content/author/author_id/57188659046,57188659046,0000-0002-8257-3413,Silva J.M.,Silva,Joana M.,J.M.,true,60094395,65
true,8,https://api.elsevier.com/content/author/author_id/55700724900,55700724900,0000-0003-1737-2268,Coimbra B.,Coimbra,Bárbara,B.,true,60094395,65
true,9,https://api.elsevier.com/content/author/author_id/24482298100,24482298100,0000-0002-3459-4383,Stamatakis G.,Stamatakis,George,G.,true,60081562,65
true,10,https://api.elsevier.com/content/author/author_id/57210145299,57210145299,0000-0002-9167-8241,Santos L.,Santos,Liliana,L.,true,60094395,65
true,11,https://api.elsevier.com/content/author/author_id/16153203900,16153203900,NA,Panayotou G.,Panayotou,George,G.,true,60081562,65
true,12,https://api.elsevier.com/content/author/author_id/57869181000,57869181000,0000-0002-5836-7900,Tzouanou F.,Tzouanou,Foteini,F.,true,60001104,65
true,13,https://api.elsevier.com/content/author/author_id/8666732200,8666732200,0000-0003-4263-5576,Waites C.L.,Waites,Clarissa L.,C.L.,true,60027565,65
true,14,https://api.elsevier.com/content/author/author_id/18434278100,18434278100,0000-0002-4922-4545,Gatsogiannis C.,Gatsogiannis,Christos,C.,true,60000401,65
true,15,https://api.elsevier.com/content/author/author_id/7003438440,7003438440,0000-0002-8755-5126,Sousa N.,Sousa,Nuno,N.,true,60094395,65
