@_fa,@seq,author-url,authid,orcid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,81,https://api.elsevier.com/content/author/author_id/57190977757,57190977757,NA,Screven L.,Screven,Laurel,L.,true,60006577,22
true,82,https://api.elsevier.com/content/author/author_id/58159303300,58159303300,NA,Andersh K.,Andersh,Kate,K.,true,60006577,22
true,83,https://api.elsevier.com/content/author/author_id/57190689371,57190689371,NA,Pantazis C.B.,Pantazis,Caroline B.,C.B.,true,60006577,22
true,84,https://api.elsevier.com/content/author/author_id/15842773400,15842773400,NA,Stott S.,Stott,Simon,S.,true,121630066,22
true,85,https://api.elsevier.com/content/author/author_id/57226215230,57226215230,NA,Love S.,Love,Seth,S.,true,60020650,22
true,86,https://api.elsevier.com/content/author/author_id/14045338700,14045338700,NA,Lewis P.A.,Lewis,Patrick Alfryn,P.A.,true,60026530,22
true,87,https://api.elsevier.com/content/author/author_id/57222346583,57222346583,NA,Williams N.,Williams,Nigel,N.,true,60023998,22
true,88,https://api.elsevier.com/content/author/author_id/7005989891,7005989891,NA,Grosset D.,Grosset,Donald,D.,true,60001490,22
true,89,https://api.elsevier.com/content/author/author_id/57222987107,57222987107,NA,Bale C.,Bale,Claire,C.,true,60113011,22
true,90,https://api.elsevier.com/content/author/author_id/56906650300,56906650300,NA,Carroll C.,Carroll,Camille,C.,true,60024779,22
true,91,https://api.elsevier.com/content/author/author_id/56966601700,56966601700,NA,Obese V.,Obese,Vida,V.,true,60022148,22
true,92,https://api.elsevier.com/content/author/author_id/58031544300,58031544300,NA,Jasaityte S.,Jasaityte,Simona,S.,true,60022148,22
true,93,https://api.elsevier.com/content/author/author_id/16246994600,16246994600,NA,Weil R.,Weil,Rimona,R.,true,60022148,22
true,94,https://api.elsevier.com/content/author/author_id/57204642274,57204642274,NA,Kaiyrzhanov R.,Kaiyrzhanov,Rauan,R.,true,60022148,22
true,95,https://api.elsevier.com/content/author/author_id/56145275600,56145275600,NA,Okunoye O.,Okunoye,Olaitan,O.,true,60022148,22
true,96,https://api.elsevier.com/content/author/author_id/7202960784,7202960784,NA,Wood N.,Wood,Nicholas,N.,true,60022148,22
true,97,https://api.elsevier.com/content/author/author_id/13007960600,13007960600,NA,Rizig M.,Rizig,Mie,M.,true,60022148,22
true,98,https://api.elsevier.com/content/author/author_id/36437536800,36437536800,NA,Mok K.Y.,Mok,Kin Ying,K.Y.,true,60022148,22
true,99,https://api.elsevier.com/content/author/author_id/56210513900,56210513900,NA,Hardy J.,Hardy,John,J.,true,60022148,22
true,100,https://api.elsevier.com/content/author/author_id/7003363686,7003363686,NA,Houlden H.,Houlden,Henry,H.,true,60022148,22
true,1,https://api.elsevier.com/content/author/author_id/55849137000,55849137000,0000-0003-2186-6770,Megat S.,Megat,Salim,S.,true,60103368,23
true,2,https://api.elsevier.com/content/author/author_id/57195776090,57195776090,NA,Marques C.,Marques,Christine,C.,true,60103368,23
true,3,https://api.elsevier.com/content/author/author_id/59170921900,59170921900,0009-0009-7148-8676,Hernán-Godoy M.,Hernán-Godoy,Marina,M.,true,60103368,23
true,4,https://api.elsevier.com/content/author/author_id/55648770300,55648770300,NA,Sellier C.,Sellier,Chantal,C.,true,60103368,23
true,5,https://api.elsevier.com/content/author/author_id/57196121260,57196121260,NA,Stuart-Lopez G.,Stuart-Lopez,Geoffrey,G.,true,60103368,23
true,6,https://api.elsevier.com/content/author/author_id/6507925464,6507925464,NA,Dirrig-Grosch S.,Dirrig-Grosch,Sylvie,S.,true,60103368,23
true,7,https://api.elsevier.com/content/author/author_id/58939229200,58939229200,NA,Gorin C.,Gorin,Charlotte,C.,true,60103368,23
true,8,https://api.elsevier.com/content/author/author_id/57216791727,57216791727,NA,Brunet A.,Brunet,Aurore,A.,true,60103368,23
true,9,https://api.elsevier.com/content/author/author_id/57217848372,57217848372,NA,Fischer M.,Fischer,Mathieu,M.,true,60103368,23
true,10,https://api.elsevier.com/content/author/author_id/23392428500,23392428500,0000-0001-7604-3814,Keime C.,Keime,Céline,C.,true,60103368,23
true,11,https://api.elsevier.com/content/author/author_id/57221345739,57221345739,0000-0003-3323-3647,Kessler P.,Kessler,Pascal,P.,true,60103368,23
true,12,https://api.elsevier.com/content/author/author_id/38862283800,38862283800,0000-0002-1809-1727,Mendoza-Parra M.A.,Mendoza-Parra,Marco Antonio,M.A.,true,60121326,23
true,13,https://api.elsevier.com/content/author/author_id/57193531693,57193531693,NA,Zwamborn R.A.J.,Zwamborn,Ramona A.J.,R.A.J.,true,60032724,23
true,14,https://api.elsevier.com/content/author/author_id/57988413700,57988413700,NA,Veldink J.H.,Veldink,Jan H.,J.H.,true,60032724,23
true,15,https://api.elsevier.com/content/author/author_id/57219521472,57219521472,0000-0002-6623-0429,Scholz S.W.,Scholz,Sonja W.,S.W.,true,60013780,23
true,16,https://api.elsevier.com/content/author/author_id/55239601400,55239601400,0000-0002-6273-1613,Ferrucci L.,Ferrucci,Luigi,L.,true,60017252,23
true,17,https://api.elsevier.com/content/author/author_id/26643359400,26643359400,NA,Ludolph A.,Ludolph,Albert,A.,true,60010819,23
true,18,https://api.elsevier.com/content/author/author_id/57222737534,57222737534,NA,Traynor B.,Traynor,Bryan,B.,true,60005248,23
true,19,https://api.elsevier.com/content/author/author_id/7006225787,7006225787,NA,Chio A.,Chio,Adriano,A.,true,60012259,23
true,20,https://api.elsevier.com/content/author/author_id/57202568607,57202568607,0000-0002-0902-5824,Dupuis L.,Dupuis,Luc,L.,true,60103368,23
true,21,https://api.elsevier.com/content/author/author_id/22433475500,22433475500,0000-0002-5724-2903,Rouaux C.,Rouaux,Caroline,C.,true,60103368,23
true,1,https://api.elsevier.com/content/author/author_id/37032368300,37032368300,NA,Zuin M.,Zuin,Marco,M.,true,60024690,24
true,2,https://api.elsevier.com/content/author/author_id/55239601400,55239601400,NA,Ferrucci L.,Ferrucci,Luigi,L.,true,60017252,24
true,3,https://api.elsevier.com/content/author/author_id/7004397138,7004397138,NA,Zuliani G.,Zuliani,Giovanni,G.,true,60024690,24
true,1,https://api.elsevier.com/content/author/author_id/56198627000,56198627000,0000-0003-1741-0906,Govindarajan S.T.,Govindarajan,Sindhuja Tirumalai,S.T.,true,60006297,25
true,2,https://api.elsevier.com/content/author/author_id/57212304264,57212304264,0000-0001-8581-4887,Mamourian E.,Mamourian,Elizabeth,E.,true,60006297,25
true,3,https://api.elsevier.com/content/author/author_id/8556756900,8556756900,0000-0001-6633-4861,Erus G.,Erus,Guray,G.,true,60006297,25
true,4,https://api.elsevier.com/content/author/author_id/42760899800,42760899800,NA,Abdulkadir A.,Abdulkadir,Ahmed,A.,true,60015769,25
true,5,https://api.elsevier.com/content/author/author_id/58023782900,58023782900,NA,Melhem R.,Melhem,Randa,R.,true,60006297,25
true,6,https://api.elsevier.com/content/author/author_id/54683520600,54683520600,NA,Doshi J.,Doshi,Jimit,J.,true,60006297,25
true,7,https://api.elsevier.com/content/author/author_id/57212316719,57212316719,NA,Pomponio R.,Pomponio,Raymond,R.,true,60006297,25
true,8,https://api.elsevier.com/content/author/author_id/6507410776,6507410776,0000-0001-8644-7724,Tosun D.,Tosun,Duygu,D.,true,60031970,25
true,9,https://api.elsevier.com/content/author/author_id/55749795500,55749795500,0000-0001-5042-7422,Bilgel M.,Bilgel,Murat,M.,true,60017252,25
true,10,https://api.elsevier.com/content/author/author_id/15756851300,15756851300,NA,An Y.,An,Yang,Y.,true,60017252,25
true,11,https://api.elsevier.com/content/author/author_id/35146703900,35146703900,0000-0003-0795-8820,Sotiras A.,Sotiras,Aristeidis,A.,true,60022756,25
true,12,https://api.elsevier.com/content/author/author_id/9941107300,9941107300,NA,Marcus D.S.,Marcus,Daniel S.,D.S.,true,60022756,25
true,13,https://api.elsevier.com/content/author/author_id/36192203000,36192203000,0000-0002-6752-8518,LaMontagne P.,LaMontagne,Pamela,P.,true,60022756,25
true,14,https://api.elsevier.com/content/author/author_id/6603827262,6603827262,0000-0002-8114-0552,Benzinger T.L.S.,Benzinger,Tammie L.S.,T.L.S.,true,60022756,25
true,15,https://api.elsevier.com/content/author/author_id/35236499700,35236499700,NA,Espeland M.A.,Espeland,Mark A.,M.A.,true,60031437,25
true,16,https://api.elsevier.com/content/author/author_id/35373080600,35373080600,NA,Masters C.L.,Masters,Colin L.,C.L.,true,60026553,25
true,17,https://api.elsevier.com/content/author/author_id/7005861856,7005861856,NA,Maruff P.,Maruff,Paul,P.,true,60026553,25
true,18,https://api.elsevier.com/content/author/author_id/7006392362,7006392362,0000-0002-3238-7612,Launer L.J.,Launer,Lenore J.,L.J.,true,60017252,25
true,19,https://api.elsevier.com/content/author/author_id/13605436500,13605436500,NA,Fripp J.,Fripp,Jurgen,J.,true,60029470,25
true,20,https://api.elsevier.com/content/author/author_id/57201598532,57201598532,0000-0002-8501-545X,Johnson S.C.,Johnson,Sterling C.,S.C.,true,60025553,25
true,21,https://api.elsevier.com/content/author/author_id/57221184061,57221184061,NA,Morris J.C.,Morris,John C.,J.C.,true,60022756,25
true,22,https://api.elsevier.com/content/author/author_id/7403276705,7403276705,NA,Albert M.S.,Albert,Marilyn S.,M.S.,true,60001117,25
true,23,https://api.elsevier.com/content/author/author_id/57211930143,57211930143,NA,Bryan R.N.,Bryan,R. Nick,R.N.,true,60023009,25
true,24,https://api.elsevier.com/content/author/author_id/7102831381,7102831381,0000-0003-1115-7145,Resnick S.M.,Resnick,Susan M.,S.M.,true,60017252,25
true,25,https://api.elsevier.com/content/author/author_id/55445429000,55445429000,0000-0001-9447-5805,Habes M.,Habes,Mohamad,M.,true,60018573,25
true,26,https://api.elsevier.com/content/author/author_id/55980755700,55980755700,0000-0002-3043-047X,Shou H.,Shou,Haochang,H.,true,60006297,25
true,27,https://api.elsevier.com/content/author/author_id/7004383975,7004383975,NA,Wolk D.A.,Wolk,David A.,D.A.,true,60006297,25
true,28,https://api.elsevier.com/content/author/author_id/6602351693,6602351693,0000-0003-2346-7562,Nasrallah I.M.,Nasrallah,Ilya M.,I.M.,true,60006297,25
true,29,https://api.elsevier.com/content/author/author_id/7005310126,7005310126,0000-0002-1025-8561,Davatzikos C.,Davatzikos,Christos,C.,true,60006297,25
true,1,https://api.elsevier.com/content/author/author_id/57188564798,57188564798,NA,Dong J.,Dong,Jie,J.,true,60017252,26
true,2,https://api.elsevier.com/content/author/author_id/25947850600,25947850600,0000-0002-3706-4564,Wang L.,Wang,Lupeng,L.,true,60017252,26
true,3,https://api.elsevier.com/content/author/author_id/57752960200,57752960200,0000-0002-8597-2276,Sullivan B.T.,Sullivan,Breanna T.,B.T.,true,60017252,26
true,4,https://api.elsevier.com/content/author/author_id/55292703100,55292703100,NA,Sun L.,Sun,Lixin,L.,true,60017252,26
true,5,https://api.elsevier.com/content/author/author_id/59254970600,59254970600,0009-0005-6826-4226,Martinez Smith V.M.,Martinez Smith,Victor M.,V.M.,true,60017252,26
true,6,https://api.elsevier.com/content/author/author_id/7404269858,7404269858,NA,Chang L.,Chang,Lisa,L.,true,60017252,26
true,7,https://api.elsevier.com/content/author/author_id/59592189500,59592189500,NA,Ding J.,Ding,Jinhui,J.,true,60017252,26
true,8,https://api.elsevier.com/content/author/author_id/7004266745,7004266745,0000-0001-7459-2705,Le W.,Le,Weidong,W.,true,60005229,26
true,9,https://api.elsevier.com/content/author/author_id/57205968812,57205968812,0000-0001-9008-4882,Gerfen C.R.,Gerfen,Charles R.,C.R.,true,60003158,26
true,10,https://api.elsevier.com/content/author/author_id/7202853130,7202853130,0000-0002-8596-6108,Cai H.,Cai,Huaibin,H.,true,60017252,26
true,1,https://api.elsevier.com/content/author/author_id/7004362668,7004362668,NA,Ramsden C.E.,Ramsden,Christopher E.,C.E.,true,60017252,27
true,2,https://api.elsevier.com/content/author/author_id/7202057433,7202057433,NA,Cutler R.G.,Cutler,Roy G.,R.G.,true,60017252,27
true,3,https://api.elsevier.com/content/author/author_id/58306719900,58306719900,NA,Li X.,Li,Xiufeng,X.,true,60017252,27
true,4,https://api.elsevier.com/content/author/author_id/57195429577,57195429577,NA,Keyes G.S.,Keyes,Gregory S.,G.S.,true,60017252,27
true,1,https://api.elsevier.com/content/author/author_id/59663079300,59663079300,0000-0001-7075-7525,Kuhn-Keller J.A.,Kuhn-Keller,Jasmin Annica,J.A.,true,60015618,28
true,2,https://api.elsevier.com/content/author/author_id/35273710100,35273710100,NA,Sigurdsson S.,Sigurdsson,Sigurdur,S.,true,60071127,28
true,3,https://api.elsevier.com/content/author/author_id/7006392362,7006392362,NA,Launer L.J.,Launer,Lenore J.,L.J.,true,60017252,28
true,4,https://api.elsevier.com/content/author/author_id/7005065927,7005065927,NA,van Buchem M.A.,van Buchem,Mark A.,M.A.,true,60015618,28
true,5,https://api.elsevier.com/content/author/author_id/8148402200,8148402200,NA,van Osch M.J.P.,van Osch,Matthias J.P.,M.J.P.,true,60015618,28
true,6,https://api.elsevier.com/content/author/author_id/7003353432,7003353432,NA,Gudnason V.,Gudnason,Vilmundur,V.,true,60071127,28
true,7,https://api.elsevier.com/content/author/author_id/36058645600,36058645600,NA,de Bresser J.,de Bresser,Jeroen,J.,true,60015618,28
true,1,https://api.elsevier.com/content/author/author_id/57988352600,57988352600,0000-0002-2039-9528,Critchlow A.,Critchlow,Annabel J,A.,true,60084853,29
true,2,https://api.elsevier.com/content/author/author_id/57209327336,57209327336,NA,Alexander S.,Alexander,Sarah E,S.,true,60033409,29
true,3,https://api.elsevier.com/content/author/author_id/57195488659,57195488659,NA,Hiam D.,Hiam,Danielle S,D.,true,60084853,29
true,4,https://api.elsevier.com/content/author/author_id/55239601400,55239601400,NA,Ferrucci L.,Ferrucci,Luigi,L.,true,60017252,29
true,5,https://api.elsevier.com/content/author/author_id/55340635200,55340635200,NA,Scott D.,Scott,David,D.,true,60084853,29
true,6,https://api.elsevier.com/content/author/author_id/16029127600,16029127600,0000-0002-3271-6551,Lamon S.,Lamon,Séverine,S.,true,60084853,29
true,1,https://api.elsevier.com/content/author/author_id/7404463176,7404463176,NA,Jain A.,Jain,Alka,A.,true,60001117,30
true,2,https://api.elsevier.com/content/author/author_id/59708023300,59708023300,NA,Ni Y.,Ni,Ying,Y.,true,60005248,30
true,3,https://api.elsevier.com/content/author/author_id/59708256900,59708256900,NA,Zhang D.,Zhang,Daisy,D.,true,60005248,30
true,4,https://api.elsevier.com/content/author/author_id/7004348315,7004348315,NA,Simonsick E.M.,Simonsick,Eleanor M.,E.M.,true,60017252,30
true,5,https://api.elsevier.com/content/author/author_id/57206345650,57206345650,NA,Metter E.J.,Metter,E. Jeffrey,E.J.,true,60017252,30
true,6,https://api.elsevier.com/content/author/author_id/8108467900,8108467900,NA,Ogbureke K.U.,Ogbureke,Kalu U.,K.U.,true,60027512,30
true,7,https://api.elsevier.com/content/author/author_id/59708494900,59708494900,NA,Fisher L.W.,Fisher,Larry W.,L.W.,true,60023653,30
true,8,https://api.elsevier.com/content/author/author_id/7003505256,7003505256,0000-0001-6055-6279,Fedarko N.S.,Fedarko,Neal S.,N.S.,true,60001117,30
true,1,https://api.elsevier.com/content/author/author_id/59398678300,59398678300,NA,Eubanks E.,Eubanks,Elena,E.,true,60028970,31
true,2,https://api.elsevier.com/content/author/author_id/59398384500,59398384500,NA,VanderSleen K.,VanderSleen,Katelyn,K.,true,60028970,31
true,3,https://api.elsevier.com/content/author/author_id/59398678400,59398678400,NA,Mody J.,Mody,Jiya,J.,true,60028970,31
true,4,https://api.elsevier.com/content/author/author_id/59398537800,59398537800,NA,Patel N.,Patel,Neha,N.,true,60028970,31
true,5,https://api.elsevier.com/content/author/author_id/59399267900,59399267900,NA,Sacks B.,Sacks,Benjamin,B.,true,60028970,31
true,6,https://api.elsevier.com/content/author/author_id/59399117400,59399117400,NA,Farahani M.D.,Farahani,Mahsa Darestani,M.D.,true,60119141,31
true,7,https://api.elsevier.com/content/author/author_id/59399117500,59399117500,NA,Wang J.,Wang,Jinying,J.,true,60119141,31
true,8,https://api.elsevier.com/content/author/author_id/58611922900,58611922900,NA,Elliott J.,Elliott,Jordan,J.,true,60119141,31
true,9,https://api.elsevier.com/content/author/author_id/58965916500,58965916500,NA,Jaber N.,Jaber,Nora,N.,true,60119141,31
true,10,https://api.elsevier.com/content/author/author_id/57200644602,57200644602,NA,Akçimen F.,Akçimen,Fulya,F.,true,60017252,31
true,11,https://api.elsevier.com/content/author/author_id/56586205000,56586205000,NA,Bandres-Ciga S.,Bandres-Ciga,Sara,S.,true,60017252,31
true,12,https://api.elsevier.com/content/author/author_id/59399268000,59399268000,NA,Helweh F.,Helweh,Fadel,F.,true,60014808,31
true,13,https://api.elsevier.com/content/author/author_id/58797040500,58797040500,NA,Liu J.,Liu,Jun,J.,true,60028970,31
true,14,https://api.elsevier.com/content/author/author_id/59398537900,59398537900,NA,Archakam S.,Archakam,Sanjana,S.,true,60028970,31
true,15,https://api.elsevier.com/content/author/author_id/59398678500,59398678500,NA,Kimelman R.,Kimelman,Robert,R.,true,60028970,31
true,16,https://api.elsevier.com/content/author/author_id/55423728000,55423728000,NA,Sharma B.,Sharma,Bineet,B.,true,60119141,31
true,17,https://api.elsevier.com/content/author/author_id/59398964500,59398964500,NA,Socha P.,Socha,Philip,P.,true,60028970,31
true,18,https://api.elsevier.com/content/author/author_id/8967146400,8967146400,NA,Guntur A.,Guntur,Ananya,A.,true,60028970,31
true,19,https://api.elsevier.com/content/author/author_id/59759184300,59759184300,NA,Huang Y.,Huang,Yiming,Y.,true,60028970,31
true,20,https://api.elsevier.com/content/author/author_id/24729565800,24729565800,NA,Ramalingam N.,Ramalingam,Nagendran,N.,true,60016782,31
true,21,https://api.elsevier.com/content/author/author_id/59759294800,59759294800,NA,Guadagno E.,Guadagno,Elyse,E.,true,60028970,31
true,22,https://api.elsevier.com/content/author/author_id/36597893100,36597893100,NA,Bartels T.,Bartels,Tim,T.,true,60022148,31
true,23,https://api.elsevier.com/content/author/author_id/35080182700,35080182700,NA,Dettmer U.,Dettmer,Ulf,U.,true,60016782,31
true,24,https://api.elsevier.com/content/author/author_id/7005678805,7005678805,NA,Mouradian M.M.,Mouradian,M. Maral,M.M.,true,60028970,31
true,25,https://api.elsevier.com/content/author/author_id/35366052500,35366052500,NA,Bahrami A.H.,Bahrami,Amir Houshang,A.H.,true,60014808,31
true,26,https://api.elsevier.com/content/author/author_id/59399268100,59399268100,NA,Dai W.,Dai,Wei,W.,true,60119141,31
true,27,https://api.elsevier.com/content/author/author_id/7202982369,7202982369,NA,Baum J.,Baum,Jean,J.,true,60119141,31
true,28,https://api.elsevier.com/content/author/author_id/55468459000,55468459000,NA,Shi Z.,Shi,Zheng,Z.,true,60119141,31
true,29,https://api.elsevier.com/content/author/author_id/56210513900,56210513900,NA,Hardy J.,Hardy,John,J.,true,60022148,31
true,30,https://api.elsevier.com/content/author/author_id/55212159900,55212159900,NA,Kara E.,Kara,Eleanna,E.,true,60028970,31
true,1,https://api.elsevier.com/content/author/author_id/57669740100,57669740100,0000-0002-8926-2378,Theodorou B.,Theodorou,Brandon,B.,true,60282642,32
true,2,https://api.elsevier.com/content/author/author_id/57192373623,57192373623,NA,Dadu A.,Dadu,Anant,A.,true,60006577,32
true,3,https://api.elsevier.com/content/author/author_id/55630773200,55630773200,NA,Nalls M.,Nalls,Mike,M.,true,60006577,32
true,4,https://api.elsevier.com/content/author/author_id/55536647700,55536647700,NA,Faghri F.,Faghri,Faraz,F.,true,60006577,32
true,5,https://api.elsevier.com/content/author/author_id/9737233900,9737233900,0000-0003-1512-6426,Sun J.,Sun,Jimeng,J.,true,60282642,32
true,1,https://api.elsevier.com/content/author/author_id/56518806000,56518806000,0000-0003-4832-0997,Yuan Z.X.,Yuan,Zhi Xin,Z.X.,true,60017252,33
true,2,https://api.elsevier.com/content/author/author_id/7202144917,7202144917,NA,Egan J.M.,Egan,Josephine M.,J.M.,true,60017252,33
true,3,https://api.elsevier.com/content/author/author_id/6602864260,6602864260,NA,Bektas A.,Bektas,Arsun,A.,true,60017252,33
true,4,https://api.elsevier.com/content/author/author_id/56412408800,56412408800,0000-0003-2706-1439,Tian Q.,Tian,Qu,Q.,true,60017252,33
true,5,https://api.elsevier.com/content/author/author_id/8676834500,8676834500,NA,Lyashkov A.,Lyashkov,Alexey,A.,true,60017252,33
true,6,https://api.elsevier.com/content/author/author_id/55239601400,55239601400,NA,Ferrucci L.,Ferrucci,Luigi,L.,true,60017252,33
true,7,https://api.elsevier.com/content/author/author_id/7004362668,7004362668,NA,Ramsden C.E.,Ramsden,Christopher E.,C.E.,true,60017252,33
true,8,https://api.elsevier.com/content/author/author_id/6602805658,6602805658,NA,Moaddel R.,Moaddel,Ruin,R.,true,60017252,33
true,1,https://api.elsevier.com/content/author/author_id/6602895687,6602895687,0000-0001-5793-8989,Candia J.,Candia,Julián,J.,true,60017252,34
true,2,https://api.elsevier.com/content/author/author_id/7004033816,7004033816,NA,Fantoni G.,Fantoni,Giovanna,G.,true,60017252,34
true,3,https://api.elsevier.com/content/author/author_id/6602805658,6602805658,NA,Moaddel R.,Moaddel,Ruin,R.,true,60017252,34
true,4,https://api.elsevier.com/content/author/author_id/56310604000,56310604000,NA,Delgado-Peraza F.,Delgado-Peraza,Francheska,F.,true,60017252,34
true,5,https://api.elsevier.com/content/author/author_id/58290407100,58290407100,NA,Shehadeh N.,Shehadeh,Nader,N.,true,60017252,34
true,6,https://api.elsevier.com/content/author/author_id/57211009334,57211009334,NA,Tanaka T.,Tanaka,Toshiko,T.,true,60017252,34
true,7,https://api.elsevier.com/content/author/author_id/55239601400,55239601400,NA,Ferrucci L.,Ferrucci,Luigi,L.,true,60017252,34
true,1,https://api.elsevier.com/content/author/author_id/57769292700,57769292700,NA,Somerville E.N.,Somerville,Emma N.,E.N.,true,60030616,35
true,2,https://api.elsevier.com/content/author/author_id/59405233900,59405233900,NA,James A.,James,Alva,A.,true,60112006,35
true,3,https://api.elsevier.com/content/author/author_id/7003775969,7003775969,NA,Beetz C.,Beetz,Christian,C.,true,60112006,35
true,4,https://api.elsevier.com/content/author/author_id/59747221100,59747221100,NA,Schwieger R.,Schwieger,Robert,R.,true,60112006,35
true,5,https://api.elsevier.com/content/author/author_id/59404938000,59404938000,NA,Barrel G.,Barrel,Gal,G.,true,60112006,35
true,6,https://api.elsevier.com/content/author/author_id/57189709580,57189709580,NA,Kandaswamy K.K.,Kandaswamy,Krishna K.,K.K.,true,60112006,35
true,7,https://api.elsevier.com/content/author/author_id/55343123200,55343123200,NA,Iurascu M.I.,Iurascu,Marius I.,M.I.,true,60112006,35
true,8,https://api.elsevier.com/content/author/author_id/57197281204,57197281204,NA,Bauer P.,Bauer,Peter,P.,true,60112006,35
true,9,https://api.elsevier.com/content/author/author_id/57771124100,57771124100,NA,Ta M.,Ta,Michael,M.,true,60017252,35
true,10,https://api.elsevier.com/content/author/author_id/57088058900,57088058900,NA,Iwaki H.,Iwaki,Hirotaka,H.,true,60017252,35
true,11,https://api.elsevier.com/content/author/author_id/57189700742,57189700742,0000-0003-3407-5716,Senkevich K.,Senkevich,Konstantin,K.,true,60030616,35
true,12,https://api.elsevier.com/content/author/author_id/57216629964,57216629964,0000-0003-3525-4564,Yu E.,Yu,Eric,E.,true,60030616,35
true,13,https://api.elsevier.com/content/author/author_id/23088255000,23088255000,NA,Alcalay R.N.,Alcalay,Roy N.,R.N.,true,60027565,35
true,14,https://api.elsevier.com/content/author/author_id/24437422000,24437422000,0000-0003-0332-234X,Gan-Or Z.,Gan-Or,Ziv,Z.,true,60030616,35
true,1,https://api.elsevier.com/content/author/author_id/57203821417,57203821417,NA,Lee H.,Lee,Hyesung,H.,true,60007511,36
true,2,https://api.elsevier.com/content/author/author_id/57203190831,57203190831,NA,Yoon D.,Yoon,Dongwon,D.,true,60007511,36
true,3,https://api.elsevier.com/content/author/author_id/57205475996,57205475996,0000-0001-7253-6515,Kim J.H.,Kim,Ju Hwan,J.H.,true,60007511,36
true,4,https://api.elsevier.com/content/author/author_id/57203181364,57203181364,NA,Noh Y.,Noh,Yunha,Y.,true,60007511,36
true,5,https://api.elsevier.com/content/author/author_id/7003659893,7003659893,NA,Joo E.J.,Joo,Eun Jeong,E.J.,true,60280060,36
true,6,https://api.elsevier.com/content/author/author_id/35097440200,35097440200,0000-0001-5611-2392,Han J.Y.,Han,Jung Yeol,J.Y.,true,60015143,36
true,7,https://api.elsevier.com/content/author/author_id/36859299800,36859299800,NA,Choe Y.J.,Choe,Young June,Y.J.,true,60211915,36
true,8,https://api.elsevier.com/content/author/author_id/34267857100,34267857100,0000-0003-1010-7525,Shin J.Y.,Shin,Ju Young,J.Y.,true,60007511,36
true,1,https://api.elsevier.com/content/author/author_id/7202291300,7202291300,0000-0002-9739-8558,Sung M.H.,Sung,Myong Hee,M.H.,true,60017252,37
true,2,https://api.elsevier.com/content/author/author_id/59671150200,59671150200,0000-0002-1916-3905,Sen R.,Sen,Ranjan,R.,true,60017252,37
true,1,https://api.elsevier.com/content/author/author_id/36169152900,36169152900,0000-0003-1103-1921,Baretella O.,Baretella,Oliver,O.,true,60020486,38
true,2,https://api.elsevier.com/content/author/author_id/57215374677,57215374677,0000-0003-4638-775X,Blum M.R.,Blum,Manuel R.,M.R.,true,60020486,38
true,3,https://api.elsevier.com/content/author/author_id/55711104700,55711104700,0000-0002-3616-3595,Abolhassani N.,Abolhassani,Nazanin,N.,true,60020486,38
true,4,https://api.elsevier.com/content/author/author_id/35763766100,35763766100,0000-0001-5516-6022,Alwan H.,Alwan,Heba,H.,true,60020486,38
true,5,https://api.elsevier.com/content/author/author_id/57210429710,57210429710,0000-0003-2097-8674,Wildisen L.,Wildisen,Lea,L.,true,60020486,38
true,6,https://api.elsevier.com/content/author/author_id/59248034700,59248034700,0000-0002-5028-932X,Giovane C.D.,Giovane,Cinzia Del,C.D.,true,60020486,38
true,7,https://api.elsevier.com/content/author/author_id/7801507926,7801507926,0000-0003-2454-2560,Tal K.,Tal,Kali,K.,true,60020486,38
true,8,https://api.elsevier.com/content/author/author_id/36089248900,36089248900,0000-0002-7713-7553,Moutzouri E.,Moutzouri,Elisavet,E.,true,60020486,38
true,9,https://api.elsevier.com/content/author/author_id/57739330800,57739330800,0000-0003-3837-2101,Åsvold B.O.,Åsvold,Bjørn O.,B.O.,true,60013141,38
true,10,https://api.elsevier.com/content/author/author_id/6508258134,6508258134,0000-0002-0883-9754,Cappola A.R.,Cappola,Anne R.,A.R.,true,60003711,38
true,11,https://api.elsevier.com/content/author/author_id/7004091760,7004091760,0000-0001-7186-8278,Gussekloo J.,Gussekloo,Jacobijn,J.,true,60015618,38
true,12,https://api.elsevier.com/content/author/author_id/6603668699,6603668699,0000-0001-9613-5062,Iacoviello M.,Iacoviello,Massimo,M.,true,60022778,38
true,13,https://api.elsevier.com/content/author/author_id/7004086794,7004086794,0000-0001-6805-541X,Iervasi G.,Iervasi,Giorgio,G.,true,60103331,38
true,14,https://api.elsevier.com/content/author/author_id/8533510000,8533510000,0000-0003-1087-7597,Imaizumi M.,Imaizumi,Misa,M.,true,60010700,38
true,15,https://api.elsevier.com/content/author/author_id/14820053200,14820053200,NA,Weiler S.,Weiler,Stefan,S.,true,60025858,38
true,16,https://api.elsevier.com/content/author/author_id/7003484549,7003484549,0000-0002-9047-1556,Razvi S.,Razvi,Salman,S.,true,60006222,38
true,17,https://api.elsevier.com/content/author/author_id/6507539222,6507539222,0000-0001-7187-984X,Sgarbi J.A.,Sgarbi,José A.,J.A.,true,60008162,38
true,18,https://api.elsevier.com/content/author/author_id/56662814100,56662814100,0000-0001-7003-399X,Völzke H.,Völzke,Henry,H.,true,60022786,38
