@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number,orcid
true,63,https://api.elsevier.com/content/author/author_id/7103161569,7103161569,Foster N.,Foster,Norm,N.,true,60025488,76,NA
true,64,https://api.elsevier.com/content/author/author_id/7005957089,7005957089,Reiman E.M.,Reiman,Eric M.,E.M.,true,60102851,76,NA
true,65,https://api.elsevier.com/content/author/author_id/7410238086,7410238086,Chen K.,Chen,Kewei,K.,true,60102851,76,NA
true,66,https://api.elsevier.com/content/author/author_id/57665718800,57665718800,Mathis C.,Mathis,Chet,C.,true,60015543,76,NA
true,67,https://api.elsevier.com/content/author/author_id/57222016391,57222016391,Landau S.,Landau,Susan,S.,true,60025038,76,NA
true,68,https://api.elsevier.com/content/author/author_id/57209450805,57209450805,Cairns N.J.,Cairns,Nigel J.,N.J.,true,60010261,76,NA
true,69,https://api.elsevier.com/content/author/author_id/56704611400,56704611400,Franklin E.,Franklin,Erin,E.,true,60010261,76,NA
true,70,https://api.elsevier.com/content/author/author_id/59751847900,59751847900,Lee V.,Lee,Virginia,V.,true,60006297,76,NA
true,71,https://api.elsevier.com/content/author/author_id/6602867959,6602867959,Korecka M.,Korecka,Magdalena,M.,true,60006297,76,NA
true,72,https://api.elsevier.com/content/author/author_id/21833835200,21833835200,Figurski M.,Figurski,Michal,M.,true,60006297,76,NA
true,73,https://api.elsevier.com/content/author/author_id/24330868300,24330868300,Crawford K.,Crawford,Karen,K.,true,60029311,76,NA
true,74,https://api.elsevier.com/content/author/author_id/6701835861,6701835861,Neu S.,Neu,Scott,S.,true,60029311,76,NA
true,75,https://api.elsevier.com/content/author/author_id/57201663802,57201663802,Foroud T.M.,Foroud,Tatiana M.,T.M.,true,60021121,76,NA
true,76,https://api.elsevier.com/content/author/author_id/57218362639,57218362639,Potkin S.,Potkin,Steven,S.,true,60007278,76,NA
true,77,https://api.elsevier.com/content/author/author_id/59325244900,59325244900,Shen L.,Shen,Li,L.,true,60007278,76,NA
true,78,https://api.elsevier.com/content/author/author_id/57218790266,57218790266,Faber K.,Faber,Kelley,K.,true,60007278,76,NA
true,79,https://api.elsevier.com/content/author/author_id/54385326900,54385326900,Kim S.,Kim,Sungeun,S.,true,60007278,76,NA
true,80,https://api.elsevier.com/content/author/author_id/7403276705,7403276705,Albert M.,Albert,Marilyn,M.,true,60005248,76,NA
true,81,https://api.elsevier.com/content/author/author_id/57325314300,57325314300,Frank R.,Frank,Richard,R.,true,130892394,76,NA
true,82,https://api.elsevier.com/content/author/author_id/57203196293,57203196293,Hsiao J.,Hsiao,John,J.,true,60017252,76,NA
true,83,https://api.elsevier.com/content/author/author_id/57210776464,57210776464,Khachaturian Z.,Khachaturian,Zaven,Z.,true,130892672,76,NA
true,1,https://api.elsevier.com/content/author/author_id/26636777500,26636777500,Yanai H.,Yanai,Hagai,H.,true,60017252,77,NA
true,2,https://api.elsevier.com/content/author/author_id/57051881800,57051881800,Park B.,Park,Bongsoo,B.,true,60017252,77,NA
true,3,https://api.elsevier.com/content/author/author_id/57195738451,57195738451,Koh H.,Koh,Hyunwook,H.,true,60170398,77,0000-0001-6893-7164
true,4,https://api.elsevier.com/content/author/author_id/57985811100,57985811100,Jang H.J.,Jang,Hyo Jung,H.J.,true,60170398,77,NA
true,5,https://api.elsevier.com/content/author/author_id/56425619600,56425619600,Vaughan K.L.,Vaughan,Kelli L.,K.L.,true,60017252,77,0000-0001-5274-582X
true,6,https://api.elsevier.com/content/author/author_id/57267772900,57267772900,Tanaka-Yano M.,Tanaka-Yano,Mayuri,M.,true,60017252,77,NA
true,7,https://api.elsevier.com/content/author/author_id/7003963839,7003963839,Aon M.,Aon,Miguel,M.,true,60017252,77,0000-0002-4355-5431
true,8,https://api.elsevier.com/content/author/author_id/57604723200,57604723200,Blanton M.,Blanton,Madison,M.,true,60007677,77,NA
true,9,https://api.elsevier.com/content/author/author_id/6601955729,6601955729,Messaoudi I.,Messaoudi,Ilhem,I.,true,60007677,77,0000-0003-3203-2405
true,10,https://api.elsevier.com/content/author/author_id/48661946500,48661946500,Diaz-Ruiz A.,Diaz-Ruiz,Alberto,A.,true,60121744,77,0000-0002-0488-4216
true,11,https://api.elsevier.com/content/author/author_id/7003661424,7003661424,Mattison J.A.,Mattison,Julie A.,J.A.,true,60017252,77,NA
true,12,https://api.elsevier.com/content/author/author_id/6507237582,6507237582,Beerman I.,Beerman,Isabel,I.,true,60017252,77,0000-0002-7758-8231
true,1,https://api.elsevier.com/content/author/author_id/57078399400,57078399400,Gonsalves S.G.,Gonsalves,Stephen G.,S.G.,true,60024906,78,NA
true,2,https://api.elsevier.com/content/author/author_id/57207517154,57207517154,Saligan L.N.,Saligan,Leorey N.,L.N.,true,60024906,78,NA
true,3,https://api.elsevier.com/content/author/author_id/57193892745,57193892745,Bergeron C.M.,Bergeron,Christopher M.,C.M.,true,60017252,78,NA
true,4,https://api.elsevier.com/content/author/author_id/58433313100,58433313100,Lee P.R.,Lee,Philip R.,P.R.,true,60017252,78,NA
true,5,https://api.elsevier.com/content/author/author_id/6601980626,6601980626,Fishbein K.W.,Fishbein,Kenneth W.,K.W.,true,60017252,78,NA
true,6,https://api.elsevier.com/content/author/author_id/7402157099,7402157099,Spencer R.G.,Spencer,Richard G.,R.G.,true,60017252,78,NA
true,7,https://api.elsevier.com/content/author/author_id/57211714838,57211714838,Zampino M.,Zampino,Marta,M.,true,60012957,78,NA
true,8,https://api.elsevier.com/content/author/author_id/58858870400,58858870400,Sun X.,Sun,Xinyi,X.,true,60006498,78,NA
true,9,https://api.elsevier.com/content/author/author_id/57204591745,57204591745,Sheng J.Y.S.,Sheng,Jennifer Yeong Shin,J.Y.S.,true,60001117,78,NA
true,10,https://api.elsevier.com/content/author/author_id/6701548127,6701548127,Stearns V.,Stearns,Vered,V.,true,60001117,78,NA
true,11,https://api.elsevier.com/content/author/author_id/54790578200,54790578200,Carducci M.,Carducci,Michael,M.,true,60001117,78,NA
true,12,https://api.elsevier.com/content/author/author_id/57215726620,57215726620,Ferrucci L.,Ferrucci,Luigi,L.,true,60017252,78,NA
true,13,https://api.elsevier.com/content/author/author_id/55503342600,55503342600,Lukkahatai N.,Lukkahatai,Nada,N.,true,60024906,78,NA
true,1,https://api.elsevier.com/content/author/author_id/56221682200,56221682200,Sterenborg R.B.T.M.,Sterenborg,Rosalie B.T.M.,R.B.T.M.,true,60002573,79,0000-0003-4758-9185
true,2,https://api.elsevier.com/content/author/author_id/57214094367,57214094367,Steinbrenner I.,Steinbrenner,Inga,I.,true,60024805,79,0000-0003-0851-5773
true,3,https://api.elsevier.com/content/author/author_id/56544816800,56544816800,Li Y.,Li,Yong,Y.,true,60024805,79,0000-0003-2651-8791
true,4,https://api.elsevier.com/content/author/author_id/57202031102,57202031102,Bujnis M.N.,Bujnis,Melissa N.,M.N.,true,60025488,79,NA
true,5,https://api.elsevier.com/content/author/author_id/56900561000,56900561000,Naito T.,Naito,Tatsuhiko,T.,true,60175967,79,0000-0002-2779-4600
true,6,https://api.elsevier.com/content/author/author_id/57204885457,57204885457,Marouli E.,Marouli,Eirini,E.,true,60021435,79,0000-0001-6179-1609
true,7,https://api.elsevier.com/content/author/author_id/50461189700,50461189700,Galesloot T.E.,Galesloot,Tessel E.,T.E.,true,60002573,79,NA
true,8,https://api.elsevier.com/content/author/author_id/57226005240,57226005240,Babajide O.,Babajide,Oladapo,O.,true,60021435,79,NA
true,9,https://api.elsevier.com/content/author/author_id/55547008900,55547008900,Andreasen L.,Andreasen,Laura,L.,true,60006564,79,NA
true,10,https://api.elsevier.com/content/author/author_id/57215554218,57215554218,Astrup A.,Astrup,Arne,A.,true,60006460,79,0000-0001-8968-8996
true,11,https://api.elsevier.com/content/author/author_id/57739330800,57739330800,Åsvold B.O.,Åsvold,Bjørn Olav,B.O.,true,60013141,79,0000-0003-3837-2101
true,12,https://api.elsevier.com/content/author/author_id/7003381018,7003381018,Bandinelli S.,Bandinelli,Stefania,S.,true,118554506,79,NA
true,13,https://api.elsevier.com/content/author/author_id/57205082895,57205082895,Beekman M.,Beekman,Marian,M.,true,60015618,79,0000-0003-0585-6206
true,14,https://api.elsevier.com/content/author/author_id/7004400303,7004400303,Beilby J.P.,Beilby,John P.,J.P.,true,60031806,79,0000-0002-4915-2254
true,15,https://api.elsevier.com/content/author/author_id/57205231934,57205231934,Bork-Jensen J.,Bork-Jensen,Jette,J.,true,60253102,79,NA
true,16,https://api.elsevier.com/content/author/author_id/57207923360,57207923360,Boutin T.,Boutin,Thibaud,T.,true,60012914,79,NA
true,17,https://api.elsevier.com/content/author/author_id/57205961011,57205961011,Brody J.A.,Brody,Jennifer A.,J.A.,true,60028548,79,0000-0001-8509-148X
true,18,https://api.elsevier.com/content/author/author_id/16743425200,16743425200,Brown S.J.,Brown,Suzanne J.,S.J.,true,60025898,79,0000-0002-8413-561X
true,19,https://api.elsevier.com/content/author/author_id/58299030900,58299030900,Brumpton B.,Brumpton,Ben,B.,true,60013141,79,0000-0002-3058-1059
true,20,https://api.elsevier.com/content/author/author_id/56531333500,56531333500,Campbell P.J.,Campbell,Purdey J.,P.J.,true,60025898,79,NA
true,21,https://api.elsevier.com/content/author/author_id/58141179400,58141179400,Cappola A.R.,Cappola,Anne R.,A.R.,true,60006297,79,NA
true,22,https://api.elsevier.com/content/author/author_id/7003310358,7003310358,Ceresini G.,Ceresini,Graziano,G.,true,60004969,79,NA
true,23,https://api.elsevier.com/content/author/author_id/36135518500,36135518500,Chaker L.,Chaker,Layal,L.,true,60032114,79,NA
true,24,https://api.elsevier.com/content/author/author_id/6701612213,6701612213,Chasman D.I.,Chasman,Daniel I.,D.I.,true,60016782,79,0000-0003-3357-0862
true,25,https://api.elsevier.com/content/author/author_id/57215301532,57215301532,Concas M.P.,Concas,Maria Pina,M.P.,true,60031798,79,0000-0003-3598-2537
true,26,https://api.elsevier.com/content/author/author_id/48761043900,48761043900,Coutinho de Almeida R.,Coutinho de Almeida,Rodrigo,R.,true,60015618,79,NA
true,27,https://api.elsevier.com/content/author/author_id/57204006254,57204006254,Cross S.M.,Cross,Simone M.,S.M.,true,60025029,79,NA
true,28,https://api.elsevier.com/content/author/author_id/57216814185,57216814185,Cucca F.,Cucca,Francesco,F.,true,60112785,79,NA
true,29,https://api.elsevier.com/content/author/author_id/57193752767,57193752767,Deary I.J.,Deary,Ian J.,I.J.,true,60027272,79,0000-0002-1733-263X
true,30,https://api.elsevier.com/content/author/author_id/15923273500,15923273500,Kjaergaard A.D.,Kjaergaard,Alisa Devedzic,A.D.,true,60023882,79,0000-0003-3899-1324
true,31,https://api.elsevier.com/content/author/author_id/57201871533,57201871533,Echouffo Tcheugui J.B.,Echouffo Tcheugui,Justin B.,J.B.,true,60001117,79,NA
true,32,https://api.elsevier.com/content/author/author_id/6507805085,6507805085,Ellervik C.,Ellervik,Christina,C.,true,60002746,79,0000-0002-3088-4375
true,33,https://api.elsevier.com/content/author/author_id/7202626958,7202626958,Eriksson J.G.,Eriksson,Johan G.,J.G.,true,60002952,79,NA
true,34,https://api.elsevier.com/content/author/author_id/57215726620,57215726620,Ferrucci L.,Ferrucci,Luigi,L.,true,60017252,79,0000-0002-6273-1613
true,35,https://api.elsevier.com/content/author/author_id/58940156600,58940156600,Freudenberg J.,Freudenberg,Jan,J.,true,60023187,79,NA
true,36,https://api.elsevier.com/content/author/author_id/57205551798,57205551798,Fuchsberger C.,Fuchsberger,Christian,C.,true,60113338,79,NA
true,37,https://api.elsevier.com/content/author/author_id/57216996786,57216996786,Gieger C.,Gieger,Christian,C.,true,60024007,79,0000-0001-6986-9554
true,38,https://api.elsevier.com/content/author/author_id/8042182200,8042182200,Giulianini F.,Giulianini,Franco,F.,true,60016782,79,NA
true,39,https://api.elsevier.com/content/author/author_id/18233616400,18233616400,Gögele M.,Gögele,Martin,M.,true,60113338,79,NA
true,40,https://api.elsevier.com/content/author/author_id/56924384500,56924384500,Graham S.E.,Graham,Sarah E.,S.E.,true,60033182,79,0000-0003-1271-2489
true,41,https://api.elsevier.com/content/author/author_id/15759864800,15759864800,Grarup N.,Grarup,Niels,N.,true,60253102,79,0000-0001-5526-1070
true,42,https://api.elsevier.com/content/author/author_id/57194182848,57194182848,Gunjača I.,Gunjača,Ivana,I.,true,60087206,79,0000-0002-7056-6443
true,43,https://api.elsevier.com/content/author/author_id/57199388397,57199388397,Hansen T.,Hansen,Torben,T.,true,60253102,79,0000-0001-8748-3831
true,44,https://api.elsevier.com/content/author/author_id/57200880057,57200880057,Harding B.N.,Harding,Barbara N.,B.N.,true,60028548,79,NA
true,45,https://api.elsevier.com/content/author/author_id/7403484635,7403484635,Harris S.E.,Harris,Sarah E.,S.E.,true,60027272,79,0000-0002-4941-5106
true,46,https://api.elsevier.com/content/author/author_id/7005604044,7005604044,Haunsø S.,Haunsø,Stig,S.,true,60006564,79,NA
true,47,https://api.elsevier.com/content/author/author_id/35369845200,35369845200,Hayward C.,Hayward,Caroline,C.,true,60012914,79,NA
true,48,https://api.elsevier.com/content/author/author_id/7102159798,7102159798,Hui J.,Hui,Jennie,J.,true,60084490,79,NA
true,49,https://api.elsevier.com/content/author/author_id/25947489800,25947489800,Ittermann T.,Ittermann,Till,T.,true,60022786,79,NA
true,50,https://api.elsevier.com/content/author/author_id/7005836769,7005836769,Jukema J.W.,Jukema,J. Wouter,J.W.,true,60015618,79,0000-0002-3246-8359
true,51,https://api.elsevier.com/content/author/author_id/7004275338,7004275338,Kajantie E.,Kajantie,Eero,E.,true,60104546,79,0000-0001-7081-8391
true,52,https://api.elsevier.com/content/author/author_id/7006830308,7006830308,Kanters J.K.,Kanters,Jørgen K.,J.K.,true,60030840,79,0000-0002-3267-4910
true,53,https://api.elsevier.com/content/author/author_id/55531761700,55531761700,Kårhus L.L.,Kårhus,Line L.,L.L.,true,60007006,79,NA
true,54,https://api.elsevier.com/content/author/author_id/57200887465,57200887465,Kiemeney L.A.L.M.,Kiemeney,Lambertus A.L.M.,L.A.L.M.,true,60002573,79,0000-0002-2368-1326
true,55,https://api.elsevier.com/content/author/author_id/6701738535,6701738535,Kloppenburg M.,Kloppenburg,Margreet,M.,true,60015618,79,NA
true,56,https://api.elsevier.com/content/author/author_id/26536221000,26536221000,Kühnel B.,Kühnel,Brigitte,B.,true,60024007,79,NA
true,57,https://api.elsevier.com/content/author/author_id/57202558452,57202558452,Lahti J.,Lahti,Jari,J.,true,60029080,79,0000-0002-4310-5297
true,58,https://api.elsevier.com/content/author/author_id/58062162200,58062162200,Langenberg C.,Langenberg,Claudia,C.,true,60009969,79,NA
true,59,https://api.elsevier.com/content/author/author_id/16203027600,16203027600,Lapauw B.,Lapauw,Bruno,B.,true,60068590,79,NA
true,60,https://api.elsevier.com/content/author/author_id/25628497900,25628497900,Leese G.,Leese,Graham,G.,true,60030455,79,0000-0003-0570-5678
true,61,https://api.elsevier.com/content/author/author_id/57194641316,57194641316,Li S.,Li,Shuo,S.,true,60019674,79,0000-0003-2331-2448
true,62,https://api.elsevier.com/content/author/author_id/57211010420,57211010420,Liewald D.C.M.,Liewald,David C.M.,D.C.M.,true,60027272,79,0000-0002-0544-7368
true,63,https://api.elsevier.com/content/author/author_id/57211892948,57211892948,Linneberg A.,Linneberg,Allan,A.,true,60023691,79,0000-0002-0994-0184
true,64,https://api.elsevier.com/content/author/author_id/57981633300,57981633300,Lominchar J.V.T.,Lominchar,Jesus V.T.,J.V.T.,true,60253102,79,NA
true,65,https://api.elsevier.com/content/author/author_id/7005172964,7005172964,Luan J.,Luan,Jian’an,J.,true,60009969,79,0000-0003-3137-6337
true,66,https://api.elsevier.com/content/author/author_id/57195254907,57195254907,Martin N.G.,Martin,Nicholas G.,N.G.,true,60025029,79,0000-0003-4069-8020
true,67,https://api.elsevier.com/content/author/author_id/57196354462,57196354462,Matana A.,Matana,Antonela,A.,true,60087206,79,NA
true,68,https://api.elsevier.com/content/author/author_id/6602161889,6602161889,Meima M.E.,Meima,Marcel E.,M.E.,true,60032114,79,NA
true,69,https://api.elsevier.com/content/author/author_id/57215631099,57215631099,Meitinger T.,Meitinger,Thomas,T.,true,60117640,79,0000-0002-8838-8403
true,70,https://api.elsevier.com/content/author/author_id/57205132117,57205132117,Meulenbelt I.,Meulenbelt,Ingrid,I.,true,60015618,79,0000-0001-7786-7081
true,71,https://api.elsevier.com/content/author/author_id/57212866633,57212866633,Mitchell B.D.,Mitchell,Braxton D.,B.D.,true,60012957,79,0000-0003-4920-4744
true,72,https://api.elsevier.com/content/author/author_id/57191615915,57191615915,Møllehave L.T.,Møllehave,Line T.,L.T.,true,60007006,79,NA
true,73,https://api.elsevier.com/content/author/author_id/56921577600,56921577600,Mora S.,Mora,Samia,S.,true,60016782,79,0000-0001-6283-0980
true,74,https://api.elsevier.com/content/author/author_id/57191487391,57191487391,Naitza S.,Naitza,Silvia,S.,true,60112785,79,NA
true,75,https://api.elsevier.com/content/author/author_id/57206034720,57206034720,Nauck M.,Nauck,Matthias,M.,true,60106629,79,0000-0002-6678-7964
true,76,https://api.elsevier.com/content/author/author_id/55881898600,55881898600,Netea-Maier R.T.,Netea-Maier,Romana T.,R.T.,true,60002573,79,0000-0002-9603-0460
true,77,https://api.elsevier.com/content/author/author_id/57201961693,57201961693,Noordam R.,Noordam,Raymond,R.,true,60015618,79,0000-0001-7801-809X
true,78,https://api.elsevier.com/content/author/author_id/56641675200,56641675200,Nursyifa C.,Nursyifa,Casia,C.,true,60253102,79,NA
true,79,https://api.elsevier.com/content/author/author_id/7005443464,7005443464,Okada Y.,Okada,Yukinori,Y.,true,60175967,79,0000-0002-0311-8472
true,80,https://api.elsevier.com/content/author/author_id/57191412925,57191412925,Onano S.,Onano,Stefano,S.,true,60112785,79,0000-0002-8478-5137
true,81,https://api.elsevier.com/content/author/author_id/57221912187,57221912187,Papadopoulou A.,Papadopoulou,Areti,A.,true,60021435,79,0000-0003-3158-7951
true,82,https://api.elsevier.com/content/author/author_id/57210964839,57210964839,Palmer C.N.A.,Palmer,Colin N.A.,C.N.A.,true,60171138,79,0000-0002-6415-6560
true,83,https://api.elsevier.com/content/author/author_id/56375339800,56375339800,Pattaro C.,Pattaro,Cristian,C.,true,60113338,79,NA
true,84,https://api.elsevier.com/content/author/author_id/35373396900,35373396900,Pedersen O.,Pedersen,Oluf,O.,true,60253102,79,0000-0002-3321-3972
true,85,https://api.elsevier.com/content/author/author_id/58871917800,58871917800,Peters A.,Peters,Annette,A.,true,60024007,79,0000-0001-6645-0985
true,86,https://api.elsevier.com/content/author/author_id/56512412800,56512412800,Pietzner M.,Pietzner,Maik,M.,true,60009969,79,0000-0003-3437-9963
true,87,https://api.elsevier.com/content/author/author_id/57959751900,57959751900,Polašek O.,Polašek,Ozren,O.,true,60087206,79,NA
true,88,https://api.elsevier.com/content/author/author_id/7003683728,7003683728,Pramstaller P.P.,Pramstaller,Peter P.,P.P.,true,60113338,79,NA
true,89,https://api.elsevier.com/content/author/author_id/57024554000,57024554000,Psaty B.M.,Psaty,Bruce M.,B.M.,true,60028548,79,0000-0002-7278-2190
true,90,https://api.elsevier.com/content/author/author_id/23035899700,23035899700,Punda A.,Punda,Ante,A.,true,60087149,79,NA
true,91,https://api.elsevier.com/content/author/author_id/56091911000,56091911000,Ray D.,Ray,Debashree,D.,true,60006183,79,0000-0002-0979-2935
true,92,https://api.elsevier.com/content/author/author_id/53064617200,53064617200,Redmond P.,Redmond,Paul,P.,true,60027272,79,NA
true,93,https://api.elsevier.com/content/author/author_id/57217631678,57217631678,Richards J.B.,Richards,J. Brent,J.B.,true,60022165,79,0000-0002-3746-9086
true,94,https://api.elsevier.com/content/author/author_id/18535933700,18535933700,Ridker P.M.,Ridker,Paul M.,P.M.,true,60016782,79,NA
true,95,https://api.elsevier.com/content/author/author_id/36667256000,36667256000,Russ T.C.,Russ,Tom C.,T.C.,true,60027272,79,0000-0001-9797-2188
true,96,https://api.elsevier.com/content/author/author_id/57204787688,57204787688,Ryan K.A.,Ryan,Kathleen A.,K.A.,true,60012957,79,0000-0003-1158-8455
true,97,https://api.elsevier.com/content/author/author_id/36028204400,36028204400,Olesen M.S.,Olesen,Morten Salling,M.S.,true,60006564,79,0000-0001-9477-5322
true,98,https://api.elsevier.com/content/author/author_id/22235410100,22235410100,Schultheiss U.T.,Schultheiss,Ulla T.,U.T.,true,60024805,79,0000-0002-7541-5310
true,99,https://api.elsevier.com/content/author/author_id/6602453920,6602453920,Selvin E.,Selvin,Elizabeth,E.,true,60006183,79,0000-0002-3539-2070
true,100,https://api.elsevier.com/content/author/author_id/57190303962,57190303962,Siddiqui M.K.,Siddiqui,Moneeza K.,M.K.,true,60021435,79,0000-0001-9055-3896
true,1,https://api.elsevier.com/content/author/author_id/39460934800,39460934800,Beard S.,Beard,Sharon,S.,true,60028652,80,NA
true,2,https://api.elsevier.com/content/author/author_id/58090242700,58090242700,Freeman K.,Freeman,Kenda,K.,true,112710539,80,NA
true,3,https://api.elsevier.com/content/author/author_id/57720100600,57720100600,Velasco M.L.,Velasco,Maria L.,M.L.,true,112710539,80,NA
true,4,https://api.elsevier.com/content/author/author_id/7102813342,7102813342,Boyd W.,Boyd,Windy,W.,true,60028652,80,NA
true,5,https://api.elsevier.com/content/author/author_id/57422661200,57422661200,Chamberlain T.,Chamberlain,Toccara,T.,true,60028652,80,NA
true,6,https://api.elsevier.com/content/author/author_id/57203033003,57203033003,Latoni A.,Latoni,Alfonso,A.,true,60028652,80,NA
true,7,https://api.elsevier.com/content/author/author_id/58816757100,58816757100,Lasko D.,Lasko,Denise,D.,true,60028652,80,NA
true,8,https://api.elsevier.com/content/author/author_id/7005605608,7005605608,Lunn R.M.,Lunn,Ruth M.,R.M.,true,60028652,80,NA
true,9,https://api.elsevier.com/content/author/author_id/6602888279,6602888279,O’Fallon L.,O’Fallon,Liam,L.,true,60028652,80,NA
true,10,https://api.elsevier.com/content/author/author_id/6508032160,6508032160,Packenham J.,Packenham,Joan,J.,true,60028652,80,NA
true,11,https://api.elsevier.com/content/author/author_id/55584101000,55584101000,Smarr M.M.,Smarr,Melissa M.,M.M.,true,60028652,80,NA
true,12,https://api.elsevier.com/content/author/author_id/58826001200,58826001200,Arnette R.,Arnette,Robin,R.,true,60017252,80,NA
true,13,https://api.elsevier.com/content/author/author_id/58825486600,58825486600,Cavalier-Keck C.,Cavalier-Keck,Crystal,C.,true,130742546,80,NA
true,14,https://api.elsevier.com/content/author/author_id/58828553100,58828553100,Keck J.,Keck,Jason,J.,true,130742546,80,NA
true,15,https://api.elsevier.com/content/author/author_id/24492314500,24492314500,Muhammad N.,Muhammad,Naeema,N.,true,129674663,80,NA
true,16,https://api.elsevier.com/content/author/author_id/36160049800,36160049800,Wilson O.,Wilson,Omega,O.,true,109863327,80,NA
true,17,https://api.elsevier.com/content/author/author_id/58734521700,58734521700,Wilson B.,Wilson,Brenda,B.,true,109863327,80,NA
true,18,https://api.elsevier.com/content/author/author_id/58828039300,58828039300,Wilson A.,Wilson,Ayo,A.,true,109863327,80,NA
true,19,https://api.elsevier.com/content/author/author_id/7401748032,7401748032,Dixon D.,Dixon,Darlene,D.,true,60028652,80,NA
true,1,https://api.elsevier.com/content/author/author_id/35490882300,35490882300,Leung Y.Y.,Leung,Yuk Yee,Y.Y.,true,60003711,81,0000-0002-3047-5440
true,2,https://api.elsevier.com/content/author/author_id/57798279000,57798279000,Naj A.C.,Naj,Adam C.,A.C.,true,60003711,81,0000-0002-9621-2942
true,3,https://api.elsevier.com/content/author/author_id/57209562470,57209562470,Chou Y.F.,Chou,Yi Fan,Y.F.,true,60003711,81,NA
true,4,https://api.elsevier.com/content/author/author_id/6507813672,6507813672,Valladares O.,Valladares,Otto,O.,true,60003711,81,0000-0001-8055-2187
true,5,https://api.elsevier.com/content/author/author_id/55446870000,55446870000,Schmidt M.,Schmidt,Michael,M.,true,60021519,81,0000-0001-6080-8755
true,6,https://api.elsevier.com/content/author/author_id/57200745321,57200745321,Hamilton-Nelson K.,Hamilton-Nelson,Kara,K.,true,60021519,81,NA
true,7,https://api.elsevier.com/content/author/author_id/55907484400,55907484400,Wheeler N.,Wheeler,Nicholas,N.,true,60000305,81,NA
true,8,https://api.elsevier.com/content/author/author_id/57213789351,57213789351,Lin H.,Lin,Honghuang,H.,true,60000986,81,0000-0003-3043-3942
true,9,https://api.elsevier.com/content/author/author_id/57196074216,57196074216,Gangadharan P.,Gangadharan,Prabhakaran,P.,true,60003711,81,NA
true,10,https://api.elsevier.com/content/author/author_id/36106310100,36106310100,Qu L.,Qu,Liming,L.,true,60003711,81,NA
true,11,https://api.elsevier.com/content/author/author_id/57488875700,57488875700,Clark K.,Clark,Kaylyn,K.,true,60003711,81,0000-0002-7207-6608
true,12,https://api.elsevier.com/content/author/author_id/57195541814,57195541814,Kuzma A.B.,Kuzma,Amanda B.,A.B.,true,60003711,81,0000-0002-6064-5420
true,13,https://api.elsevier.com/content/author/author_id/58141208400,58141208400,Lee W.P.,Lee,Wan Ping,W.P.,true,60003711,81,0000-0002-5305-1181
true,14,https://api.elsevier.com/content/author/author_id/57216588006,57216588006,Cantwell L.,Cantwell,Laura,L.,true,60003711,81,NA
true,15,https://api.elsevier.com/content/author/author_id/58205189100,58205189100,Nicaretta H.,Nicaretta,Heather,H.,true,60003711,81,NA
true,16,https://api.elsevier.com/content/author/author_id/57211450898,57211450898,van der Lee S.,van der Lee,Sven,S.,true,121884270,81,NA
true,17,https://api.elsevier.com/content/author/author_id/55497820900,55497820900,English A.,English,Adam,A.,true,60002441,81,NA
true,18,https://api.elsevier.com/content/author/author_id/57224795342,57224795342,Kalra D.,Kalra,Divya,D.,true,60002441,81,NA
true,19,https://api.elsevier.com/content/author/author_id/6603763638,6603763638,Muzny D.,Muzny,Donna,D.,true,60002441,81,NA
true,20,https://api.elsevier.com/content/author/author_id/57205292464,57205292464,Skinner E.,Skinner,Evette,E.,true,60002441,81,NA
true,21,https://api.elsevier.com/content/author/author_id/57205288714,57205288714,Doddapeneni H.,Doddapeneni,Harsha,H.,true,60002441,81,NA
true,22,https://api.elsevier.com/content/author/author_id/8305228300,8305228300,Dinh H.,Dinh,Huyen,H.,true,60002441,81,NA
true,23,https://api.elsevier.com/content/author/author_id/58533706700,58533706700,Hu J.,Hu,Jianhong,J.,true,60002441,81,NA
true,24,https://api.elsevier.com/content/author/author_id/12785255100,12785255100,Santibanez J.,Santibanez,Jireh,J.,true,60002441,81,NA
true,25,https://api.elsevier.com/content/author/author_id/54983294900,54983294900,Jayaseelan J.,Jayaseelan,Joy,J.,true,60002441,81,NA
true,26,https://api.elsevier.com/content/author/author_id/7003921209,7003921209,Worley K.,Worley,Kim,K.,true,60002441,81,NA
true,27,https://api.elsevier.com/content/author/author_id/58189912700,58189912700,Gibbs R.A.,Gibbs,Richard A.,R.A.,true,60002441,81,NA
true,28,https://api.elsevier.com/content/author/author_id/59499768700,59499768700,Lee S.,Lee,Sandra,S.,true,60002441,81,NA
true,29,https://api.elsevier.com/content/author/author_id/23484686200,23484686200,Dugan-Perez S.,Dugan-Perez,Shannon,S.,true,60002441,81,NA
true,30,https://api.elsevier.com/content/author/author_id/56431045800,56431045800,Korchina V.,Korchina,Viktoriya,V.,true,60002441,81,NA
true,31,https://api.elsevier.com/content/author/author_id/56141367500,56141367500,Nasser W.,Nasser,Waleed,W.,true,60002441,81,NA
true,32,https://api.elsevier.com/content/author/author_id/57205290165,57205290165,Liu X.,Liu,Xiuping,X.,true,60002441,81,NA
true,33,https://api.elsevier.com/content/author/author_id/59365395400,59365395400,Han Y.,Han,Yi,Y.,true,60002441,81,NA
true,34,https://api.elsevier.com/content/author/author_id/24767266500,24767266500,Zhu Y.,Zhu,Yiming,Y.,true,60002441,81,NA
