@_fa,@seq,author-url,authid,orcid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,2,https://api.elsevier.com/content/author/author_id/57212038293,57212038293,0000-0002-1683-3838,Noren Hooten N.,Noren Hooten,Nicole,N.,true,60017252,53
true,3,https://api.elsevier.com/content/author/author_id/24073158800,24073158800,NA,Beydoun H.A.,Beydoun,Hind A.,H.A.,true,112606272,53
true,4,https://api.elsevier.com/content/author/author_id/57211349802,57211349802,0000-0002-7247-3363,Maldonado A.I.,Maldonado,Ana I.,A.I.,true,60017252,53
true,5,https://api.elsevier.com/content/author/author_id/57195982912,57195982912,NA,Weiss J.,Weiss,Jordan,J.,true,60025038,53
true,6,https://api.elsevier.com/content/author/author_id/7404538531,7404538531,NA,Evans M.K.,Evans,Michele K.,M.K.,true,60017252,53
true,7,https://api.elsevier.com/content/author/author_id/57211703435,57211703435,0000-0002-6523-4778,Zonderman A.B.,Zonderman,Alan B.,A.B.,true,60017252,53
true,1,https://api.elsevier.com/content/author/author_id/57148594200,57148594200,NA,Migueles J.H.,Migueles,Jairo H.,J.H.,true,60027844,54
true,2,https://api.elsevier.com/content/author/author_id/7404437968,7404437968,NA,Lee I.M.,Lee,I. Min,I.M.,true,60002746,54
true,3,https://api.elsevier.com/content/author/author_id/55549295700,55549295700,NA,Sanchez C.C.,Sanchez,Cristina Cadenas,C.C.,true,60027844,54
true,4,https://api.elsevier.com/content/author/author_id/35092946200,35092946200,NA,Ortega F.B.,Ortega,Francisco B.,F.B.,true,60027844,54
true,5,https://api.elsevier.com/content/author/author_id/57217265344,57217265344,NA,Buring J.E.,Buring,Julie E.,J.E.,true,60002746,54
true,6,https://api.elsevier.com/content/author/author_id/35761309500,35761309500,NA,Shiroma E.J.,Shiroma,Eric J.,E.J.,true,60017252,54
true,1,https://api.elsevier.com/content/author/author_id/57226579450,57226579450,NA,Chung Y.,Chung,Yeonwoo,Y.,true,60068688,55
true,2,https://api.elsevier.com/content/author/author_id/55605707100,55605707100,NA,Lee H.,Lee,Hyunju,H.,true,60068688,55
true,3,https://api.elsevier.com/content/author/author_id/57203177938,57203177938,NA,Weiner M.W.,Weiner,Michael W.,M.W.,true,60023691,55
true,4,https://api.elsevier.com/content/author/author_id/35397403800,35397403800,NA,Aisen P.,Aisen,Paul,P.,true,60030612,55
true,5,https://api.elsevier.com/content/author/author_id/55465830000,55465830000,NA,Petersen R.,Petersen,Ronald,R.,true,60005558,55
true,6,https://api.elsevier.com/content/author/author_id/18033457700,18033457700,NA,Jack C.R.,Jack,Cliford R.,C.R.,true,60005558,55
true,7,https://api.elsevier.com/content/author/author_id/7006830290,7006830290,NA,Jagust W.,Jagust,William,W.,true,60025038,55
true,8,https://api.elsevier.com/content/author/author_id/56663241700,56663241700,NA,Trojanowki J.Q.,Trojanowki,John Q.,J.Q.,true,60006297,55
true,9,https://api.elsevier.com/content/author/author_id/35412870200,35412870200,NA,Toga A.W.,Toga,Arthur W.,A.W.,true,60029311,55
true,10,https://api.elsevier.com/content/author/author_id/7006825451,7006825451,NA,Beckett L.,Beckett,Laurel,L.,true,60014439,55
true,11,https://api.elsevier.com/content/author/author_id/26643307400,26643307400,NA,Green R.C.,Green,Robert C.,R.C.,true,60016782,55
true,12,https://api.elsevier.com/content/author/author_id/57218790347,57218790347,NA,Saykin A.J.,Saykin,Andrew J.,A.J.,true,60021121,55
true,13,https://api.elsevier.com/content/author/author_id/57221184061,57221184061,NA,Morris J.,Morris,John,J.,true,60010261,55
true,14,https://api.elsevier.com/content/author/author_id/57203176542,57203176542,NA,Shaw L.M.,Shaw,Leslie M.,L.M.,true,60006297,55
true,15,https://api.elsevier.com/content/author/author_id/24284638600,24284638600,NA,Khachaturian Z.,Khachaturian,Zaven,Z.,true,117531896,55
true,16,https://api.elsevier.com/content/author/author_id/56662800900,56662800900,NA,Sorensen G.,Sorensen,Greg,G.,true,60028673,55
true,17,https://api.elsevier.com/content/author/author_id/35472816700,35472816700,NA,Carrillo M.,Carrillo,Maria,M.,true,113022051,55
true,18,https://api.elsevier.com/content/author/author_id/7202315657,7202315657,NA,Kuller L.,Kuller,Lew,L.,true,60015543,55
true,19,https://api.elsevier.com/content/author/author_id/35356906300,35356906300,NA,Raichle M.,Raichle,Marc,M.,true,60010261,55
true,20,https://api.elsevier.com/content/author/author_id/36039523300,36039523300,NA,Paul S.,Paul,Steven,S.,true,60007776,55
true,21,https://api.elsevier.com/content/author/author_id/57218959828,57218959828,NA,Davies P.,Davies,Peter,P.,true,60002388,55
true,22,https://api.elsevier.com/content/author/author_id/7005360171,7005360171,NA,Fillit H.,Fillit,Howard,H.,true,115293833,55
true,23,https://api.elsevier.com/content/author/author_id/7102143150,7102143150,NA,Hefti F.,Hefti,Franz,F.,true,109428101,55
true,24,https://api.elsevier.com/content/author/author_id/35416882500,35416882500,NA,Holtzman D.,Holtzman,Davie,D.,true,60010261,55
true,25,https://api.elsevier.com/content/author/author_id/24551527300,24551527300,NA,Mesulam M.M.,Mesulam,M. Marcel,M.M.,true,60007363,55
true,26,https://api.elsevier.com/content/author/author_id/57210720464,57210720464,NA,Potter W.,Potter,William,W.,true,60003158,55
true,27,https://api.elsevier.com/content/author/author_id/55860607800,55860607800,NA,Snyder P.,Snyder,Peter,P.,true,60011460,55
true,28,https://api.elsevier.com/content/author/author_id/7005231121,7005231121,NA,Montine T.,Montine,Tom,T.,true,60015481,55
true,29,https://api.elsevier.com/content/author/author_id/35370601400,35370601400,NA,Thomas R.G.,Thomas,Ronald G.,R.G.,true,60030612,55
true,30,https://api.elsevier.com/content/author/author_id/16833592500,16833592500,NA,Donohue M.,Donohue,Michael,M.,true,60030612,55
true,31,https://api.elsevier.com/content/author/author_id/56727528100,56727528100,NA,Walter S.,Walter,Sarah,S.,true,60030612,55
true,32,https://api.elsevier.com/content/author/author_id/56663197400,56663197400,NA,Sather T.,Sather,Tamie,T.,true,60030612,55
true,33,https://api.elsevier.com/content/author/author_id/56663207400,56663207400,NA,Jiminez G.,Jiminez,Gus,G.,true,60030612,55
true,34,https://api.elsevier.com/content/author/author_id/57189688375,57189688375,NA,Balasubramanian A.B.,Balasubramanian,Archana B.,A.B.,true,60030612,55
true,35,https://api.elsevier.com/content/author/author_id/57189690431,57189690431,NA,Mason J.,Mason,Jennifer,J.,true,60030612,55
true,36,https://api.elsevier.com/content/author/author_id/57189693723,57189693723,NA,Sim I.,Sim,Iris,I.,true,60030612,55
true,37,https://api.elsevier.com/content/author/author_id/7202065066,7202065066,NA,Harvey D.,Harvey,Danielle,D.,true,60014439,55
true,38,https://api.elsevier.com/content/author/author_id/7202797227,7202797227,NA,Bernstein M.,Bernstein,Matthew,M.,true,60005558,55
true,39,https://api.elsevier.com/content/author/author_id/7201444328,7201444328,NA,Fox N.,Fox,Nick,N.,true,60033387,55
true,40,https://api.elsevier.com/content/author/author_id/57217465353,57217465353,NA,Thompson P.,Thompson,Paul,P.,true,60027550,55
true,41,https://api.elsevier.com/content/author/author_id/57226575239,57226575239,NA,Schuf N.,Schuf,Norbert,N.,true,60023691,55
true,42,https://api.elsevier.com/content/author/author_id/35353598300,35353598300,NA,DeCArli C.,DeCArli,Charles,C.,true,60014439,55
true,43,https://api.elsevier.com/content/author/author_id/6602178109,6602178109,NA,Borowski B.,Borowski,Bret,B.,true,60005558,55
true,44,https://api.elsevier.com/content/author/author_id/36899097500,36899097500,NA,Gunter J.,Gunter,Jef,J.,true,60005558,55
true,45,https://api.elsevier.com/content/author/author_id/57226033215,57226033215,NA,Senjem M.,Senjem,Matt,M.,true,60005558,55
true,46,https://api.elsevier.com/content/author/author_id/8970407400,8970407400,NA,Vemuri P.,Vemuri,Prashanthi,P.,true,60005558,55
true,47,https://api.elsevier.com/content/author/author_id/58474909000,58474909000,NA,Jones D.,Jones,David,D.,true,60005558,55
true,48,https://api.elsevier.com/content/author/author_id/6506482731,6506482731,NA,Kantarci K.,Kantarci,Kejal,K.,true,60005558,55
true,49,https://api.elsevier.com/content/author/author_id/56968546900,56968546900,NA,Ward C.,Ward,Chad,C.,true,60005558,55
true,50,https://api.elsevier.com/content/author/author_id/23050318400,23050318400,NA,Koeppe R.A.,Koeppe,Robert A.,R.A.,true,60025778,55
true,51,https://api.elsevier.com/content/author/author_id/7103161569,7103161569,NA,Foster N.,Foster,Norm,N.,true,60025488,55
true,52,https://api.elsevier.com/content/author/author_id/7005957089,7005957089,NA,Reiman E.M.,Reiman,Eric M.,E.M.,true,60102851,55
true,53,https://api.elsevier.com/content/author/author_id/7410238086,7410238086,NA,Chen K.,Chen,Kewei,K.,true,60102851,55
true,54,https://api.elsevier.com/content/author/author_id/35395146300,35395146300,NA,Mathis C.,Mathis,Chet,C.,true,60015543,55
true,55,https://api.elsevier.com/content/author/author_id/57222016391,57222016391,NA,Landau S.,Landau,Susan,S.,true,60025038,55
true,56,https://api.elsevier.com/content/author/author_id/57209450805,57209450805,NA,Cairns N.J.,Cairns,Nigel J.,N.J.,true,60010261,55
true,57,https://api.elsevier.com/content/author/author_id/56589072900,56589072900,NA,Householder E.,Householder,Erin,E.,true,60010261,55
true,58,https://api.elsevier.com/content/author/author_id/14829780200,14829780200,NA,Taylor-Reinwald L.,Taylor-Reinwald,Lisa,L.,true,60010261,55
true,59,https://api.elsevier.com/content/author/author_id/35350846200,35350846200,NA,Lee V.,Lee,Virginia,V.,true,60027550,55
true,60,https://api.elsevier.com/content/author/author_id/6602867959,6602867959,NA,Korecka M.,Korecka,Magdalena,M.,true,60027550,55
true,61,https://api.elsevier.com/content/author/author_id/21833835200,21833835200,NA,Figurski M.,Figurski,Michal,M.,true,60027550,55
true,62,https://api.elsevier.com/content/author/author_id/24330868300,24330868300,NA,Crawford K.,Crawford,Karen,K.,true,60029311,55
true,63,https://api.elsevier.com/content/author/author_id/6701835861,6701835861,NA,Neu S.,Neu,Scott,S.,true,60029311,55
true,64,https://api.elsevier.com/content/author/author_id/57201663802,57201663802,NA,Foroud T.M.,Foroud,Tatiana M.,T.M.,true,60021121,55
true,65,https://api.elsevier.com/content/author/author_id/57218362639,57218362639,NA,Potkin S.,Potkin,Steven,S.,true,122161442,55
true,66,https://api.elsevier.com/content/author/author_id/35390032700,35390032700,NA,Shen L.,Shen,Li,L.,true,60021121,55
true,67,https://api.elsevier.com/content/author/author_id/57218790266,57218790266,NA,Faber K.,Faber,Kelley,K.,true,60021121,55
true,68,https://api.elsevier.com/content/author/author_id/54385326900,54385326900,NA,Kim S.,Kim,Sungeun,S.,true,60021121,55
true,69,https://api.elsevier.com/content/author/author_id/57205763795,57205763795,NA,Tha L.,Tha,Lean,L.,true,60028673,55
true,70,https://api.elsevier.com/content/author/author_id/57325314300,57325314300,NA,Frank R.,Frank,Richard,R.,true,123295027,55
true,71,https://api.elsevier.com/content/author/author_id/57203196293,57203196293,NA,Hsiao J.,Hsiao,John,J.,true,60017252,55
true,72,https://api.elsevier.com/content/author/author_id/35351332100,35351332100,NA,Kaye J.,Kaye,Jefrey,J.,true,60016733,55
true,73,https://api.elsevier.com/content/author/author_id/7401547893,7401547893,NA,Quinn J.,Quinn,Joseph,J.,true,60027086,55
true,74,https://api.elsevier.com/content/author/author_id/7003403528,7003403528,NA,Silbert L.,Silbert,Lisa,L.,true,60027086,55
true,75,https://api.elsevier.com/content/author/author_id/56202675100,56202675100,NA,Lind B.,Lind,Betty,B.,true,60027086,55
true,76,https://api.elsevier.com/content/author/author_id/56250666500,56250666500,NA,Carter R.,Carter,Raina,R.,true,60027086,55
true,77,https://api.elsevier.com/content/author/author_id/56663158000,56663158000,NA,Dolen S.,Dolen,Sara,S.,true,60027086,55
true,78,https://api.elsevier.com/content/author/author_id/6701431169,6701431169,NA,Ances B.,Ances,Beau,B.,true,60010261,55
true,79,https://api.elsevier.com/content/author/author_id/13907476000,13907476000,NA,Carroll M.,Carroll,Maria,M.,true,60010261,55
true,80,https://api.elsevier.com/content/author/author_id/57189686058,57189686058,NA,Creech M.L.,Creech,Mary L.,M.L.,true,60010261,55
true,81,https://api.elsevier.com/content/author/author_id/56704611400,56704611400,NA,Franklin E.,Franklin,Erin,E.,true,60010261,55
true,82,https://api.elsevier.com/content/author/author_id/7006297455,7006297455,NA,Mintun M.A.,Mintun,Mark A.,M.A.,true,60010261,55
true,83,https://api.elsevier.com/content/author/author_id/56662681800,56662681800,NA,Schneider S.,Schneider,Stacy,S.,true,60010261,55
true,84,https://api.elsevier.com/content/author/author_id/55844845300,55844845300,NA,Oliver A.,Oliver,Angela,A.,true,60010261,55
true,85,https://api.elsevier.com/content/author/author_id/7202548365,7202548365,NA,Schneider L.S.,Schneider,Lon S.,L.S.,true,60010261,55
true,86,https://api.elsevier.com/content/author/author_id/6508237713,6508237713,NA,Pawluczyk S.,Pawluczyk,Sonia,S.,true,60029311,55
true,87,https://api.elsevier.com/content/author/author_id/56663286000,56663286000,NA,Beccera M.,Beccera,Mauricio,M.,true,60029311,55
true,88,https://api.elsevier.com/content/author/author_id/56663051300,56663051300,NA,Teodoro L.,Teodoro,Liberty,L.,true,60029311,55
true,89,https://api.elsevier.com/content/author/author_id/6506233452,6506233452,NA,Spann B.M.,Spann,Bryan M.,B.M.,true,60029311,55
true,90,https://api.elsevier.com/content/author/author_id/7201421327,7201421327,NA,Brewer J.,Brewer,James,J.,true,60030612,55
true,91,https://api.elsevier.com/content/author/author_id/56663229900,56663229900,NA,Vanderswag H.,Vanderswag,Helen,H.,true,60030612,55
true,92,https://api.elsevier.com/content/author/author_id/35603003000,35603003000,NA,Fleisher A.,Fleisher,Adam,A.,true,60030612,55
true,93,https://api.elsevier.com/content/author/author_id/7004306656,7004306656,NA,Marson D.,Marson,Daniel,D.,true,60027086,55
true,94,https://api.elsevier.com/content/author/author_id/57202422525,57202422525,NA,Grifth R.,Grifth,Randall,R.,true,60027086,55
true,95,https://api.elsevier.com/content/author/author_id/55363857600,55363857600,NA,Clark D.,Clark,David,D.,true,60027086,55
true,96,https://api.elsevier.com/content/author/author_id/7005109968,7005109968,NA,Geldmacher D.,Geldmacher,David,D.,true,60027086,55
true,97,https://api.elsevier.com/content/author/author_id/12787143700,12787143700,NA,Brockington J.,Brockington,John,J.,true,60027086,55
true,98,https://api.elsevier.com/content/author/author_id/7003486655,7003486655,NA,Roberson E.,Roberson,Erik,E.,true,60027086,55
true,99,https://api.elsevier.com/content/author/author_id/57212341866,57212341866,NA,Love M.N.,Love,Marissa Natelson,M.N.,true,60005248,55
true,100,https://api.elsevier.com/content/author/author_id/6506265348,6506265348,NA,Heidebrink J.L.,Heidebrink,Judith L.,J.L.,true,60025038,55
true,1,https://api.elsevier.com/content/author/author_id/9740996900,9740996900,0000-0003-4862-6777,Hu W.T.,Hu,William T.,W.T.,true,60002339,56
true,2,https://api.elsevier.com/content/author/author_id/57190385062,57190385062,NA,Ozturk T.,Ozturk,Tugba,T.,true,60002339,56
true,3,https://api.elsevier.com/content/author/author_id/57915891800,57915891800,NA,Kollhoff A.,Kollhoff,Alexander,A.,true,60002339,56
true,4,https://api.elsevier.com/content/author/author_id/15758783800,15758783800,NA,Wharton W.,Wharton,Whitney,W.,true,60025097,56
true,5,https://api.elsevier.com/content/author/author_id/57204003757,57204003757,NA,Christina Howell J.,Christina Howell,J.,J.,true,60002339,56
true,6,https://api.elsevier.com/content/author/author_id/57203177938,57203177938,NA,Weiner M.,Weiner,Michael,M.,true,60023691,56
true,7,https://api.elsevier.com/content/author/author_id/35397403800,35397403800,NA,Aisen P.,Aisen,Paul,P.,true,60029311,56
true,8,https://api.elsevier.com/content/author/author_id/55465830000,55465830000,NA,Petersen R.,Petersen,Ronald,R.,true,60005558,56
true,9,https://api.elsevier.com/content/author/author_id/18033457700,18033457700,NA,Jack C.R.,Jack,Clifford R.,C.R.,true,60005558,56
true,10,https://api.elsevier.com/content/author/author_id/7006830290,7006830290,NA,Jagust W.,Jagust,William,W.,true,60025038,56
true,11,https://api.elsevier.com/content/author/author_id/56663241700,56663241700,NA,Trojanowki J.Q.,Trojanowki,John Q.,J.Q.,true,60006297,56
true,12,https://api.elsevier.com/content/author/author_id/35412870200,35412870200,NA,Toga A.W.,Toga,Arthur W.,A.W.,true,60029311,56
true,13,https://api.elsevier.com/content/author/author_id/7006825451,7006825451,NA,Beckett L.,Beckett,Laurel,L.,true,60014439,56
true,14,https://api.elsevier.com/content/author/author_id/57215342824,57215342824,NA,Green R.C.,Green,Robert C.,R.C.,true,60002746,56
true,15,https://api.elsevier.com/content/author/author_id/57218790347,57218790347,NA,Saykin A.J.,Saykin,Andrew J.,A.J.,true,60024609,56
true,16,https://api.elsevier.com/content/author/author_id/57221184061,57221184061,NA,Morris J.,Morris,John,J.,true,60010261,56
true,17,https://api.elsevier.com/content/author/author_id/57198279675,57198279675,NA,Perrin R.J.,Perrin,Richard J.,R.J.,true,60010261,56
true,18,https://api.elsevier.com/content/author/author_id/57203176542,57203176542,NA,Shaw L.M.,Shaw,Leslie M.,L.M.,true,60006297,56
true,19,https://api.elsevier.com/content/author/author_id/57203879378,57203879378,NA,Kachaturian Z.,Kachaturian,Zaven,Z.,true,117531896,56
true,20,https://api.elsevier.com/content/author/author_id/35472816700,35472816700,NA,Carrillo M.,Carrillo,Maria,M.,true,60031837,56
true,21,https://api.elsevier.com/content/author/author_id/7102431547,7102431547,NA,Potter W.,Potter,William,W.,true,60003158,56
true,22,https://api.elsevier.com/content/author/author_id/7103076968,7103076968,NA,Barnes L.,Barnes,Lisa,L.,true,60002032,56
true,23,https://api.elsevier.com/content/author/author_id/7202666131,7202666131,NA,Bernard M.,Bernard,Marie,M.,true,60017252,56
true,24,https://api.elsevier.com/content/author/author_id/58434067000,58434067000,NA,González H.,González,Hector,H.,true,60030612,56
true,25,https://api.elsevier.com/content/author/author_id/7404653488,7404653488,NA,Ho C.,Ho,Carole,C.,true,116351366,56
true,26,https://api.elsevier.com/content/author/author_id/57203196293,57203196293,NA,Hsiao J.K.,Hsiao,John K.,J.K.,true,60017252,56
true,27,https://api.elsevier.com/content/author/author_id/35377063800,35377063800,NA,Masliah E.,Masliah,Eliezer,E.,true,60017252,56
true,28,https://api.elsevier.com/content/author/author_id/35406853300,35406853300,NA,Masterman D.,Masterman,Donna,D.,true,60029337,56
true,29,https://api.elsevier.com/content/author/author_id/15049910000,15049910000,NA,Okonkwo O.,Okonkwo,Ozioma,O.,true,60032179,56
true,30,https://api.elsevier.com/content/author/author_id/7201612142,7201612142,NA,Ryan L.,Ryan,Laurie,L.,true,60017252,56
true,31,https://api.elsevier.com/content/author/author_id/7005901232,7005901232,NA,Silverberg N.,Silverberg,Nina,N.,true,60017252,56
true,32,https://api.elsevier.com/content/author/author_id/35603003000,35603003000,NA,Fleisher A.,Fleisher,Adam,A.,true,60025685,56
true,33,https://api.elsevier.com/content/author/author_id/7005231121,7005231121,NA,Montine T.,Montine,Tom,T.,true,60012708,56
true,34,https://api.elsevier.com/content/author/author_id/35351332100,35351332100,NA,Kaye J.A.,Kaye,Jeffrey A.,J.A.,true,60016733,56
true,35,https://api.elsevier.com/content/author/author_id/7003403528,7003403528,NA,Silbert L.C.,Silbert,Lisa C.,L.C.,true,60016733,56
true,36,https://api.elsevier.com/content/author/author_id/7202548365,7202548365,NA,Schneider L.S.,Schneider,Lon S.,L.S.,true,60029311,56
true,37,https://api.elsevier.com/content/author/author_id/6508237713,6508237713,NA,Pawluczyk S.,Pawluczyk,Sonia,S.,true,60029311,56
true,38,https://api.elsevier.com/content/author/author_id/57197591410,57197591410,NA,Becerra M.,Becerra,Mauricio,M.,true,60029311,56
true,39,https://api.elsevier.com/content/author/author_id/7201421327,7201421327,NA,Brewer J.,Brewer,James,J.,true,60030612,56
true,40,https://api.elsevier.com/content/author/author_id/6506265348,6506265348,NA,Heidebrink J.L.,Heidebrink,Judith L.,J.L.,true,60025778,56
true,41,https://api.elsevier.com/content/author/author_id/7004497868,7004497868,NA,Knopman D.,Knopman,David,D.,true,60005558,56
true,42,https://api.elsevier.com/content/author/author_id/57192945996,57192945996,NA,Villanueva-Meyer J.,Villanueva-Meyer,Javier,J.,true,60002441,56
true,43,https://api.elsevier.com/content/author/author_id/7005632833,7005632833,NA,Doody R.S.,Doody,Rachelle S.,R.S.,true,60002441,56
true,44,https://api.elsevier.com/content/author/author_id/15723908300,15723908300,NA,Kass J.S.,Kass,Joseph S.,J.S.,true,60002441,56
true,45,https://api.elsevier.com/content/author/author_id/56827177300,56827177300,NA,Stern Y.,Stern,Yaakov,Y.,true,60027565,56
true,46,https://api.elsevier.com/content/author/author_id/56954714300,56954714300,NA,Honig L.S.,Honig,Lawrence S.,L.S.,true,60027565,56
true,47,https://api.elsevier.com/content/author/author_id/7003564242,7003564242,NA,Mintz A.,Mintz,Akiva,A.,true,60027565,56
true,48,https://api.elsevier.com/content/author/author_id/6701431169,6701431169,NA,Ances B.,Ances,Beau,B.,true,60010261,56
true,49,https://api.elsevier.com/content/author/author_id/7006297455,7006297455,NA,Mintun M.A.,Mintun,Mark A.,M.A.,true,60010261,56
true,50,https://api.elsevier.com/content/author/author_id/7005109968,7005109968,NA,Geldmacher D.,Geldmacher,David,D.,true,60027086,56
true,51,https://api.elsevier.com/content/author/author_id/57212341866,57212341866,NA,Love M.N.,Love,Marissa Natelson,M.N.,true,60027086,56
true,52,https://api.elsevier.com/content/author/author_id/56000095400,56000095400,NA,Grossman H.,Grossman,Hillel,H.,true,60012981,56
true,53,https://api.elsevier.com/content/author/author_id/56780517000,56780517000,NA,Goldstein M.A.,Goldstein,Martin A.,M.A.,true,60012981,56
true,54,https://api.elsevier.com/content/author/author_id/10046255700,10046255700,NA,Shah R.C.,Shah,Raj C.,R.C.,true,60002032,56
true,55,https://api.elsevier.com/content/author/author_id/6701739395,6701739395,NA,Lamar M.,Lamar,Melissa,M.,true,60002032,56
true,56,https://api.elsevier.com/content/author/author_id/7005297173,7005297173,NA,Duara R.,Duara,Ranjan,R.,true,126660372,56
true,57,https://api.elsevier.com/content/author/author_id/12040620900,12040620900,NA,Greig-Custo M.T.,Greig-Custo,Maria T.,M.T.,true,126660372,56
true,58,https://api.elsevier.com/content/author/author_id/7403276705,7403276705,NA,Albert M.,Albert,Marilyn,M.,true,60005248,56
true,59,https://api.elsevier.com/content/author/author_id/6602691382,6602691382,NA,Onyike C.,Onyike,Chiadi,C.,true,60005248,56
true,60,https://api.elsevier.com/content/author/author_id/57198626762,57198626762,NA,Smith A.,Smith,Amanda,A.,true,60077650,56
true,61,https://api.elsevier.com/content/author/author_id/35807160700,35807160700,NA,Sadowski M.,Sadowski,Martin,M.,true,60021784,56
true,62,https://api.elsevier.com/content/author/author_id/7005291375,7005291375,NA,Wisniewski T.,Wisniewski,Thomas,T.,true,60021784,56
true,63,https://api.elsevier.com/content/author/author_id/7102158800,7102158800,NA,Shulman M.,Shulman,Melanie,M.,true,60021784,56
true,64,https://api.elsevier.com/content/author/author_id/7005050686,7005050686,NA,Doraiswamy P.M.,Doraiswamy,P. Murali,P.M.,true,60008724,56
true,65,https://api.elsevier.com/content/author/author_id/7003708933,7003708933,NA,Petrella J.R.,Petrella,Jeffrey R.,J.R.,true,60008724,56
true,66,https://api.elsevier.com/content/author/author_id/24401117800,24401117800,NA,James O.,James,Olga,O.,true,60008724,56
true,67,https://api.elsevier.com/content/author/author_id/7005020709,7005020709,NA,Karlawish J.H.,Karlawish,Jason H.,J.H.,true,60006297,56
true,68,https://api.elsevier.com/content/author/author_id/7004383975,7004383975,NA,Wolk D.A.,Wolk,David A.,D.A.,true,60006297,56
true,69,https://api.elsevier.com/content/author/author_id/57203477134,57203477134,NA,Smith C.D.,Smith,Charles D.,C.D.,true,60015941,56
true,70,https://api.elsevier.com/content/author/author_id/56867484200,56867484200,NA,Jicha G.A.,Jicha,Gregory A.,G.A.,true,60015941,56
true,71,https://api.elsevier.com/content/author/author_id/24740758800,24740758800,NA,El Khouli R.,El Khouli,Riham,R.,true,60015941,56
true,72,https://api.elsevier.com/content/author/author_id/35351200500,35351200500,NA,Lopez O.L.,Lopez,Oscar L.,O.L.,true,60015543,56
true,73,https://api.elsevier.com/content/author/author_id/6603579985,6603579985,NA,Porsteinsson A.P.,Porsteinsson,Anton P.,A.P.,true,60027165,56
true,74,https://api.elsevier.com/content/author/author_id/36500258600,36500258600,NA,Thai G.,Thai,Gaby,G.,true,60007278,56
true,75,https://api.elsevier.com/content/author/author_id/57200952835,57200952835,NA,Pierce A.,Pierce,Aimee,A.,true,60007278,56
true,76,https://api.elsevier.com/content/author/author_id/8608967500,8608967500,NA,Kelley B.,Kelley,Brendan,B.,true,60014739,56
true,77,https://api.elsevier.com/content/author/author_id/55473721300,55473721300,NA,Nguyen T.,Nguyen,Trung,T.,true,60014739,56
true,78,https://api.elsevier.com/content/author/author_id/57898792200,57898792200,NA,Womack K.,Womack,Kyle,K.,true,60014739,56
true,79,https://api.elsevier.com/content/author/author_id/7101644033,7101644033,NA,Levey A.I.,Levey,Allan I.,A.I.,true,60002339,56
true,80,https://api.elsevier.com/content/author/author_id/56834296100,56834296100,NA,Lah J.J.,Lah,James J.,J.J.,true,60002339,56
true,81,https://api.elsevier.com/content/author/author_id/57044001400,57044001400,NA,Burns J.M.,Burns,Jeffrey M.,J.M.,true,60007828,56
true,82,https://api.elsevier.com/content/author/author_id/7003543438,7003543438,NA,Swerdlow R.H.,Swerdlow,Russell H.,R.H.,true,60007828,56
true,83,https://api.elsevier.com/content/author/author_id/54894142400,54894142400,NA,Brooks W.M.,Brooks,William M.,W.M.,true,60007828,56
true,84,https://api.elsevier.com/content/author/author_id/57195833915,57195833915,NA,Silverman D.H.S.,Silverman,Daniel H.S.,D.H.S.,true,60027550,56
true,85,https://api.elsevier.com/content/author/author_id/6701587666,6701587666,NA,Kremen S.,Kremen,Sarah,S.,true,60027550,56
true,86,https://api.elsevier.com/content/author/author_id/58475004600,58475004600,NA,Graff-Radford N.R.,Graff-Radford,Neill R.,N.R.,true,60002333,56
true,87,https://api.elsevier.com/content/author/author_id/57218789540,57218789540,NA,Farlow M.R.,Farlow,Martin R.,M.R.,true,60024609,56
true,88,https://api.elsevier.com/content/author/author_id/7004821580,7004821580,NA,van Dyck C.H.,van Dyck,Christopher H.,C.H.,true,60017994,56
true,89,https://api.elsevier.com/content/author/author_id/8833476400,8833476400,NA,Mecca A.P.,Mecca,Adam P.,A.P.,true,60017994,56
true,90,https://api.elsevier.com/content/author/author_id/21833830200,21833830200,NA,Chertkow H.,Chertkow,Howard,H.,true,60002494,56
true,91,https://api.elsevier.com/content/author/author_id/57226462279,57226462279,NA,Vaitekunis S.,Vaitekunis,Susan,S.,true,60002494,56
true,92,https://api.elsevier.com/content/author/author_id/35400981300,35400981300,NA,Black S.,Black,Sandra,S.,true,60029150,56
true,93,https://api.elsevier.com/content/author/author_id/7006143845,7006143845,NA,Stefanovic B.,Stefanovic,Bojana,B.,true,60029150,56
true,94,https://api.elsevier.com/content/author/author_id/7005964104,7005964104,NA,Heyn C.,Heyn,Chinthaka,C.,true,60029150,56
true,95,https://api.elsevier.com/content/author/author_id/7005203713,7005203713,NA,Hsiung G.Y.R.,Hsiung,Ging Yuek Robin,G.Y.R.,true,60010365,56
true,96,https://api.elsevier.com/content/author/author_id/56276238300,56276238300,NA,Sossi V.,Sossi,Vesna,V.,true,60010365,56
true,97,https://api.elsevier.com/content/author/author_id/36477160300,36477160300,NA,Finger E.,Finger,Elizabeth,E.,true,60008242,56
true,98,https://api.elsevier.com/content/author/author_id/8770273000,8770273000,NA,Pasternak S.,Pasternak,Stephen,S.,true,60008242,56
true,99,https://api.elsevier.com/content/author/author_id/6602123208,6602123208,NA,Rachinsky I.,Rachinsky,Irina,I.,true,60008242,56
